key	value
schema	package-energy-sample-v1
clock	CLOCK_MONOTONIC
period_ns	50000000
package_wrap_uj	65532610988
core_wrap_uj	65532610988
sampler_pid	2177297
monotonic_ns	package_uj	core_uj	sample_cost_ns
502980591117757	60404885565	7694476746	89708
502980641203704	60405410364	7694691945	105083
502980691240240	60405931943	7694911554	165732
502980741245273	60406470169	7695123121	170470
502980791241032	60406988315	7695334719	169018
502980841241518	60407510856	7695544822	165663
502980891255807	60408049906	7695762141	187739
502980941243262	60408570128	7695972900	167555
502980991243908	60409088274	7696184498	169398
502981041270237	60409598974	7696395913	196123
502981091305931	60410121561	7696614179	207561
502981141304284	60410631865	7696823000	202012
502981191301204	60411140139	7697032995	196994
502981241305317	60411659812	7697248988	203615
502981291303780	60412167888	7697459701	207331
502981341306900	60412673385	7697669666	206850
502981391308298	60413180149	7697880074	211929
502981441304106	60413716163	7698095532	197765
502981491301207	60414219890	7698306550	196363
502981541299019	60414727860	7698517629	193207
502981591302581	60415240406	7698734980	198297
502981641230626	60415754372	7698918396	120729
502981691232013	60416222533	7698936141	139701
502981741198091	60416775102	7698967557	94136
502981791259446	60417288289	7699007457	184013
502981841234088	60417666886	7699092642	131607
502981891213368	60418278122	7699311137	103971
502981941224460	60418883681	7699477174	121340
502981991213446	60419518414	7699658714	104582
502982041211927	60420120861	7699848310	103220
502982091229731	60420742502	7700037982	102489
502982141218035	60421351113	7700229028	107457
502982191304692	60421992407	7700422041	100636
502982241210761	60422604970	7700570166	104582
502982291221893	60423200795	7700781154	120188
502982341218221	60423821780	7700945726	154585
502982391212977	60424441377	7701143318	104272
502982441213231	60425071548	7701335187	101808
502982491221449	60425681700	7701536303	120899
502982541898588	60426326320	7701761679	135303
502982591236657	60426959985	7701954936	132018
502982641260697	60427576515	7702143327	129875
502982691224076	60428228169	7702350653	127010
502982741973714	60428842440	7702537777	167156
502982791212737	60429465440	7702729646	104052
502982841750495	60430092132	7702912925	108709
502982891220470	60430725171	7703108670	118856
502982942806589	60431353587	7703290988	1737058
502982991213078	60431974496	7703435603	103791
502983041220580	60432597343	7703646392	112886
502983091220340	60433230077	7703852101	120309
502983141216243	60433843586	7704057412	106265
502983191223675	60434464357	7704226975	228247
502983242108596	60435151990	7704429082	104472
502983291233020	60435780619	7704614238	129644
502983341223505	60436386514	7704762637	123574
502983391225738	60437004585	7704964287	122602
502983441299140	60437645971	7705151106	109151
502983491221251	60438268985	7705368731	121540
502983541228002	60438888338	7705587271	124426
502983591213011	60439508728	7705744718	104232
502983641215629	60440136717	7705916920	108600
502983691219959	60440763806	7706103571	120710
502983741217609	60441389231	7706335813	120450
502983791244156	60442021599	7706526203	128844
502983841680352	60442655508	7706728661	129284
502983891338389	60443286151	7706927641	249292
502983941332153	60443913759	7707163178	240968
502983991217326	60444549117	7707388920	116753
502984041214084	60445195721	7707566600	101848
502984092260659	60445844735	7707755235	102279
502984141242939	60446440819	7708067825	129494
502984191263657	60447020669	7708346787	190825
502984241292188	60447644996	7708594470	218782
502984291262462	60448233405	7708869114	188422
502984341252329	60448847494	7709102241	184275
502984395841964	60449390740	7709379159	4670665
502984441267932	60449938288	7709579191	194252
502984491256096	60450543314	7709832230	186148
502984541223345	60451187217	7710089770	126359
502984591239076	60451785880	7710333379	169160
502984641205395	60452401921	7710571449	108660
502984691263076	60452964270	7710774884	186930
502984741238800	60453476054	7710928914	138300
