# clock=CLOCK_MONOTONIC period_ns=10000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=2177292 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
502980533076785	1100	933	unavailable	0	53000	240845
502980543031756	1100	933	unavailable	0	53000	287602
502980553027190	1100	933	unavailable	0	63000	655768
502980563030342	1100	933	unavailable	0	63000	285890
502980573030940	1100	933	unavailable	0	63000	313015
502980583021982	1100	933	unavailable	0	63000	736872
502980593017191	1100	933	unavailable	0	63000	277186
502980603001873	1100	933	unavailable	0	63000	283867
502980613000428	1100	933	unavailable	0	63000	777949
502980623001357	1100	933	unavailable	0	63000	259036
502980632999340	1100	933	unavailable	0	63000	318735
502980643006900	1100	933	unavailable	0	63000	827270
502980653003952	1100	933	unavailable	0	63000	268231
502980663015628	1100	933	unavailable	0	63000	499602
502980673008203	1100	933	unavailable	0	63000	988596
502980683007699	1100	933	unavailable	0	63000	404205
502980693018514	1100	933	unavailable	0	63000	523571
502980703017740	1100	933	unavailable	0	63000	1028963
502980713008001	1100	933	unavailable	0	63000	401651
502980723008078	1100	933	unavailable	0	63000	570869
502980733007565	1100	933	unavailable	0	63000	972960
502980743015345	1100	933	unavailable	0	63000	411156
502980753013769	1100	933	unavailable	0	63000	628243
502980763010891	1100	933	unavailable	0	63000	908074
502980773010869	1100	933	unavailable	0	63000	385504
502980783010114	1100	933	unavailable	0	63000	672096
502980793016482	1100	933	unavailable	0	63000	950553
502980803008616	1100	933	unavailable	0	63000	408883
502980813019160	1100	933	unavailable	0	63000	742822
502980823009682	1100	933	unavailable	0	63000	388519
502980833005282	1100	933	unavailable	0	63000	401951
502980843016918	1100	933	unavailable	0	63000	784580
502980853021853	1100	933	unavailable	0	63000	1085606
502980863008919	1100	933	unavailable	0	63000	401971
502980873008706	1100	933	unavailable	0	63000	828502
502980883047276	1100	933	unavailable	0	63000	405597
502980893018206	1100	933	unavailable	0	63000	423676
502980903015829	1100	933	unavailable	0	63000	873867
502980913019252	1100	933	unavailable	0	63000	416705
502980923005546	1100	933	unavailable	0	63000	409864
502980933016251	1100	933	unavailable	0	63000	928357
502980943013553	1100	933	unavailable	0	63000	409885
502980953023216	1100	933	unavailable	0	63000	449700
502980963006125	1100	933	unavailable	0	63000	979371
502980973005922	1100	933	unavailable	0	63000	401300
502980983006861	1100	933	unavailable	0	63000	506503
502980993015492	1100	933	unavailable	0	63000	957956
502981003008868	1100	933	unavailable	0	63000	400138
502981013049222	1100	933	unavailable	0	63000	549534
502981023042398	1100	933	unavailable	0	63000	1070971
502981033043216	1100	933	unavailable	0	63000	464504
502981043332279	1100	933	unavailable	0	63000	471014
502981053048369	1100	933	unavailable	0	63000	1041903
502981063043247	1100	933	unavailable	0	63000	462571
502981073044767	1100	933	unavailable	0	63000	654076
502981083045545	1100	933	unavailable	0	63000	946978
502981093049659	1100	933	unavailable	0	63000	464124
502981103047863	1100	933	unavailable	0	63000	702446
502981113042401	1100	933	unavailable	0	63000	985041
502981123029858	1100	933	unavailable	0	63000	510169
502981133026479	1100	933	unavailable	0	63000	784010
502981143049034	1100	933	unavailable	0	63000	1030364
502981153048820	1100	933	unavailable	0	63000	474080
502981163045171	1100	933	unavailable	0	63000	805075
502981173045639	1100	933	unavailable	0	63000	454698
502981183042882	1100	933	unavailable	0	63000	458414
502981193048488	1100	933	unavailable	0	63000	853384
