# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3864071 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
807193892087436	400	933	unavailable	0	56000	236553
807193912044049	400	933	unavailable	0	56000	749874
807193932037220	400	933	unavailable	0	56000	441527
807193952036532	400	933	unavailable	0	56000	578674
807193972032418	400	933	unavailable	0	56000	862897
807193992025580	400	933	unavailable	0	56000	537156
807194012050179	400	933	unavailable	0	56000	475862
807194032046306	400	933	unavailable	0	56000	1131049
807194052022756	400	933	unavailable	0	56000	593401
807194072050742	428	933	unavailable	13	56000	341319
807194092013947	508	933	unavailable	29	56000	303158
807194112018760	590	933	unavailable	42	56000	811690
807194132041357	666	933	unavailable	52	56000	391373
807194152017585	750	933	unavailable	61	56000	403055
807194172019683	825	933	unavailable	68	56000	880049
807194192042440	900	933	unavailable	74	56000	420918
807194212096575	985	933	unavailable	78	56000	455343
807194232043159	1066	933	unavailable	82	56000	995404
807194252039025	1100	933	unavailable	85	56000	528019
807194272024552	1100	933	unavailable	88	56000	468467
807194292023413	1100	933	unavailable	90	56000	1146899
807194312039157	1100	933	unavailable	92	56000	684181
807194332019083	1100	933	unavailable	93	56000	442829
807194352033223	1100	933	unavailable	94	56000	1023918
807194372011827	1100	933	unavailable	95	56000	664004
807194392031708	1100	933	unavailable	96	56000	524833
807194412036932	1100	933	unavailable	97	56000	1279637
807194432034020	1100	933	unavailable	97	56000	941374
807194452053891	1100	933	unavailable	98	56000	522108
807194472038637	1100	933	unavailable	98	56000	539851
807194492044782	1100	933	unavailable	98	56000	1065837
807194512361159	1100	933	unavailable	98	56000	608840
807194532031385	1100	933	unavailable	99	56000	563916
807194552044022	1100	933	unavailable	99	56000	1179840
807194572028527	1100	933	unavailable	99	56000	677850
807194592145871	1100	933	unavailable	99	56000	465792
807194612020840	1100	933	unavailable	99	56000	1030431
807194632028940	1100	933	unavailable	99	56000	875239
807194652108372	1100	933	unavailable	99	56000	522820
807194674547936	1100	933	unavailable	99	56000	520335
807194692119341	1100	933	unavailable	99	56000	665196
807194712220273	1100	933	unavailable	97	56000	1803719
807194732027927	1100	933	unavailable	98	56000	396533
807194752025306	1100	933	unavailable	98	56000	1010313
807194772009160	1100	933	unavailable	98	56000	428733
807194792052114	1100	933	unavailable	98	56000	405820
807194812026039	1100	933	unavailable	99	56000	1163259
807194832045249	1100	933	unavailable	99	56000	646060
807194852026928	1100	933	unavailable	99	56000	437910
807194872055275	1100	933	unavailable	99	56000	1153731
807194892046282	1100	933	unavailable	99	56000	760314
807194912044743	1100	933	unavailable	99	56000	432460
807194932069484	1100	933	unavailable	99	56000	1072990
807194952074196	1100	933	unavailable	99	56000	858218
807194972067026	1100	933	unavailable	99	56000	458529
807194992032375	1100	933	unavailable	99	56000	481833
807195012075881	1100	933	unavailable	99	56000	1013218
807195032049025	1100	933	unavailable	99	56000	618449
807195052358688	1100	933	unavailable	99	56000	1184700
807195072353322	1100	933	unavailable	99	56000	1022185
807195092032635	1100	933	unavailable	99	56000	700362
807195112353060	1100	933	unavailable	99	56000	1309623
807195132040568	1100	933	unavailable	99	56000	1169581
807195152357214	1100	933	unavailable	99	56000	786023
807195172355495	1100	933	unavailable	99	56000	1260201
807195192029920	1100	933	unavailable	99	56000	1113796
807195212034732	1100	933	unavailable	99	56000	892843
807195232218350	1100	933	unavailable	99	56000	471874
807195252059346	1100	933	unavailable	99	56000	434845
807195272065642	1100	933	unavailable	99	56000	981548
807195292017586	1100	933	unavailable	99	56000	439974
807195312039731	1083	933	unavailable	97	57000	626844
807195332074139	1100	933	unavailable	98	57000	1235244
807195352072961	1100	933	unavailable	98	57000	727964
807195372145832	1100	933	unavailable	98	57000	489406
807195392076676	1100	933	unavailable	99	57000	1245052
807195412038057	1100	933	unavailable	99	57000	804718
807195432077926	1100	933	unavailable	99	57000	477033
807195452084392	1100	933	unavailable	99	57000	1056619
807195472073997	1100	933	unavailable	99	57000	852086
807195492077056	1100	933	unavailable	99	57000	471934
807195512081818	1100	933	unavailable	99	57000	1175242
807195532090749	1100	933	unavailable	99	57000	1010202
807195552085854	1100	933	unavailable	99	57000	598982
807195572072864	1100	933	unavailable	99	57000	455714
807195592075793	1100	933	unavailable	99	57000	1112995
807195612089132	1100	933	unavailable	99	57000	631583
807195632073988	1100	933	unavailable	99	57000	459450
807195652070614	1100	933	unavailable	99	57000	1118025
807195672092850	1100	933	unavailable	99	57000	752149
807195692040276	1100	933	unavailable	99	57000	554118
807195712092477	1100	933	unavailable	99	57000	1205578
807195732040484	1100	933	unavailable	99	57000	929361
807195752035228	1100	933	unavailable	99	57000	593151
807195772031414	1100	933	unavailable	99	57000	480490
807195792032661	1100	933	unavailable	99	57000	1167346
807195812068702	1100	933	unavailable	99	57000	473888
807195833017974	1100	933	unavailable	99	57000	580908
807195852069211	1100	933	unavailable	99	57000	1084742
807195872077260	1100	933	unavailable	99	57000	589794
807195892574244	1100	933	unavailable	99	57000	1161236
807195912059865	1100	933	unavailable	98	57000	1218262
807195932279570	1100	933	unavailable	98	57000	656279
807195952043542	1100	933	unavailable	98	57000	462256
807195972029900	1100	933	unavailable	98	57000	1085534
807195992030966	1100	933	unavailable	99	57000	865632
807196012072969	1100	933	unavailable	99	57000	593992
807196032054799	1100	933	unavailable	99	57000	468758
807196052050314	1100	933	unavailable	99	57000	1002999
807196072046230	1100	933	unavailable	99	57000	506098
807196092043911	1100	933	unavailable	99	57000	423453
807196112026351	1100	933	unavailable	99	57000	1119757
807196132050440	1100	933	unavailable	99	57000	600866
807196152044212	1100	933	unavailable	99	57000	429935
807196172039507	1100	933	unavailable	99	57000	948236
807196192026396	1100	933	unavailable	99	57000	757830
807196212050496	1100	933	unavailable	99	57000	481882
807196232073743	1100	933	unavailable	99	57000	1053895
807196252343321	1100	933	unavailable	99	57000	884117
807196272092576	1100	933	unavailable	99	57000	618639
807196292094153	1100	933	unavailable	99	57000	1144253
807196312092003	1100	933	unavailable	99	57000	993611
807196332029780	1100	933	unavailable	99	57000	557775
807196352347861	1100	933	unavailable	99	57000	1166676
807196372074222	1100	933	unavailable	99	57000	1125087
807196392031515	1100	933	unavailable	99	57000	666498
807196412081472	1100	933	unavailable	99	57000	471493
807196432070886	1100	933	unavailable	99	57000	1081967
807196452046685	1100	933	unavailable	99	57000	735508
807196472066045	1100	933	unavailable	99	57000	432680
807196492039910	1100	933	unavailable	99	57000	1061017
807196512029885	1100	933	unavailable	98	57000	1009170
807196532054344	1100	933	unavailable	98	57000	474379
807196552029733	1100	933	unavailable	98	57000	1196030
807196572079289	1100	933	unavailable	98	57000	995265
807196592030393	1100	933	unavailable	99	57000	528820
807196612049792	1100	933	unavailable	99	58000	487383
807196632047231	1100	933	unavailable	99	58000	1095182
807196652040191	1100	933	unavailable	99	58000	604984
807196672040616	1100	933	unavailable	99	58000	432911
807196692016856	1100	933	unavailable	99	58000	958706
807196712061212	1100	933	unavailable	99	58000	716463
807196732046439	1100	933	unavailable	99	58000	453239
807196752034290	1100	933	unavailable	99	58000	1232599
807196772041718	1100	933	unavailable	99	58000	871472
807196792014370	1100	933	unavailable	99	58000	491321
807196812045072	1100	933	unavailable	99	58000	437189
807196832024317	1100	933	unavailable	99	58000	964647
807196852038838	1100	933	unavailable	99	58000	475130
807196872044973	1100	933	unavailable	99	58000	457828
807196892055307	1100	933	unavailable	99	58000	1119987
807196912044641	1100	933	unavailable	99	58000	597829
807196932060824	1100	933	unavailable	99	58000	420438
807196952087328	1100	933	unavailable	99	58000	1094741
807196972106508	1100	933	unavailable	99	58000	722774
807196992036601	1100	933	unavailable	99	58000	629129
807197012029381	1100	933	unavailable	99	58000	1079322
807197032058209	1100	933	unavailable	99	58000	974686
807197052047513	1100	933	unavailable	99	58000	440004
807197072037799	1100	933	unavailable	99	58000	406481
807197092041179	1100	933	unavailable	99	58000	935873
807197112037847	1100	933	unavailable	98	58000	597980
807197132061224	1100	933	unavailable	98	58000	282630
807197152046921	1100	933	unavailable	98	58000	1152880
807197172010978	1100	933	unavailable	98	58000	485900
807197192014779	1100	933	unavailable	99	58000	265988
807197212048546	1100	933	unavailable	99	58000	1103227
807197232055253	1100	933	unavailable	99	58000	705491
807197252066729	1100	933	unavailable	99	58000	583302
807197272026546	1100	933	unavailable	99	58000	1075164
