2084	148	13238320	41515624
2084	147	13214052	41515624
2084	147	13071672	41515624
2084	147	13040148	41515624
2084	147	12913800	41515624
2084	147	12871316	41515624
2084	147	12871048	41515624
2084	147	13055160	41515624
2084	147	13055272	41515624
2084	148	12480804	41515624
2084	147	12003820	41515624
2084	147	11990860	41515624
2084	147	11976244	41515624
2084	147	11859488	41515624
2084	147	11859292	41515624
2084	147	11859188	41515624
2084	147	11853012	41515624
2084	147	11852884	41515624
2084	147	11852412	41515624
2084	147	11852124	41515624
2084	147	11852172	41515624
2084	147	11852172	41515624
2084	147	11852172	41515624
2084	147	11852172	41515624
2084	147	11852172	41515624
2084	147	11852172	41515624
2084	147	11852172	41515624
2084	147	11852172	41515624
2084	147	11852172	41515624
2084	147	11852172	41515624
2084	147	11860236	41515624
2084	147	11860088	41515624
2084	147	11860088	41515624
2084	147	11859940	41515624
2084	147	11867872	41515624
2084	147	11867648	41515624
2084	147	11558124	41515624
2084	147	11557712	41515624
2084	147	11557156	41515624
2084	147	11553652	41515624
2084	147	11553664	41515624
2084	147	11553440	41515624
2084	147	11552144	41515624
2084	147	11551632	41515624
2084	147	11551632	41515624
2084	147	11551632	41515624
2084	147	11550992	41515624
2084	147	11550364	41515624
2084	147	11550252	41515624
2084	147	11550252	41515624
2084	147	11550252	41515624
2084	147	11550252	41515624
2084	147	11550252	41515624
2084	147	13059560	41515624
