# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3864540 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
807349207533026	400	933	unavailable	12	70000	247443
807349228026986	400	933	unavailable	9	70000	321402
807349255039637	400	933	unavailable	7	70000	370935
807349269034664	400	933	unavailable	6	70000	311503
807349288026750	400	933	unavailable	5	70000	426459
807349319021922	400	933	unavailable	3	70000	908813
807349368327664	400	933	unavailable	2	70000	372598
807349368712495	400	933	unavailable	2	70000	842709
807349389033251	400	933	unavailable	2	70000	4885642
807349408789650	420	933	unavailable	13	70000	347721
807349429024705	500	933	unavailable	30	70000	973954
807349449045218	581	933	unavailable	42	70000	322344
807349468800876	659	933	unavailable	52	70000	373760
807349488857497	733	933	unavailable	61	70000	979224
807349509055453	825	933	unavailable	68	70000	392365
807349528804538	900	933	unavailable	74	70000	386403
807349548790015	971	933	unavailable	78	70000	357200
807349568794980	1050	933	unavailable	82	70000	735728
807349588806647	1100	933	unavailable	85	70000	474659
807349608809828	1100	933	unavailable	88	70000	2790096
807349628796147	1100	933	unavailable	90	70000	896559
807349649024259	1100	933	unavailable	92	70000	353142
807349668786329	1100	933	unavailable	93	70000	342451
807349688789600	1100	933	unavailable	94	70000	984794
807349708790927	1100	933	unavailable	95	70000	503794
807349728863618	1100	933	unavailable	96	70000	342011
807349748791408	1100	933	unavailable	97	70000	1399892
807349768794799	1100	933	unavailable	97	70000	618409
807349789038671	1100	933	unavailable	98	70000	313758
807349808805910	1100	933	unavailable	98	70000	1112785
807349828802509	1100	933	unavailable	98	70000	740948
807349849159242	1100	933	unavailable	98	70000	323576
807349869025477	1100	933	unavailable	99	70000	1006836
807349888790992	1100	933	unavailable	99	70000	863819
807349909035836	1100	933	unavailable	99	70000	416100
807349928851816	1100	933	unavailable	99	70000	345307
807349950037693	1100	933	unavailable	99	70000	339546
807349968786494	1100	933	unavailable	99	70000	1928823
807349988787461	1100	933	unavailable	99	70000	1385796
807350008791373	1100	933	unavailable	99	70000	1014541
807350029024595	1100	933	unavailable	99	70000	429354
807350049533794	1100	933	unavailable	99	70000	975197
807350069025407	1100	933	unavailable	97	70000	948977
807350088797515	1100	933	unavailable	97	70000	783027
807350108793122	1100	933	unavailable	98	70000	371976
807350128789991	1100	933	unavailable	98	70000	349635
807350148907065	1100	933	unavailable	98	69000	2429802
807350173080779	1100	933	unavailable	99	69000	597198
807350189066744	1100	933	unavailable	99	69000	998561
807350208793888	1100	933	unavailable	99	69000	9927146
807350228788733	1100	933	unavailable	99	69000	3631964
807350249932651	1100	933	unavailable	99	69000	387296
807350268805685	1100	933	unavailable	99	69000	1138042
807350288796493	1100	933	unavailable	99	69000	886931
807350308805675	1100	933	unavailable	99	69000	369823
807350328939852	1100	933	unavailable	99	69000	1368784
807350350054815	1100	933	unavailable	99	69000	989844
807350368786805	1100	933	unavailable	99	69000	335458
807350388804944	1100	933	unavailable	99	69000	2224257
807350409086927	1100	933	unavailable	99	69000	579616
807350428806928	1100	933	unavailable	99	69000	486000
807350448916769	1100	933	unavailable	99	69000	1253938
807350468793252	1100	933	unavailable	99	69000	1178889
807350489347686	1100	933	unavailable	99	69000	331691
807350508787832	1100	933	unavailable	99	69000	532638
807350528897693	1100	933	unavailable	99	69000	2432126
807350551024321	1100	933	unavailable	99	69000	370715
807350569019772	1100	933	unavailable	99	69000	515756
807350594050731	1100	933	unavailable	99	69000	455243
807350609256475	1100	933	unavailable	99	69000	351388
807350629617446	1100	933	unavailable	99	69000	1595389
807350648807955	1100	933	unavailable	99	69000	379811
807350668786710	1100	933	unavailable	98	69000	827921
807350689213344	1100	933	unavailable	98	69000	398687
807350709029856	1100	933	unavailable	98	69000	354213
807350728794039	1100	933	unavailable	98	69000	974626
807350748789686	1100	933	unavailable	99	69000	656780
807350769024270	1100	933	unavailable	99	69000	2035533
807350788796869	1100	933	unavailable	99	69000	1010032
807350809179571	1100	933	unavailable	99	69000	370855
807350828795657	1100	933	unavailable	99	69000	573164
807350848793698	1100	933	unavailable	99	69000	2533286
807350869400791	1100	933	unavailable	99	70000	363771
807350888783169	1100	933	unavailable	99	70000	338303
807350909619360	1100	933	unavailable	99	70000	478236
807350928791795	1100	933	unavailable	99	70000	1469272
807350948791099	1100	933	unavailable	99	70000	381895
807350968788098	1100	933	unavailable	99	70000	324718
807350988796549	1100	933	unavailable	99	70000	2492840
807351010164336	1100	933	unavailable	99	70000	600405
807351029468287	1100	933	unavailable	99	70000	1331354
807351048787477	1100	933	unavailable	99	70000	904845
807351068796028	1100	933	unavailable	99	70000	591849
807351088815590	1100	933	unavailable	99	70000	396663
807351108805175	1100	933	unavailable	99	70000	1148401
807351129101495	1100	933	unavailable	99	70000	458038
807351149415719	1100	933	unavailable	99	70000	1154563
807351169019632	1100	933	unavailable	99	70000	976289
807351192022642	1100	933	unavailable	99	70000	651771
807351208795903	1100	933	unavailable	99	70000	427240
807351229025097	1100	933	unavailable	99	70000	2612364
807351252029931	1100	933	unavailable	99	70000	695383
807351269154860	1100	933	unavailable	97	70000	357199
807351289021005	1100	933	unavailable	98	70000	455703
807351309028444	1100	933	unavailable	98	70000	834132
807351330060542	1100	933	unavailable	98	70000	847848
807351348801038	1083	933	unavailable	99	70000	524793
807351368791244	1083	933	unavailable	99	70000	1015252
807351388790718	1100	933	unavailable	99	70000	718687
807351409039379	1100	933	unavailable	99	70000	481662
807351429023194	1100	933	unavailable	99	70000	993010
807351448792286	1100	933	unavailable	99	70000	2463796
807351468794996	1100	933	unavailable	99	70000	482134
807351488799219	1066	933	unavailable	99	70000	439353
807351508796760	1083	933	unavailable	99	70000	940802
807351528789742	1083	933	unavailable	99	70000	1943590
807351548796499	1083	933	unavailable	99	70000	390652
807351569809742	1100	933	unavailable	99	70000	372298
807351588791119	1083	933	unavailable	99	70000	2462714
807351608799500	1066	933	unavailable	99	70000	377167
807351628790889	1083	933	unavailable	99	70000	1009792
807351648789521	1083	933	unavailable	99	70000	829635
