key	value
schema	package-energy-sample-v1
clock	CLOCK_MONOTONIC
period_ns	50000000
package_wrap_uj	65532610988
core_wrap_uj	65532610988
sampler_pid	2233259
monotonic_ns	package_uj	core_uj	sample_cost_ns
503510926878124	63811375201	8089141456	166086
503510976881183	63812053953	8089163306	150408
503511026892446	63812755699	8089208637	178637
503511076926679	63813414341	8089222293	208048
503511126867961	63814074296	8089225787	149837
503511176869838	63814970184	8089345257	124234
503511226855447	63816027610	8089560822	136645
503511276874945	63816685397	8089707208	128701
503511326852470	63817165902	8089736961	116911
503511376826839	63817433070	8089744193	122871
503511426858267	63818059182	8089922544	99942
503511476894523	63818578183	8089946972	161909
503511526865467	63819106201	8090025550	119425
503511576909380	63819808756	8090076115	195456
503511626895537	63820487218	8090085362	134842
503511676894285	63821218579	8090106128	158062
503511726866297	63821877756	8090114688	132418
503511776841063	63822588626	8090139940	93020
503511826894856	63823274305	8090147279	164804
503511876863453	63823968025	8090165955	112333
503511926871066	63824619755	8090170501	139940
503511976844761	63825330519	8090188384	98339
503512026889498	63826037331	8090193526	157561
503512076898213	63826736162	8090201994	141924
503512126936749	63827436245	8090218259	172827
503512176951976	63828126349	8090222257	168680
503512226938513	63828830887	8090248485	178657
503512276996904	63829500332	8090255946	387516
503512326844823	63830243656	8090283380	95094
503512376848399	63830945554	8090291085	120107
503512426845996	63831662131	8090314033	94914
503512476898286	63832352540	8090322685	168219
503512526880636	63833203037	8090352957	131096
503512576891419	63833924435	8090362249	158112
503512626905990	63834598945	8090369969	187272
503512676923747	63835304277	8090395572	205473
503512726894253	63835970761	8090401447	184147
503512776893087	63836871701	8090532101	171816
503512826885060	63837877935	8090746476	164533
503512876840770	63838937283	8090960851	100803
503512926854931	63839977390	8091181542	144609
503512977435246	63841035655	8091396421	135233
503513026874137	63842042942	8091613100	156530
503513076874844	63843097712	8091833959	149908
503513126900896	63844027794	8091956954	189687
503513176901233	63844728304	8091964064	167809
503513226845533	63845421490	8091988034	105100
503513276873778	63846087853	8091992658	162190
503513326890224	63846916134	8092067620	172366
503513376861180	63847993196	8092285413	147564
503513426875842	63848878206	8092394889	130655
503513476896694	63849602167	8092403266	182294
503513533047047	63850296055	8092427861	9669174
503513576854969	63851098245	8092469592	117933
503513626867653	63851817278	8092493822	159535
503513676896525	63852872887	8092662041	176694
503513726909619	63853716197	8092740223	193544
503513776851261	63854417134	8092766803	110981
503513826906428	63855095017	8092774950	184959
503513876872132	63855774471	8092797242	126307
503513926858901	63856597853	8092885876	149066
503513986827498	63857732408	8093151960	9865787
503514026901729	63858577930	8093177716	144629
503514076893517	63859254927	8093190182	160346
