key	value
schema	package-energy-sample-v1
clock	CLOCK_MONOTONIC
period_ns	50000000
package_wrap_uj	65532610988
core_wrap_uj	65532610988
sampler_pid	2240755
monotonic_ns	package_uj	core_uj	sample_cost_ns
503749593521239	64695449416	8127141475	248441
503749643507011	64695550775	8127141475	246809
503749693109641	64695664767	8127141627	258608
503749743473761	64695782406	8127141902	222681
503749793447935	64695908865	8127141993	222159
503749843562973	64696018585	8127142161	267391
503749893510427	64696089946	8127142299	250234
503749943534871	64696259097	8127142878	240599
503749993528674	64696367047	8127142955	249452
503750043506477	64696423181	8127142985	247960
503750093124659	64696587174	8127143306	251486
503750143502442	64696718362	8127143779	247900
503750193496831	64696788198	8127144541	239106
503750243525931	64696956250	8127144633	250895
503750293516933	64697084020	8127145030	253539
503750343500331	64697190414	8127145106	253359
503750393655191	64697297388	8127145365	230593
503750443519585	64697387472	8127145747	256183
503750493512871	64697558407	8127147120	235851
503750543509890	64697616158	8127147135	253820
503750593530935	64697762330	8127147273	251236
503750643508932	64697902658	8127147730	246588
503750693539732	64698030612	8127148020	251877
503750743705694	64698112059	8127148249	253599
503750793513215	64698227485	8127151194	249763
503750843525205	64698397093	8127151560	248922
503750893531757	64698469889	8127151636	254691
503750943145690	64698614306	8127151850	281954
503750993557633	64698744793	8127152323	311480
503751043570211	64698867681	8127152476	315537
503751093572968	64698923220	8127152521	312432
503751143568223	64699044734	8127152552	313544
503751193572773	64699196292	8127152613	312872
503751243575048	64699310742	8127152689	312092
503751293571484	64699395119	8127152827	314996
503751343577345	64699500811	8127152918	315747
503751393593752	64699662836	8127153406	311902
503751443576468	64699732687	8127153422	316728
503751493586114	64699848144	8127153544	330480
503751543573718	64699998848	8127153696	318752
503751593582930	64700129334	8127153971	318893
503751643628829	64700149124	8127154001	305031
503751693474414	64700372684	8127155817	250805
503751743574528	64700499188	8127155970	317080
503751793315207	64700619360	8127156534	195117
503751843526808	64700723862	8127156717	248792
503751893513994	64700848245	8127157084	231935
503751943519189	64700960575	8127157190	251387
503751992979306	64701233006	8127159738	128252
503752043023235	64701443887	8127161142	177309
503752093077557	64701601670	8127161234	234790
503752143491476	64701723994	8127161585	229191
503752193509101	64701723994	8127161585	250685
503752243504641	64701918640	8127162134	251877
503752293541706	64702058220	8127162241	255773
503752343534111	64702144458	8127162424	257275
503752393522960	64702304942	8127162882	251276
503752443523237	64702429707	8127163294	253088
503752493142645	64702533339	8127163309	273211
503752543515951	64702630700	8127163599	234569
503752593527535	64702736636	8127164072	252498
503752643489366	64702878963	8127164194	229282
503752693539367	64702971686	8127164377	255964
503752743527580	64703091415	8127164606	252438
503752793521432	64703228036	8127165536	255322
503752843531469	64703341280	8127165613	253730
503752893594599	64703341280	8127165613	249563
503752943529840	64703568518	8127166467	256614
503752993536995	64703699096	8127166818	245988
503753043540780	64703818123	8127166986	249202
503753093506301	64703880391	8127167428	255032
503753143498647	64704074549	8127167886	233959
503753193501837	64704177526	8127167947	253019
503753243651983	64704306624	8127169000	235060
503753293532286	64704395700	8127169443	254651
503753343503924	64704546266	8127169778	251266
503753393553402	64704644497	8127169992	254641
503753443532382	64704745474	8127170053	253950
503753493501776	64704842500	8127170511	251527
503753543517452	64705002861	8127170785	233418
503753593541730	64705097019	8127170923	258298
503753643528886	64705197340	8127171075	254161
503753693181714	64705325873	8127171426	281124
503753743527044	64705459655	8127171792	251407
503753793528602	64705537792	8127172433	254371
503753843062382	64705698611	8127172937	187015
503753893520841	64705813305	8127173074	247641
503753943480333	64705913550	8127173104	223713
503753993504988	64705949483	8127173135	249874
503754043463358	64706160562	8127173730	218564
503754093513332	64706267780	8127173791	259760
503754143062296	64706377882	8127174096	195338
503754193483136	64706403180	8127174615	234580
503754243483552	64706625565	8127175149	224304
503754293110269	64706734004	8127175225	251747
503754343503094	64706836690	8127175241	254271
503754393527999	64706957320	8127175744	249293
503754443156289	64707068139	8127175881	277588
503754493643363	64707087089	8127176003	235281
503754543299987	64707181963	8127176293	226006
503754593528378	64707405249	8127176827	248132
503754643511700	64707415578	8127176827	246499
503754693528147	64707605510	8127176843	251016
503754743525019	64707669685	8127177377	249163
503754793524266	64707854414	8127178079	247971
503754843534605	64707869367	8127178124	248082
503754893496101	64707967186	8127178140	245198
503754943528519	64708186702	8127179711	252048
503754993516020	64708292151	8127179742	252488
503755043545173	64708354968	8127179940	248763
503755093529498	64708513010	8127180611	250405
503755143509630	64708639468	8127180672	250956
503755193525331	64708690735	8127180794	253851
503755243527431	64708849815	8127180947	248021
503755293110873	64708955706	8127181466	254562
503755343504160	64709093211	8127181863	252869
503755393109108	64709233798	8127182961	268344
503755443520557	64709309264	8127183007	255073
503755493514985	64709467840	8127183358	233879
503755543513797	64709467840	8127183358	250936
503755593531325	64709648144	8127183434	245478
503755643536273	64709806736	8127183999	254922
footer_sample_count	401
footer_unreadable_count	0
footer_achieved_period_ns	50001758
footer_first_monotonic_ns	503735642832836
footer_last_monotonic_ns	503755643536273
