# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3866593 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
807839511670267	400	933	unavailable	0	65000	239319
807839531628642	400	933	unavailable	0	65000	906640
807839551638544	400	933	unavailable	0	65000	483737
807839571641072	400	933	unavailable	0	65000	302297
807839591629954	400	933	unavailable	0	65000	867256
807839611652910	400	933	unavailable	0	65000	815209
807839631643396	400	933	unavailable	0	65000	487003
807839651636706	400	933	unavailable	0	65000	1009853
807839671649624	400	933	unavailable	0	65000	783508
807839691640820	400	933	unavailable	0	65000	479539
807839711639601	400	933	unavailable	0	65000	338986
807839731638132	400	933	unavailable	0	65000	993742
807839751638345	435	933	unavailable	15	65000	407995
807839771643598	516	933	unavailable	30	65000	330339
807839791637079	600	933	unavailable	43	65000	1115762
807839811635780	677	933	unavailable	53	65000	786654
807839831640542	750	933	unavailable	62	65000	336190
807839851633482	825	933	unavailable	69	65000	924132
807839871740525	914	933	unavailable	74	65000	551745
807839891639770	985	933	unavailable	79	65000	349405
807839911636186	1066	933	unavailable	82	65000	337192
807839931640658	1100	933	unavailable	86	65000	829896
807839951643887	1100	933	unavailable	88	65000	533600
807839971649511	1100	933	unavailable	90	65000	1147942
807839991647681	1100	933	unavailable	92	65000	954058
807840011652734	1100	933	unavailable	93	65000	593803
807840031641726	1100	933	unavailable	94	65000	514264
807840051652119	1100	933	unavailable	95	65000	1067992
807840071639028	1100	933	unavailable	96	65000	618469
807840091641305	1100	933	unavailable	97	65000	518302
807840111641038	1100	933	unavailable	97	65000	984195
807840131640491	1100	933	unavailable	98	64000	739977
807840151658838	1100	933	unavailable	98	64000	543790
807840171659573	1100	933	unavailable	98	64000	1175173
807840191648465	1100	933	unavailable	98	64000	830407
807840211657886	1100	933	unavailable	99	64000	588583
807840231645015	1100	933	unavailable	99	64000	1150016
807840251630923	1100	933	unavailable	99	64000	927659
807840272078214	1100	933	unavailable	99	64000	459422
807840291653221	1100	933	unavailable	99	64000	562555
807840311651541	1100	933	unavailable	99	64000	1050700
807840331642748	1100	933	unavailable	99	64000	598762
807840351636980	1100	933	unavailable	99	64000	432070
807840371642323	1100	933	unavailable	99	64000	1042013
807840391651223	1083	933	unavailable	97	64000	717355
807840411659211	1100	933	unavailable	98	64000	594835
807840431641241	1100	933	unavailable	98	64000	1081838
807840451648137	1100	933	unavailable	98	64000	863438
807840471647098	1100	933	unavailable	98	64000	492594
807840491637964	1100	933	unavailable	99	65000	1148844
807840511639450	1100	933	unavailable	99	65000	941656
