pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	27	matmul_q8_0_f32_f16acc_aligned_s	64,32,32,32,32,32,2,2,2,1,64,1	32,32,1	0	186.000	12516.0	189.311	178.609	148.690	29.919	1235.8	1580.5	2093.4	2095.0	64	64	0	4608	0	4	42ea2459834546bca29ede1f44aadded81f5a5fd0bbae003b8a7faef317d6a0d
pipeline	26	mul_mat_vec_q8_0_f32_f32	64,2,1	2,1,1	64	1.000	124160.0	12.850	12.850	12.850	0.000	12849.6	12849.6	12849.6	12849.6	40	48	0	0	0	6	f2d4eded8eb892ed5c9bfccc7c2fad43cbbc257e732a927b6bd436f19bea2798
pipeline	3	scale_f32	-	512,1,1	0	36.000	9864.0	10.976	10.976	0.160	10.815	277.3	475.7	622.1	622.1	4	32	0	0	0	10	9441ec09d452720ca49159c539936d6cccb75e272514b9f5344386baaf1d029d
pipeline	15	gated_delta_net_f32_d128	128,0,64,8	1,1,8	64	18.000	4608.0	7.999	7.999	7.992	0.007	443.4	449.3	451.8	451.8	64	48	0	0	0	4	82506bf6a83dcccbd56107c5bd56f2f7848aea36a2237b8591d6db13539c33ba
pipeline	2	rms_norm_mul_f32	0,1	1,1,1	0	79.000	7543.0	5.344	5.344	5.335	0.009	23.8	191.0	192.8	194.6	40	96	0	2048	0	6	f8ff313d10a2b769f5600531fdf16d56075b901b5025f1f8aef9fe5a9f799193
pipeline	16	contig_cpy_f32_f32	-	512,1,1	0	18.000	9216.0	4.618	4.618	0.097	4.521	266.9	269.0	270.7	270.7	8	32	0	0	0	10	65ad91fafe69ecd250f575d3e64b2feab853293aca2e77b4b5d8adc5cb6a5297
pipeline	9	l2_norm_f32	-	1,1,1	0	36.000	10944.0	4.427	4.132	1.861	2.271	114.3	133.4	134.1	134.1	8	48	0	2048	0	10	a48a4f1949509e775f7c204c146ac883eb9e216a0656e120a74be5e1d215e24e
pipeline	6	concat_i32	-	512,1,1	0	18.000	4752.0	2.987	2.987	2.910	0.077	165.8	165.9	169.4	169.4	24	48	0	0	0	10	6730d84ddc1d56579237fd0c9e08ed30249539e84ae9a3e3c3c81471e958c640
pipeline	4	get_rows_f32_f32	-	512,1,1	0	37.000	9866.0	2.357	2.357	2.167	0.189	19.0	115.2	115.7	115.7	4	48	0	0	0	10	fafe80bdb8aa8cbc604b89086ca9c2b9f583a61aeb59485f0753411cf32f11b5
pipeline	7	cpy_f32_f32	-	512,1,1	0	24.000	1104.0	2.251	2.251	0.351	1.900	144.4	147.2	147.8	147.8	16	48	0	0	0	10	42df294d98fcb62fe55a28d0606af612b3db2974fcfcd1f54a556df93914fe1c
pipeline	8	ssm_conv_silu_f32	32,16,0,1	32,16,1	0	18.000	6912.0	2.033	2.033	0.432	1.601	122.3	124.6	126.4	126.4	12	32	0	0	0	10	e5deee0b5cdb126d8de0c65a8a2b58cf1a5b4aae664cefee20adfa556837b3cc
pipeline	19	swiglu_f32	-	512,1,1	0	24.000	3192.0	1.497	1.497	1.497	0.000	62.4	62.6	62.6	62.6	16	48	0	0	0	10	3f7566971cea1b0c06e0c6f211c001709dcd15cf0dc308c02f0b93c0502aacd6
pipeline	28	flash_attn_f32_f16_aligned	256,8,32,256,256,0,8,4,64,0,2,0,8,2,34,18	8,1,1	64	6.000	144.0	1.285	1.285	1.285	0.000	214.2	214.6	215.7	215.7	84	80	0	5120	0	3	3cc1200f454f96a623755925419f8e9804b4e68cdcb540aae24dfe8de519d093
pipeline	18	add_f32_f32_f32_norepeat	1	512,1,1	0	48.000	1824.0	1.284	1.284	1.174	0.110	26.9	27.2	27.5	27.5	24	48	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	17	mul_f32_f32_f32_norepeat	1	512,1,1	0	24.000	1824.0	1.207	1.207	1.195	0.012	50.2	50.6	51.7	51.7	24	48	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
