relative_path	source_sha256	retained_sha256	substitutions
artifact-manifest.tsv	81c73bbb409636fe8d7b5d83b658da1093ca9bd3121d8bf4cfe481b074059b5d	81c73bbb409636fe8d7b5d83b658da1093ca9bd3121d8bf4cfe481b074059b5d	0
