1788373545034605739	1100000000		400Mhz	75000	84
1788373545163065536	1100000000		400Mhz	74000	94
1788373545270321420	1100000000		400Mhz	74000	94
1788373545347380809	1100000000		400Mhz	74000	94
1788373545425881305	1100000000		400Mhz	74000	97
1788373545507431569	1100000000		400Mhz	74000	96
1788373545588348644	1100000000		400Mhz	74000	95
1788373545699476679	1100000000		400Mhz	74000	98
1788373545791135990	1100000000		400Mhz	73000	96
1788373545877716351	1100000000		400Mhz	73000	85
1788373545963165097	1100000000		400Mhz	73000	91
1788373546059308509	1100000000		400Mhz	73000	94
1788373546162789553	1100000000		400Mhz	73000	96
1788373546314138240	1100000000		400Mhz	73000	75
1788373546406127891	1100000000		400Mhz	73000	87
1788373546545310448	1100000000		400Mhz	72000	88
1788373546638025792	1100000000		400Mhz	72000	70
1788373546721860747	1100000000		400Mhz	72000	84
1788373546830334387	1100000000		400Mhz	72000	92
1788373546941819224	1100000000		400Mhz	72000	77
1788373547027332431	1100000000		400Mhz	72000	90
1788373547143106283	1100000000		400Mhz	72000	94
1788373547242543281	1100000000		400Mhz	72000	84
1788373547333155075	1100000000		400Mhz	72000	93
1788373547469695550	1100000000		400Mhz	72000	95
1788373547599746516	1100000000		400Mhz	72000	95
1788373547734209560	1100000000		400Mhz	72000	53
1788373547829103546	1100000000		400Mhz	72000	82
1788373547937481256	1100000000		400Mhz	72000	83
1788373548033857176	1100000000		400Mhz	72000	92
1788373548125800200	1100000000		400Mhz	72000	93
1788373548237885064	1100000000		400Mhz	72000	95
1788373548353935736	1100000000		400Mhz	72000	83
1788373548499397216	1100000000		400Mhz	72000	92
1788373548616176637	1100000000		400Mhz	72000	97
1788373548718914796	1100000000		400Mhz	72000	97
1788373548833106176	1100000000		400Mhz	72000	95
1788373548950510340	1100000000		400Mhz	72000	88
1788373549059541619	1100000000		400Mhz	72000	95
1788373549163724722	1100000000		400Mhz	72000	84
1788373549330854079	1100000000		400Mhz	72000	87
1788373549414866047	1100000000		400Mhz	72000	81
1788373549537700761	1100000000		400Mhz	72000	81
1788373549638934335	1100000000		400Mhz	72000	92
1788373549776400519	1100000000		400Mhz	72000	70
1788373550001435342	1100000000		400Mhz	72000	84
1788373550107512382	1100000000		400Mhz	72000	43
1788373550184111589	1100000000		400Mhz	71000	83
1788373550417534987	1100000000		400Mhz	72000	78
1788373550498946943	1100000000		400Mhz	72000	86
1788373550644696034	1100000000		400Mhz	72000	81
1788373550763769534	1100000000		400Mhz	72000	86
1788373550878686307	1100000000		400Mhz	72000	89
1788373551001346213	1100000000		400Mhz	72000	94
1788373551101535817	1100000000		400Mhz	72000	95
1788373551209727549	1100000000		400Mhz	72000	82
1788373551323984333	1100000000		400Mhz	72000	87
1788373551453804137	1100000000		400Mhz	72000	94
1788373551559044246	1100000000		400Mhz	72000	57
1788373551641491126	1100000000		400Mhz	72000	24
1788373551721302445	1100000000		400Mhz	72000	9
1788373551822262876	1100000000		400Mhz	71000	3
1788373551954841982	1100000000		933Mhz	71000	0
1788373552068063111	1100000000		933Mhz	71000	1
1788373552297945952	1100000000		933Mhz	71000	0
