1788373557447017473	1100000000		933Mhz	73000	95
1788373557533169233	1100000000		933Mhz	73000	88
1788373557604790030	1100000000		400Mhz	73000	91
1788373557688412389	1100000000		400Mhz	73000	90
1788373557790075922	1100000000		400Mhz	73000	96
1788373557875035462	1100000000		400Mhz	73000	85
1788373557957767058	1100000000		400Mhz	73000	94
1788373558053037704	1100000000		400Mhz	73000	95
1788373558147750884	1100000000		400Mhz	74000	79
1788373558246344942	1100000000		400Mhz	74000	91
1788373558332484309	1100000000		400Mhz	74000	91
1788373558417618798	1100000000		400Mhz	74000	82
1788373558538885871	1100000000		400Mhz	74000	91
1788373558674202992	1100000000		400Mhz	74000	97
1788373558794237280	1100000000		400Mhz	74000	97
1788373558941799660	1100000000		400Mhz	74000	85
1788373559117338626	1100000000		400Mhz	74000	84
1788373559274727533	1100000000		400Mhz	74000	60
1788373559454549173	1100000000		400Mhz	74000	80
1788373559611770836	1100000000		400Mhz	74000	90
1788373559749218199	1100000000		400Mhz	73000	77
1788373559874170875	1100000000		400Mhz	73000	84
1788373560018185522	1100000000		400Mhz	74000	60
1788373560156165686	1100000000		400Mhz	73000	85
1788373560336021441	1100000000		400Mhz	73000	76
1788373560494688860	1100000000		400Mhz	73000	65
1788373560643099635	1100000000		400Mhz	73000	77
1788373560740652648	1100000000		400Mhz	73000	64
1788373560840819311	1100000000		400Mhz	73000	86
1788373560961435212	1100000000		400Mhz	73000	96
1788373561132908924	1100000000		400Mhz	73000	64
1788373561273708924	1100000000		400Mhz	73000	90
1788373561422296772	1100000000		400Mhz	73000	17
1788373561639785680	1100000000		400Mhz	73000	45
1788373561750783055	1100000000		400Mhz	73000	46
1788373561851426704	1100000000		400Mhz	73000	71
1788373561939137002	1100000000		400Mhz	73000	70
1788373562030953121	1100000000		400Mhz	73000	90
1788373562159790995	1100000000		400Mhz	73000	96
1788373562285905694	1100000000		400Mhz	73000	82
1788373562412070136	1100000000		400Mhz	73000	83
1788373562540272556	1100000000		400Mhz	73000	81
1788373562654131166	1100000000		400Mhz	73000	93
1788373562763573651	1100000000		400Mhz	73000	97
1788373562896812621	1100000000		400Mhz	73000	93
1788373563069350513	1100000000		400Mhz	73000	86
1788373563225020283	1100000000		400Mhz	73000	82
1788373563444309834	1100000000		400Mhz	73000	59
1788373563584268805	1100000000		400Mhz	73000	83
1788373563699291872	1100000000		400Mhz	73000	67
1788373563862529116	1100000000		400Mhz	73000	65
1788373563969189836	1100000000		400Mhz	73000	66
1788373564098268623	1100000000		400Mhz	73000	83
1788373564244919034	1100000000		400Mhz	73000	78
1788373564381285859	1100000000		400Mhz	73000	93
1788373564540023091	1100000000		400Mhz	73000	78
1788373564688532212	1100000000		400Mhz	73000	88
1788373564833002527	1100000000		400Mhz	73000	78
1788373564972672727	1100000000		400Mhz	73000	71
1788373565090862883	1100000000		400Mhz	73000	89
1788373565213531120	1100000000		400Mhz	73000	95
1788373565342016974	1100000000		400Mhz	73000	97
1788373565506554610	1100000000		400Mhz	73000	87
1788373565807165912	1100000000		400Mhz	73000	79
1788373565936927121	1100000000		400Mhz	73000	92
1788373566071772119	1100000000		400Mhz	73000	82
1788373566238773383	1100000000		400Mhz	73000	70
1788373566380356747	1100000000		400Mhz	73000	77
1788373566515848169	1100000000		400Mhz	73000	67
1788373566662683317	1100000000		400Mhz	73000	44
1788373566855057297	1100000000		400Mhz	73000	83
1788373567002350866	1100000000		400Mhz	73000	27
1788373567110793785	1100000000		400Mhz	73000	12
1788373567188242841	1100000000		400Mhz	73000	5
1788373567268658900	1100000000		400Mhz	73000	2
