# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3869362 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
808740058968427	400	933	unavailable	0	65000	251642
808740078937947	400	933	unavailable	0	65000	333775
808740098938284	400	400	unavailable	0	65000	1020032
808740118967516	400	933	unavailable	0	65000	516017
808740139251605	400	933	unavailable	0	65000	1000475
808740158945508	400	933	unavailable	0	65000	1089522
808740178936127	400	933	unavailable	0	65000	504986
808740198935363	400	933	unavailable	0	65000	341710
808740218941421	400	933	unavailable	0	65000	1118025
808740238988886	400	933	unavailable	0	65000	692268
808740258934251	400	933	unavailable	0	65000	484518
808740278944186	400	933	unavailable	0	65000	1079643
808740298944353	400	933	unavailable	0	65000	751749
808740318931376	400	933	unavailable	0	65000	290794
808740338930671	400	933	unavailable	0	65000	394339
808740358937420	400	933	unavailable	0	65000	893014
808740378935484	428	933	unavailable	13	65000	465251
808740398928567	508	933	unavailable	29	65000	353302
808740418929836	581	933	unavailable	42	65000	1136821
808740438935494	666	933	unavailable	52	65000	635801
808740458935120	750	933	unavailable	61	65000	421790
808740478935998	825	933	unavailable	68	65000	1108417
808740498941936	900	933	unavailable	74	65000	743383
808740518945079	985	933	unavailable	78	65000	559759
808740538948081	1066	933	unavailable	82	65000	377548
808740558936977	1100	933	unavailable	85	65000	768350
808740578946882	1100	933	unavailable	88	65000	383940
808740598932723	1100	933	unavailable	90	65000	367088
808740618909536	1100	933	unavailable	92	65000	1080945
808740639615906	1100	933	unavailable	93	65000	360656
