# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3870454 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
809212946922896	400	933	unavailable	0	66000	871613
809212966885150	400	933	unavailable	0	66000	553347
809212986874595	400	933	unavailable	0	66000	316793
809213006895569	400	933	unavailable	0	66000	1135417
809213026883571	400	933	unavailable	0	66000	788157
809213046891671	400	933	unavailable	0	76000	444923
809213066885293	400	933	unavailable	0	76000	374091
809213086892451	400	933	unavailable	0	76000	914875
809213106894570	400	933	unavailable	0	76000	504435
809213126884155	400	933	unavailable	0	76000	491962
809213146870795	400	933	unavailable	0	76000	1016434
809213166936803	400	933	unavailable	0	76000	555040
809213186877557	400	933	unavailable	0	76000	436768
809213206880788	400	933	unavailable	0	76000	930754
809213226880952	420	933	unavailable	11	76000	687939
809213246869566	492	933	unavailable	27	76000	266629
809213266871474	572	933	unavailable	40	76000	342732
809213286890815	659	933	unavailable	51	76000	909815
809213306890790	733	933	unavailable	60	76000	436668
809213326873262	812	933	unavailable	67	76000	280716
809213346876963	900	933	unavailable	73	76000	839824
809213366880524	971	933	unavailable	78	76000	471895
809213386883204	1050	933	unavailable	82	76000	519003
809213406901643	1100	933	unavailable	85	76000	1078351
809213426896849	1100	933	unavailable	88	76000	648355
809213446896533	1100	933	unavailable	90	76000	591248
809213466882281	1100	933	unavailable	92	76000	1060086
809213486878970	1100	933	unavailable	93	76000	705712
809213506894814	1100	933	unavailable	94	76000	567032
809213526862949	1100	933	unavailable	95	75000	1051059
809213546878362	1100	933	unavailable	96	75000	822942
809213566890850	1100	933	unavailable	97	75000	584916
809213586881187	1100	933	unavailable	97	75000	1151918
809213606894186	1100	933	unavailable	98	75000	940602
809213626941289	1100	933	unavailable	98	75000	739035
809213646901329	1100	933	unavailable	98	75000	1248439
809213666890834	1100	933	unavailable	98	75000	1059074
809213686901599	1100	933	unavailable	99	75000	626143
809213706904429	1100	933	unavailable	99	75000	584505
809213726891850	1100	933	unavailable	99	75000	947475
809213746881746	1100	933	unavailable	99	75000	685544
809213766901657	1100	933	unavailable	99	75000	557845
809213786885231	1100	933	unavailable	99	75000	1017436
809213806884695	1100	933	unavailable	99	75000	783448
809213826876845	1100	933	unavailable	99	75000	445995
809213846889834	1100	933	unavailable	99	75000	447087
809213866880150	1100	933	unavailable	99	75000	911017
809213886892268	1100	933	unavailable	98	75000	584845
809213906888074	1100	933	unavailable	98	75000	493395
809213926902646	1100	933	unavailable	98	75000	1078431
809213946878065	1100	933	unavailable	98	75000	575959
809213966877428	1100	933	unavailable	99	75000	454241
809213986886761	1100	933	unavailable	99	75000	1173248
809214006893408	1100	933	unavailable	99	75000	721522
809214026883133	1100	933	unavailable	99	75000	340869
809214046884440	1100	933	unavailable	99	75000	1187195
809214066888503	1100	933	unavailable	99	75000	799378
809214086884550	1100	933	unavailable	99	75000	461214
809214106880818	1100	933	unavailable	99	75000	1143763
809214126881754	1100	933	unavailable	99	75000	851706
809214146883562	1100	933	unavailable	99	75000	374001
809214166901921	1100	933	unavailable	99	75000	1275731
809214186867130	1100	933	unavailable	99	74000	931586
809214206889507	1100	933	unavailable	99	74000	593482
809214226891696	1100	933	unavailable	99	74000	364923
809214246887122	1100	933	unavailable	99	74000	989504
809214266882668	1100	933	unavailable	99	74000	559348
809214286890288	1100	933	unavailable	99	74000	501720
809214306899289	1100	933	unavailable	99	74000	1190671
809214326887421	1100	933	unavailable	99	74000	682459
809214346886855	1100	933	unavailable	99	74000	423603
809214366885467	1100	933	unavailable	99	74000	386674
809214386871385	1100	933	unavailable	99	74000	751187
809214406884314	1100	933	unavailable	99	74000	495649
809214426910117	1100	933	unavailable	99	74000	394759
809214446880135	1100	933	unavailable	99	74000	887433
809214467314704	1100	933	unavailable	99	74000	1899650
809214487017362	1100	933	unavailable	98	74000	347451
809214506874970	1100	933	unavailable	98	74000	940662
809214526873652	1100	933	unavailable	98	74000	595686
809214547039727	1100	933	unavailable	99	74000	418685
809214567086720	1100	933	unavailable	99	74000	923741
809214586872373	1100	933	unavailable	99	74000	750587
809214606873710	1100	933	unavailable	99	74000	380994
809214626881049	1100	933	unavailable	99	74000	1116402
809214646892445	1100	933	unavailable	99	74000	903203
809214666879065	1100	933	unavailable	99	74000	442629
