# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3864269 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
807255975909034	400	933	unavailable	0	56000	275466
807255996032209	400	933	unavailable	0	56000	314068
807256015875510	400	933	unavailable	0	56000	905636
807256035881365	400	933	unavailable	0	56000	564147
807256055874506	400	933	unavailable	0	56000	474660
807256075884129	400	933	unavailable	0	56000	1155264
807256095880536	400	933	unavailable	0	56000	660898
807256115879759	400	933	unavailable	0	56000	466184
807256135889772	400	933	unavailable	0	57000	1140337
807256155875921	400	933	unavailable	0	57000	790210
807256175881285	400	933	unavailable	5	57000	382908
807256195865820	469	933	unavailable	22	57000	270808
807256215863922	554	933	unavailable	37	57000	836096
807256235874796	630	933	unavailable	48	57000	384711
807256255870793	711	933	unavailable	57	57000	419556
807256275865587	787	933	unavailable	65	56000	921156
807256295877735	871	933	unavailable	71	56000	633807
807256315873842	942	933	unavailable	76	56000	469760
807256335874888	1016	933	unavailable	81	56000	1187454
807256355884871	1100	933	unavailable	84	56000	723485
807256375881008	1100	933	unavailable	87	56000	484207
807256395890851	1100	933	unavailable	89	56000	1189248
807256415877370	1100	933	unavailable	91	56000	831027
807256435887734	1100	933	unavailable	93	56000	507090
807256456031738	1100	933	unavailable	94	56000	1182235
807256475880339	1100	933	unavailable	95	56000	958575
807256496101447	1100	933	unavailable	96	56000	466554
807256515887962	1100	933	unavailable	96	56000	582812
807256535855516	1100	933	unavailable	97	56000	1232338
807256555885606	1100	933	unavailable	97	56000	609572
807256575897523	1100	933	unavailable	98	56000	590486
807256595877780	1100	933	unavailable	98	56000	1194658
807256615887974	1100	933	unavailable	98	57000	717794
807256635887578	1100	933	unavailable	99	57000	600825
807256655884366	1100	933	unavailable	99	57000	1191582
807256675883689	1100	933	unavailable	99	57000	831858
807256695875448	1100	933	unavailable	99	57000	472946
807256715874270	1100	933	unavailable	99	57000	465983
807256735891397	1100	933	unavailable	99	57000	936173
807256755874099	1100	933	unavailable	99	57000	461654
