# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3867628 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
808159408149211	400	933	unavailable	0	65000	234960
808159428126292	400	933	unavailable	0	65000	898163
808159448120315	400	933	unavailable	0	65000	686857
808159468122663	400	933	unavailable	0	65000	355937
808159488103842	400	400	unavailable	0	66000	247013
808159508127109	400	933	unavailable	0	66000	821460
808159529024265	400	933	unavailable	0	66000	812072
808159548121547	400	933	unavailable	0	66000	319669
808159568124987	400	933	unavailable	0	66000	981861
808159588122857	400	933	unavailable	0	66000	355587
808159608124745	400	933	unavailable	0	66000	354114
808159628135579	420	933	unavailable	11	66000	1200490
808159648119583	500	933	unavailable	27	66000	700693
808159668125648	572	933	unavailable	40	66000	557155
808159688123198	650	933	unavailable	51	66000	1200290
808159708121148	733	933	unavailable	60	66000	769342
808159728117545	812	933	unavailable	67	66000	412804
808159748120244	885	933	unavailable	73	66000	1177157
808159768124656	971	933	unavailable	78	66000	840105
808159788123999	1050	933	unavailable	82	66000	456957
808159808120797	1100	933	unavailable	85	65000	512220
808159828128045	1100	933	unavailable	88	65000	1005614
808159848126726	1100	933	unavailable	90	65000	521578
808159868128654	1100	933	unavailable	92	65000	531977
808159888126714	1100	933	unavailable	93	65000	1121742
808159908126357	1100	933	unavailable	94	65000	636433
808159928126652	1100	933	unavailable	95	65000	503143
808159948123189	1100	933	unavailable	96	65000	1127734
808159968126369	1100	933	unavailable	97	65000	818144
808159988121374	1100	933	unavailable	97	65000	461545
808160008124233	1100	933	unavailable	98	65000	1078011
808160028136741	1100	933	unavailable	98	65000	900638
808160048132386	1100	933	unavailable	98	65000	413766
808160068119967	1100	933	unavailable	98	65000	388428
808160088124459	1100	933	unavailable	99	65000	1100363
808160108169187	1100	933	unavailable	99	65000	352862
808160128146038	1100	933	unavailable	99	65000	567263
808160149069452	1100	933	unavailable	99	65000	428934
808160169098881	1100	933	unavailable	99	65000	947506
808160188126593	1100	933	unavailable	99	65000	383779
808160208109325	1100	933	unavailable	99	65000	914744
808160228121662	1100	933	unavailable	99	65000	729527
808160248114863	1100	933	unavailable	99	65000	426059
808160268123904	1100	933	unavailable	99	65000	1057612
808160288126032	1100	933	unavailable	98	65000	864560
808160308114945	1100	933	unavailable	98	65000	289393
808160328130699	1100	933	unavailable	98	65000	425858
808160348161510	1100	933	unavailable	98	65000	2274664
808160368121750	1100	933	unavailable	99	65000	558477
808160388110803	1100	933	unavailable	99	65000	261220
808160408107551	1100	933	unavailable	99	66000	909023
808160428119527	1100	933	unavailable	99	66000	602309
808160448114232	1100	933	unavailable	99	66000	425647
