pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	27	matmul_q8_0_f32_f16acc_aligned_s	64,32,32,32,32,32,2,2,2,1,64,1	32,32,1	0	186.000	12516.0	189.063	178.329	147.932	30.397	1236.6	1579.0	2091.5	2092.0	64	64	0	4608	0	4	42ea2459834546bca29ede1f44aadded81f5a5fd0bbae003b8a7faef317d6a0d
pipeline	26	mul_mat_vec_q8_0_f32_f32	64,2,1	2,1,1	64	1.000	124160.0	12.691	12.691	12.691	0.000	12691.4	12691.4	12691.4	12691.4	40	48	0	0	0	6	f2d4eded8eb892ed5c9bfccc7c2fad43cbbc257e732a927b6bd436f19bea2798
pipeline	3	scale_f32	-	512,1,1	0	36.000	9864.0	11.405	11.405	0.160	11.244	277.8	616.8	623.0	623.0	4	32	0	0	0	10	9441ec09d452720ca49159c539936d6cccb75e272514b9f5344386baaf1d029d
pipeline	15	gated_delta_net_f32_d128	128,0,64,8	1,1,8	64	18.000	4608.0	8.031	8.031	8.024	0.007	445.2	453.0	455.0	455.0	64	48	0	0	0	4	82506bf6a83dcccbd56107c5bd56f2f7848aea36a2237b8591d6db13539c33ba
pipeline	2	rms_norm_mul_f32	0,1	1,1,1	0	79.000	7543.0	5.339	5.339	5.329	0.010	24.0	191.4	192.0	192.3	40	96	0	2048	0	6	f8ff313d10a2b769f5600531fdf16d56075b901b5025f1f8aef9fe5a9f799193
pipeline	16	contig_cpy_f32_f32	-	512,1,1	0	18.000	9216.0	4.626	4.626	0.095	4.531	265.9	273.3	273.6	273.6	8	32	0	0	0	10	65ad91fafe69ecd250f575d3e64b2feab853293aca2e77b4b5d8adc5cb6a5297
pipeline	9	l2_norm_f32	-	1,1,1	0	36.000	10944.0	4.432	4.133	1.857	2.276	114.3	134.1	134.4	134.4	8	48	0	2048	0	10	a48a4f1949509e775f7c204c146ac883eb9e216a0656e120a74be5e1d215e24e
pipeline	6	concat_i32	-	512,1,1	0	18.000	4752.0	2.987	2.987	2.910	0.077	165.8	166.2	168.5	168.5	24	48	0	0	0	10	6730d84ddc1d56579237fd0c9e08ed30249539e84ae9a3e3c3c81471e958c640
pipeline	4	get_rows_f32_f32	-	512,1,1	0	37.000	9866.0	2.358	2.358	2.165	0.193	18.9	115.5	115.8	115.8	4	48	0	0	0	10	fafe80bdb8aa8cbc604b89086ca9c2b9f583a61aeb59485f0753411cf32f11b5
pipeline	7	cpy_f32_f32	-	512,1,1	0	24.000	1104.0	2.262	2.262	0.353	1.909	143.3	147.8	150.7	150.7	16	48	0	0	0	10	42df294d98fcb62fe55a28d0606af612b3db2974fcfcd1f54a556df93914fe1c
pipeline	8	ssm_conv_silu_f32	32,16,0,1	32,16,1	0	18.000	6912.0	2.038	2.038	0.429	1.609	122.7	125.6	127.7	127.7	12	32	0	0	0	10	e5deee0b5cdb126d8de0c65a8a2b58cf1a5b4aae664cefee20adfa556837b3cc
pipeline	19	swiglu_f32	-	512,1,1	0	24.000	3192.0	1.498	1.498	1.498	0.000	62.4	62.7	62.9	62.9	16	48	0	0	0	10	3f7566971cea1b0c06e0c6f211c001709dcd15cf0dc308c02f0b93c0502aacd6
pipeline	28	flash_attn_f32_f16_aligned	256,8,32,256,256,0,8,4,64,0,2,0,8,2,34,18	8,1,1	64	6.000	144.0	1.288	1.288	1.288	0.000	214.6	215.0	215.7	215.7	84	80	0	5120	0	3	3cc1200f454f96a623755925419f8e9804b4e68cdcb540aae24dfe8de519d093
pipeline	18	add_f32_f32_f32_norepeat	1	512,1,1	0	48.000	1824.0	1.286	1.286	1.174	0.111	26.9	27.2	27.5	27.5	24	48	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	17	mul_f32_f32_f32_norepeat	1	512,1,1	0	24.000	1824.0	1.208	1.208	1.195	0.013	50.2	50.6	51.8	51.8	24	48	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	14	silu_f32	-	512,1,1	0	18.000	1368.0	0.799	0.799	0.788	0.011	44.3	44.5	46.9	46.9	16	48	0	0	0	10	e20bc2d5aeffd5c5fe32f2d9fbbb7225959daeebbd356c5a88f303e18ad75795
pipeline	13	mul_f32_f32_f32	0	512,1,1	0	18.000	18.0	0.364	0.364	0.058	0.306	6.6	6.6	253.6	253.6	24	64	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	12	sigmoid_f32	-	512,1,1	0	24.000	474.0	0.362	0.362	0.305	0.058	5.1	45.6	46.1	46.1	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
pipeline	20	rope_multi_f32	-	1,512,1	0	12.000	1140.0	0.361	0.361	0.304	0.058	30.2	44.0	45.1	45.1	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	11	softplus_f32	-	512,1,1	0	18.000	18.0	0.195	0.195	0.058	0.137	4.0	4.2	126.4	126.4	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	21	fwht_f32	64,64	1,1,1	64	12.000	1140.0	0.152	0.152	0.123	0.029	12.7	15.2	18.6	18.6	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	22	fwht_f32	64,256	1,1,1	64	12.000	288.0	0.139	0.139	0.103	0.036	11.4	17.6	17.6	17.6	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	10	add_f32_f32_f32	0	512,1,1	0	18.000	18.0	0.112	0.112	0.104	0.008	6.1	6.7	7.0	7.0	24	64	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	23	set_rows_f32_q8_0_i64	1	1,1,1	0	6.000	60.0	0.060	0.060	0.022	0.039	10.5	10.7	11.0	11.0	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
pipeline	24	set_rows_f32_q4_0_i64	1	1,1,1	0	6.000	60.0	0.046	0.046	0.008	0.039	7.7	8.0	8.2	8.2	36	48	0	0	0	7	791d4ebc56762d2f815849ddf1c60967eb7f537a7784ad1208cd5e02b96dfd8a
pipeline	1	get_rows_q8_0_f32	-	1024,1,1	0	1.000	19.0	0.025	0.025	0.025	0.000	25.0	25.0	25.0	25.0	12	48	0	0	0	10	6c39ce612e821a2ab7a18db117f47a05e45f237a17cc6681b7e289f618fa29d8
graphs	prefill	1	raw_bracket_sum_ms_per_graph=253.126	bracket_union_ms_per_graph=219.800	exclusive_ms_per_graph=188.996	ambiguous_overlap_ms_per_graph=30.804	same_pipeline_overlap_ms_per_graph=10.102	cross_pipeline_overlap_ms_per_graph=20.702	overlap_ms_per_graph=33.326	overlap_fraction=0.1516	cross_pipeline_overlap_fraction=0.0942	overlap_threshold=0.0500	ownership=inconclusive	queue_non_dispatch_ms_per_graph=0.847	queue_completion_span_ms_per_graph=220.647	retire_span_ms_per_graph=222.434	record_ms_per_graph=80.716	readback_ms_per_graph=0.051	dispatch_row_emit_ms_per_graph=0.186	total_emit_ms_per_graph=0.186	flush_ms_per_graph=0.000	residual_ms_per_graph=1.787	submits_per_graph=52.000	read_at=synchronize	device=Vulkan0	serialize_submissions=0	contexts=2	selected_context=2
