pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	29	matmul_q4_k_f32_f16acc_aligned_s	64,32,32,32,32,32,2,2,2,1,64,1	32,32,1	0	216.000	30896.0	1209.121	1174.536	1065.211	109.325	4408.1	10116.2	11711.0	11715.8	64	64	0	4608	0	4	85a4095ad4619519d7e7e23fdf68d68c9b8962206cf6046dc85e9bd61276f262
pipeline	28	matmul_q6_k_f32_f16acc_aligned_s	64,32,32,32,32,32,2,2,2,1,64,1	32,32,1	0	32.000	4480.0	299.801	299.801	282.054	17.747	10220.6	12459.0	12702.2	12702.2	64	64	0	4608	0	4	338ceaa67ba8db463d40a7a7e2def81ab71b262b3539d928dc0e65c939a0e447
pipeline	3	scale_f32	-	512,1,1	0	48.000	25728.0	40.330	40.330	0.285	40.045	945.0	1234.6	1289.8	1289.8	4	32	0	0	0	10	9441ec09d452720ca49159c539936d6cccb75e272514b9f5344386baaf1d029d
pipeline	27	mul_mat_vec_q6_k_f32_f32	64,4,1	4,1,1	64	1.000	62080.0	39.324	39.324	39.324	0.000	39323.5	39323.5	39323.5	39323.5	64	48	0	512	0	4	d584d6b41c26085ac1bef3236b4c24e71f0e98ddcf63ff12da46381b0c12c779
pipeline	16	gated_delta_net_f32_d128	128,0,64,8	1,1,8	64	24.000	12288.0	22.279	22.279	22.272	0.007	917.8	1006.6	1027.4	1027.4	64	48	0	0	0	4	82506bf6a83dcccbd56107c5bd56f2f7848aea36a2237b8591d6db13539c33ba
pipeline	17	contig_cpy_f32_f32	-	512,1,1	0	24.000	24576.0	19.696	19.696	0.186	19.510	824.2	939.5	978.2	978.2	8	32	0	0	0	10	65ad91fafe69ecd250f575d3e64b2feab853293aca2e77b4b5d8adc5cb6a5297
pipeline	2	rms_norm_mul_f32	0,1	1,1,1	0	105.000	18867.0	14.539	14.539	13.647	0.892	48.0	373.0	699.8	705.8	40	96	0	2048	0	6	f8ff313d10a2b769f5600531fdf16d56075b901b5025f1f8aef9fe5a9f799193
pipeline	10	l2_norm_f32	-	1,1,1	0	48.000	14592.0	14.309	8.813	0.346	8.467	253.5	370.9	373.3	373.3	8	48	0	2048	0	10	a48a4f1949509e775f7c204c146ac883eb9e216a0656e120a74be5e1d215e24e
pipeline	7	cpy_f32_f32	-	512,1,1	0	32.000	2368.0	9.924	9.924	0.639	9.285	395.4	421.6	433.9	433.9	16	48	0	0	0	10	42df294d98fcb62fe55a28d0606af612b3db2974fcfcd1f54a556df93914fe1c
pipeline	8	ssm_conv_silu_f32	32,16,0,1	32,16,1	0	24.000	12288.0	8.660	8.660	0.129	8.531	369.3	390.4	400.3	400.3	12	32	0	0	0	10	e5deee0b5cdb126d8de0c65a8a2b58cf1a5b4aae664cefee20adfa556837b3cc
pipeline	4	get_rows_f32_f32	-	512,1,1	0	49.000	25733.0	5.962	5.962	5.706	0.256	22.1	231.4	270.1	270.1	4	48	0	0	0	10	fafe80bdb8aa8cbc604b89086ca9c2b9f583a61aeb59485f0753411cf32f11b5
pipeline	6	concat_i32	-	512,1,1	0	24.000	8448.0	5.283	5.283	5.181	0.102	220.0	220.8	223.7	223.7	24	48	0	0	0	10	6730d84ddc1d56579237fd0c9e08ed30249539e84ae9a3e3c3c81471e958c640
pipeline	20	swiglu_f32	-	512,1,1	0	32.000	10944.0	4.942	4.942	4.942	0.000	154.0	155.8	158.2	158.2	16	48	0	0	0	10	3f7566971cea1b0c06e0c6f211c001709dcd15cf0dc308c02f0b93c0502aacd6
pipeline	19	add_f32_f32_f32_norepeat	1	512,1,1	0	64.000	6080.0	3.964	3.964	3.811	0.153	61.9	62.7	64.5	65.0	24	48	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	30	flash_attn_f32_f16_aligned	256,8,32,256,256,0,8,4,64,0,2,0,8,2,34,18	8,1,1	64	8.000	384.0	3.190	3.190	3.190	0.000	398.1	398.9	405.1	405.1	84	80	0	5120	0	3	3cc1200f454f96a623755925419f8e9804b4e68cdcb540aae24dfe8de519d093
pipeline	18	mul_f32_f32_f32_norepeat	1	512,1,1	0	32.000	4864.0	3.078	3.078	3.067	0.011	96.2	96.6	97.1	97.1	24	48	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	15	silu_f32	-	512,1,1	0	24.000	3648.0	2.040	2.040	2.028	0.012	84.8	85.6	88.0	88.0	16	48	0	0	0	10	e20bc2d5aeffd5c5fe32f2d9fbbb7225959daeebbd356c5a88f303e18ad75795
pipeline	21	rope_multi_f32	-	1,512,1	0	16.000	3040.0	0.889	0.889	0.798	0.092	56.4	84.6	84.6	84.6	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	14	mul_f32_f32_f32	0	512,1,1	0	24.000	48.0	0.884	0.884	0.078	0.806	6.6	6.7	734.1	734.1	24	64	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	13	sigmoid_f32	-	512,1,1	0	32.000	1264.0	0.806	0.806	0.732	0.074	5.1	85.8	87.0	87.0	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
pipeline	12	softplus_f32	-	512,1,1	0	24.000	48.0	0.449	0.449	0.078	0.371	4.0	4.3	353.3	353.3	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	22	fwht_f32	64,64	1,1,1	64	16.000	3040.0	0.368	0.368	0.315	0.053	22.9	33.8	35.2	35.2	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	23	fwht_f32	64,256	1,1,1	64	16.000	760.0	0.342	0.342	0.282	0.060	21.8	36.0	39.8	39.8	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	24	set_rows_f32_q8_0_i64	1	1,1,1	0	8.000	152.0	0.191	0.191	0.027	0.163	24.0	24.2	24.5	24.5	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
pipeline	25	set_rows_f32_q4_0_i64	1	1,1,1	0	8.000	152.0	0.169	0.169	0.005	0.163	21.3	21.6	21.8	21.8	36	48	0	0	0	7	791d4ebc56762d2f815849ddf1c60967eb7f537a7784ad1208cd5e02b96dfd8a
pipeline	11	add_f32_f32_f32	0	512,1,1	0	24.000	48.0	0.155	0.155	0.151	0.004	6.1	6.6	11.7	11.7	24	64	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	1	get_rows_q6_k_f32	-	1024,1,1	0	1.000	57.0	0.033	0.033	0.033	0.000	33.1	33.1	33.1	33.1	20	48	0	0	0	10	3251a3841eeda1de85ad3ed8abd3fc75d6e733913dcef1664d659c56ee3f828a
graphs	prefill	1	raw_bracket_sum_ms_per_graph=1710.727	bracket_union_ms_per_graph=1575.191	exclusive_ms_per_graph=1454.517	ambiguous_overlap_ms_per_graph=120.674	same_pipeline_overlap_ms_per_graph=34.601	cross_pipeline_overlap_ms_per_graph=86.073	overlap_ms_per_graph=135.536	overlap_fraction=0.0860	cross_pipeline_overlap_fraction=0.0546	overlap_threshold=0.0500	ownership=inconclusive	queue_non_dispatch_ms_per_graph=3.990	queue_completion_span_ms_per_graph=1579.181	retire_span_ms_per_graph=1585.965	record_ms_per_graph=786.742	readback_ms_per_graph=0.078	dispatch_row_emit_ms_per_graph=0.240	total_emit_ms_per_graph=0.241	flush_ms_per_graph=0.000	residual_ms_per_graph=6.784	submits_per_graph=67.000	read_at=synchronize	device=Vulkan0	serialize_submissions=0	contexts=2	selected_context=2
