# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=2273039 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=507345538106680 mem_available_kb=27328672 pswpin=8
# host monotonic_ns=507345538106680 load1=0.66 ksm_pages_sharing=0
# dpm_read=507345538106680
507345538106680	400	933	unavailable	0	62000	154980	400
507345558168420	400	933	unavailable	0	62000	34447	400
507345578161694	400	933	unavailable	0	62000	282027	400
507345598173274	400	933	unavailable	0	62000	42362	400
507345618168142	400	933	unavailable	0	62000	40328	400
507345638169782	400	933	unavailable	0	62000	547872	400
507345658171152	400	933	unavailable	0	62000	42603	400
507345678166751	400	933	unavailable	0	62000	39537	400
507345698171528	400	933	unavailable	0	62000	512453	400
507345718197285	400	933	unavailable	0	62000	41641	400
# dpm_read=507345739026180
507345739026180	400	933	unavailable	0	73000	298989	400
507345758168474	400	933	unavailable	0	73000	620252	400
507345778165776	400	933	unavailable	0	73000	164770	400
507345798161515	400	933	unavailable	0	73000	31221	400
507345818168346	400	933	unavailable	0	73000	35749	400
507345838170046	400	933	unavailable	0	73000	290253	400
507345858199170	400	933	unavailable	0	73000	45659	400
507345878195450	400	933	unavailable	0	73000	42964	400
507345898198684	400	933	unavailable	0	73000	372933	400
507345918200124	400	933	unavailable	0	73000	41701	400
# dpm_read=507345938202536
507345938202536	400	933	unavailable	0	73000	116035	400
507345959018606	400	933	unavailable	0	73000	43895	400
507345979017461	400	933	unavailable	0	73000	42492	400
507345998175175	400	933	unavailable	0	73000	42112	400
507346018175343	400	933	unavailable	0	73000	630122	400
507346038169359	400	933	unavailable	0	73000	169418	400
507346058161160	400	933	unavailable	0	73000	31662	400
507346078162250	400	933	unavailable	0	73000	31811	400
507346098159592	400	933	unavailable	0	73000	303268	400
507346118160381	400	933	unavailable	0	73000	30920	400
# dpm_read=507346138202951
507346138202951	400	933	unavailable	0	73000	122106	400
507346158199191	400	933	unavailable	0	73000	382722	400
507346178200691	400	933	unavailable	0	73000	45158	400
507346198200057	400	933	unavailable	0	73000	42723	400
507346218197570	400	933	unavailable	0	73000	534897	400
507346238199050	400	933	unavailable	0	73000	46671	400
507346258171895	400	933	unavailable	0	73000	41891	400
507346278202231	400	933	unavailable	0	73000	620493	400
507346298197108	400	933	unavailable	0	73000	161674	400
