# clock=CLOCK_MONOTONIC period_ns=10000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=2171551 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
502932524586631	1100	933	unavailable	0	52000	239438
502932535019658	1100	933	unavailable	0	52000	360447
502932544546568	1100	933	unavailable	0	52000	282327
502932556025652	1100	933	unavailable	0	62000	362934
502932564551130	1100	933	unavailable	0	62000	849182
502932574551305	1100	933	unavailable	0	62000	288809
502932584545542	1100	933	unavailable	0	62000	381580
502932594546468	1100	933	unavailable	0	62000	846168
502932604534977	1100	933	unavailable	0	62000	242033
502932614534041	1100	933	unavailable	0	62000	431671
502932624532213	1100	933	unavailable	0	62000	810928
502932634541792	1100	933	unavailable	0	62000	260408
502932644538262	1100	933	unavailable	0	62000	507348
502932654592704	1100	933	unavailable	0	62000	982120
502932664539644	1100	933	unavailable	0	62000	349284
502932674539889	1100	933	unavailable	0	62000	674895
502932684550919	1100	933	unavailable	0	62000	920403
502932694540410	1100	933	unavailable	0	62000	381550
502932704549898	1100	933	unavailable	0	62000	706059
502932714538186	1100	933	unavailable	0	62000	973268
502932724540084	1100	933	unavailable	0	62000	389732
502932734549793	1100	933	unavailable	0	62000	740718
502932744541486	1100	933	unavailable	0	62000	415368
502932754540320	1100	933	unavailable	0	62000	405514
502932764541686	1100	933	unavailable	0	62000	777711
502932774538497	1100	933	unavailable	0	62000	380859
502932784546143	1100	933	unavailable	0	62000	417290
502932794546048	1100	933	unavailable	0	62000	846007
502932804540765	1100	933	unavailable	0	62000	376473
502932814542362	1100	933	unavailable	0	62000	393457
502932824541957	1100	933	unavailable	0	62000	881778
502932834548511	1100	933	unavailable	0	62000	400667
502932844540555	1100	933	unavailable	0	62000	403311
502932857018047	1100	933	unavailable	0	62000	426584
502932864546874	1100	933	unavailable	0	62000	401548
502932874541311	1100	933	unavailable	0	62000	418703
502932884554034	1100	933	unavailable	0	62000	953319
502932894541231	1100	933	unavailable	0	62000	393917
502932904537080	1100	933	unavailable	0	62000	486048
502932914540149	1100	933	unavailable	0	62000	995630
502932924539704	1100	933	unavailable	0	62000	381460
502932934551435	1100	933	unavailable	0	62000	521088
502932945027524	1100	933	unavailable	0	62000	442497
502932963359874	1100	933	unavailable	0	62000	312262
502932964534026	1100	933	unavailable	0	62000	397592
502932974536584	1100	933	unavailable	0	62000	813071
502932984550239	1100	933	unavailable	0	62000	403851
502932994541261	1100	933	unavailable	0	62000	622411
502933004538181	1100	933	unavailable	0	62000	913153
502933014543444	1100	933	unavailable	0	62000	382241
502933024540645	1100	933	unavailable	0	62000	661977
502933034548711	1100	933	unavailable	0	62000	925400
502933044542638	1100	933	unavailable	0	62000	404853
502933054540790	1100	933	unavailable	0	62000	712278
502933064540525	1100	933	unavailable	0	62000	966868
502933074539508	1100	933	unavailable	0	62000	505426
502933084548776	1100	933	unavailable	0	62000	748210
502933094550794	1100	933	unavailable	0	62000	1008488
502933104538201	1100	933	unavailable	0	62000	376243
502933114537115	1100	933	unavailable	0	62000	803838
502933124574523	1100	933	unavailable	0	62000	1034444
502933134558275	1100	933	unavailable	0	62000	475763
502933144576886	1100	933	unavailable	0	62000	816666
502933154580076	1100	933	unavailable	0	62000	463035
502933164578188	1100	933	unavailable	0	62000	490584
502933174574227	1100	933	unavailable	0	62000	864735
502933184557078	1100	933	unavailable	0	62000	470326
502933194552387	1100	933	unavailable	0	62000	485357
502933204582805	1100	933	unavailable	0	62000	910488
502933214574979	1100	933	unavailable	0	62000	481121
502933224577327	1100	933	unavailable	0	62000	482002
