key	value
schema	package-energy-sample-v1
clock	CLOCK_MONOTONIC
period_ns	50000000
package_wrap_uj	65532610988
core_wrap_uj	65532610988
sampler_pid	2171555
monotonic_ns	package_uj	core_uj	sample_cost_ns
502942782509386	60248364515	7684966328	166757
502942832481138	60249354896	7685108457	112196
502942882479559	60250247093	7685128139	112036
502942932496098	60251188588	7685234488	124704
502942982511725	60251936291	7685244344	168689
502943032706356	60252973270	7685346390	196390
502943082506224	60253776955	7685374403	143292
502943132550293	60254574277	7685415951	208879
502943182546481	60255444303	7685484902	199705
502943232481669	60256389948	7685612154	135850
502943282485047	60257211485	7685667922	116642
502943332486503	60258136592	7685782875	116803
502943382471054	60258982725	7685852635	101871
502943432487522	60259752308	7685884875	147187
502943482488878	60260543817	7685934128	106788
502943532487640	60261313354	7685965804	142751
502943582612401	60262152391	7686029948	183502
502943632525404	60263032259	7686128332	176432
502943682546577	60263896091	7686212739	188940
502943732536034	60264827073	7686313961	186888
502943782538089	60265693147	7686398337	194519
502943832487727	60266562457	7686497392	1931326
502943882541559	60267497101	7686597531	201609
502943932486970	60268530540	7686678016	116253
502943982508714	60269489201	7686781084	151455
502944035048556	60270402819	7686871854	2318301
502944082529990	60271335220	7686965187	180518
502944132529762	60272167636	7687027562	179686
502944182562953	60273107666	7687135802	212466
502944232486282	60273904591	7687194408	138516
502944282485252	60274969493	7687339802	117414
502944332483953	60275737992	7687392900	141299
502944382475282	60276786095	7687542748	102943
502944432495094	60277563810	7687563850	159357
502944482983811	60278407624	7687636051	272304
502944532528848	60279168220	7687660326	181059
502944582544549	60279979747	7687707199	199877
502944632749630	60280816099	7687749891	124075
502944682537981	60281639192	7687797542	197143
502944732521322	60282417563	7687845986	175972
502944782528800	60283423203	7687985017	188211
502944832601674	60284254535	7688045164	182252
502944882554901	60285224318	7688186193	201771
502944932544542	60285978109	7688208592	140820
502944982477678	60287130546	7688357419	107070
502945035425616	60287907087	7688388759	3561577
502945082537920	60288927252	7688533694	192987
502945132531587	60289702755	7688550555	183013
502945182477522	60290630258	7688658520	97455
502945232516156	60291361742	7688672100	173399
502945282473669	60292250581	7688754813	104826
502945332825299	60293009362	7688764884	168641
502945383174876	60293873926	7688853304	864167
502945432499966	60294641235	7688866441	144676
502945482472191	60295486300	7688937375	92938
502945532551245	60296292212	7688975734	205606
502945582546556	60297134759	7689058203	304185
502945632524048	60297907927	7689087850	150555
502945682531324	60298943640	7689250073	181391
502945732490539	60299727963	7689273006	122243
502945785051034	60300526277	7689337150	1047176
502945832483259	60301085970	7689458848	113840
502945882533239	60301663242	7689707401	186119
502945936068081	60302266528	7689938590	3094688
502945983161971	60303020014	7690054917	144947
502946032479456	60303843625	7690233100	91127
502946082488154	60304466609	7690387694	101352
502946132479768	60305020154	7690543921	112368
502946182510439	60305339519	7690554403	153559
502946232474220	60305566299	7690558202	130755
502946283027323	60305809344	7690566518	187120
502946332531217	60306044256	7690573323	156825
502946383037940	60306346959	7690594745	85468
502946432460202	60306900733	7690769937	83635
502946482532876	60307297472	7690834570	162102
502946533299168	60307748102	7690939759	75974
502946582462345	60308046212	7690979064	81512
502946632528986	60308562650	7691046061	169455
502946682465151	60308959312	7691195453	79309
502946733195708	60309455518	7691245316	126179
502946782519954	60309860282	7691314511	150997
502946832474537	60310218982	7691412406	99670
502946882430612	60310444327	7691414313	100321
502946932451333	60310677683	7691416602	96545
502946982441379	60310899580	7691418082	94511
502947032445256	60311127550	7691421683	76074
502947082964977	60311345511	7691422690	245468
502947132544246	60311566263	7691423270	177176
502947182923656	60311737031	7691423560	217065
502947232927523	60311955892	7691423804	217517
502947282531248	60312168359	7691423850	174612
502947332550007	60312356628	7691424170	158769
502947382944891	60312554646	7691424353	219229
502947432563999	60312760965	7691424567	176055
502947482542027	60312964751	7691424643	171538
502947532924843	60313144902	7691424948	217296
502947582565937	60313377663	7691426916	192540
footer_sample_count	301
footer_unreadable_count	0
footer_achieved_period_ns	50000682
footer_first_monotonic_ns	502932582361240
footer_last_monotonic_ns	502947582565937
