# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3876462 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
812186330075828	400	933	unavailable	24	77000	876656
812186350129805	400	933	unavailable	22	77000	410321
812186370040263	400	933	unavailable	18	77000	582254
812186390029279	400	933	unavailable	14	77000	1097752
812186410034184	400	933	unavailable	12	77000	579198
812186432048755	400	933	unavailable	9	77000	1125925
812186450033866	400	933	unavailable	8	77000	359305
812186470081282	400	933	unavailable	7	77000	682071
812186490031635	400	933	unavailable	6	77000	355407
812186510091093	400	933	unavailable	5	77000	1359172
812186530034893	400	933	unavailable	4	77000	813388
812186550050529	400	933	unavailable	3	77000	482416
812186570416883	400	933	unavailable	4	77000	1044993
812186590037807	400	933	unavailable	4	77000	956737
812186610073561	400	933	unavailable	3	77000	532049
812186631037968	400	933	unavailable	3	77000	501823
812186650029290	400	933	unavailable	2	77000	1001210
812186670022573	400	933	unavailable	2	77000	627809
812186690038469	400	933	unavailable	2	77000	352112
812186711017384	400	933	unavailable	1	77000	326734
812186730033412	400	933	unavailable	1	77000	677753
812186751021875	400	933	unavailable	2	77000	829698
812186770038484	400	933	unavailable	2	77000	357471
812186790023582	400	933	unavailable	2	77000	842242
812186810033447	400	933	unavailable	1	77000	370736
812186830035126	400	933	unavailable	1	77000	326704
812186850025885	400	933	unavailable	1	77000	935747
812186870033165	400	933	unavailable	3	77000	2036284
812186890034634	400	933	unavailable	2	77000	345258
812186910093590	400	933	unavailable	2	77000	1008024
812186933033879	400	933	unavailable	2	77000	633731
812186950035824	435	933	unavailable	15	77000	388480
812186970032524	508	933	unavailable	30	77000	349436
812186990040375	590	933	unavailable	44	77000	726274
812187010061160	666	933	unavailable	54	77000	339047
812187030055436	750	933	unavailable	62	77000	1208249
812187050035394	837	933	unavailable	69	77000	861779
812187070033627	914	933	unavailable	74	77000	544693
812187090041267	985	933	unavailable	79	77000	556155
812187110054979	1066	933	unavailable	83	77000	1115716
812187130022004	1100	933	unavailable	86	77000	496863
812187150026779	1100	933	unavailable	88	77000	372419
812187170036162	1100	933	unavailable	90	77000	1261289
812187190047440	1100	933	unavailable	92	77000	654529
812187210037437	1100	933	unavailable	93	77000	362832
812187230038034	1100	933	unavailable	95	77000	1012031
812187250040786	1100	933	unavailable	95	77000	719451
812187270052714	1100	933	unavailable	96	77000	372009
812187290019939	1100	933	unavailable	97	77000	347052
812187310556723	1100	933	unavailable	97	77000	413136
812187330037765	1100	933	unavailable	98	77000	416141
812187350159389	1100	933	unavailable	98	76000	1208711
812187370022949	1100	933	unavailable	98	76000	994167
812187390119146	1100	933	unavailable	98	76000	542439
812187410036417	1100	933	unavailable	99	76000	379893
812187430059406	1100	933	unavailable	99	76000	1258885
812187450047690	1100	933	unavailable	99	76000	606990
812187470131684	1100	933	unavailable	99	76000	458842
812187490112023	1100	933	unavailable	99	76000	1123661
812187511020656	1100	933	unavailable	99	76000	1082032
812187531032825	1100	933	unavailable	99	76000	730753
812187550041489	1100	933	unavailable	99	76000	4033546
812187570046895	1100	933	unavailable	99	76000	840389
812187590017256	1100	933	unavailable	99	76000	364013
812187610054832	1100	933	unavailable	97	76000	352382
812187631081026	1100	933	unavailable	98	76000	529885
812187650028154	1100	933	unavailable	98	76000	589728
812187670068837	1100	933	unavailable	98	76000	400973
812187690024129	1100	933	unavailable	99	76000	992554
812187710052829	1100	933	unavailable	99	76000	660100
812187730049569	1100	933	unavailable	99	76000	417774
812187750061157	1100	933	unavailable	99	76000	1770074
812187770037308	1100	933	unavailable	99	76000	837493
812187790046090	1100	933	unavailable	99	76000	362541
812187810035867	1100	1067	unavailable	99	76000	325481
812187830054929	1100	933	unavailable	99	76000	827214
812187850031260	1100	1067	unavailable	99	76000	401184
812187870053979	1100	933	unavailable	99	76000	424988
812187890025943	1100	933	unavailable	99	76000	1097371
812187910053661	1100	933	unavailable	99	76000	561815
812187930027798	1100	933	unavailable	99	76000	387328
812187950048884	1100	933	unavailable	99	76000	1092853
