1067	400	68000	3.83	408104960	626528256
1067	400	66000	4.16	1916289024	631418880
1067	1100	65000	4.16	1971372032	629329920
1067	1100	66000	4.07	1971372032	629329920
1067	1100	66000	4.07	1971372032	629329920
1067	1100	67000	4.07	1971372032	629329920
1067	1100	68000	4.06	1971372032	629329920
1067	1100	68000	4.06	1971372032	629329920
1067	1100	69000	4.14	1971372032	629329920
1067	1100	71000	4.14	1970008064	629313536
1067	1100	72000	4.14	1970008064	629313536
1067	1100	72000	4.05	1970008064	629313536
1067	1100	73000	4.05	1970008064	629313536
1067	1100	74000	4.04	1970008064	629313536
1067	1100	74000	4.04	1970008064	629313536
