pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	31	mul_mat_vec_q4_k_f32_f32	64,4,1	4,1,1	64	162.000	121232.0	3301.578	3282.225	3237.611	44.614	207.8	597.4	611.8	992.8	64	48	0	0	0	4	a9ac07dd4063e0903662cd5f1be68a5c2fbf06b0de924acd223525c7e4519d0d
pipeline	27	mul_mat_vec_q6_k_f32_f32	64,4,1	4,1,1	64	25.000	83840.0	2324.843	2324.843	2322.241	2.602	588.5	607.5	23730.7	25360.6	64	48	0	512	0	4	d584d6b41c26085ac1bef3236b4c24e71f0e98ddcf63ff12da46381b0c12c779
pipeline	4	get_rows_f32_f32	-	512,1,1	0	37.000	9868.0	147.101	147.101	140.704	6.398	16.5	116.3	134.6	158.2	4	48	0	0	0	10	fafe80bdb8aa8cbc604b89086ca9c2b9f583a61aeb59485f0753411cf32f11b5
pipeline	16	gated_delta_net_f32_d128	128,0,64,8	1,1,8	64	18.000	4608.0	130.786	130.786	121.154	9.632	112.6	120.8	169.3	212.8	64	48	0	0	0	4	82506bf6a83dcccbd56107c5bd56f2f7848aea36a2237b8591d6db13539c33ba
pipeline	17	contig_cpy_f32_f32	-	512,1,1	0	18.000	9216.0	96.900	96.900	95.975	0.925	83.2	91.2	130.9	165.4	8	32	0	0	0	10	65ad91fafe69ecd250f575d3e64b2feab853293aca2e77b4b5d8adc5cb6a5297
pipeline	2	rms_norm_mul_f32	0,1	1,1,1	0	73.000	391.0	57.619	57.619	54.466	3.152	10.6	19.2	24.2	111.8	40	96	0	2048	0	6	f8ff313d10a2b769f5600531fdf16d56075b901b5025f1f8aef9fe5a9f799193
pipeline	6	concat_i32	-	512,1,1	0	18.000	864.0	38.001	38.001	34.507	3.494	33.0	34.2	35.2	307.4	24	48	0	0	0	10	6730d84ddc1d56579237fd0c9e08ed30249539e84ae9a3e3c3c81471e958c640
pipeline	7	cpy_f32_f32	-	512,1,1	0	24.000	672.0	26.994	26.994	16.283	10.712	21.8	22.6	23.2	24.6	16	48	0	0	0	10	42df294d98fcb62fe55a28d0606af612b3db2974fcfcd1f54a556df93914fe1c
pipeline	8	ssm_conv_silu_f32	32,16,0,1	32,16,1	0	18.000	3456.0	24.172	24.172	20.874	3.298	21.0	21.9	26.1	201.8	12	32	0	0	0	10	e5deee0b5cdb126d8de0c65a8a2b58cf1a5b4aae664cefee20adfa556837b3cc
pipeline	10	l2_norm_f32	-	1,1,1	0	36.000	576.0	23.224	21.411	14.109	7.302	10.1	10.7	11.2	142.7	8	48	0	2048	0	10	a48a4f1949509e775f7c204c146ac883eb9e216a0656e120a74be5e1d215e24e
pipeline	26	flash_attn_f32_f16_aligned	256,4,32,256,256,0,8,4,64,0,2,1664,8,2,34,18	4,1,1	64	6.000	24.0	21.954	21.954	21.954	0.000	56.3	77.9	78.6	79.7	128	80	0	29184	0	2	3cc1200f454f96a623755925419f8e9804b4e68cdcb540aae24dfe8de519d093
pipeline	20	swiglu_f32	-	512,1,1	0	24.000	288.0	14.528	14.528	14.528	0.000	9.6	10.1	11.4	144.0	16	48	0	0	0	10	3f7566971cea1b0c06e0c6f211c001709dcd15cf0dc308c02f0b93c0502aacd6
pipeline	18	mul_f32_f32_f32_norepeat	1	512,1,1	0	42.000	114.0	13.974	13.974	12.514	1.460	5.6	6.1	10.7	23.4	24	48	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	19	add_f32_f32_f32_norepeat	1	512,1,1	0	30.000	66.0	9.279	9.279	7.658	1.621	4.5	5.6	7.2	194.7	24	48	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	13	sigmoid_f32	-	512,1,1	0	24.000	42.0	7.956	7.956	6.882	1.074	5.1	5.9	6.4	28.2	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
