# clock=CLOCK_MONOTONIC period_ns=10000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=2182963 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
503028485765105	1100	933	unavailable	0	62000	797356
503028496874085	1100	933	unavailable	0	62000	7654732
503028505656872	1100	933	unavailable	0	62000	504764
503028515659204	1100	933	unavailable	0	62000	277486
503028525658641	1100	933	unavailable	0	62000	276634
503028535666873	1100	933	unavailable	0	62000	570850
503028545656763	1100	933	unavailable	0	62000	246331
503028555657982	1100	933	unavailable	0	62000	235473
503028565657224	1100	933	unavailable	0	62000	611772
503028575655283	1100	933	unavailable	0	62000	247384
503028585663260	1100	933	unavailable	0	62000	256009
503028595657022	1100	933	unavailable	0	62000	685492
503028605663497	1100	933	unavailable	0	62000	410439
503028615664101	1100	933	unavailable	0	62000	404619
503028625661870	1100	933	unavailable	0	62000	849288
503028635668815	1100	933	unavailable	0	62000	435864
503028645664461	1100	933	unavailable	0	62000	406812
503028655664163	1100	933	unavailable	0	62000	888317
503028665665048	1100	933	unavailable	0	62000	397496
503028675668677	1100	933	unavailable	0	62000	471346
503028685671124	1100	933	unavailable	0	62000	950155
503028695664085	1100	933	unavailable	0	62000	403678
503028705664399	1100	933	unavailable	0	62000	495889
503028715665173	1100	933	unavailable	0	62000	970942
503028725661800	1100	933	unavailable	0	62000	410009
503028735669046	1100	933	unavailable	0	62000	555664
503028745663479	1100	933	unavailable	0	62000	963108
503028755665356	1100	933	unavailable	0	62000	397777
503028765664427	1100	933	unavailable	0	62000	598609
503028775668067	1100	933	unavailable	0	62000	880102
503028785667328	1100	933	unavailable	0	62000	426658
503028795660810	1100	933	unavailable	0	62000	656240
503028805663758	1100	933	unavailable	0	62000	934738
503028815666235	1100	933	unavailable	0	62000	399030
503028825662382	1100	933	unavailable	0	62000	699666
503028835667143	1100	933	unavailable	0	62000	1010841
503028845664211	1100	933	unavailable	0	62000	415138
503028855661660	1100	933	unavailable	0	62000	749663
503028865678091	1100	933	unavailable	0	62000	1029675
503028875703249	1100	933	unavailable	0	62000	494045
503028885701088	1100	933	unavailable	0	62000	799260
503028895698526	1100	933	unavailable	0	62000	1066880
503028905698219	1100	933	unavailable	0	62000	497061
503028915700957	1100	933	unavailable	0	62000	855489
503028925676186	1100	933	unavailable	0	62000	482656
503028935668987	1100	933	unavailable	0	62000	482355
503028945837375	1100	933	unavailable	0	62000	771862
503028955704976	1100	933	unavailable	0	62000	494126
503028965698548	1100	933	unavailable	0	62000	493625
503028975702067	1100	933	unavailable	0	62000	967455
503028985700788	1100	933	unavailable	0	62000	494526
503028995698146	1100	933	unavailable	0	62000	517237
503029005701585	1100	933	unavailable	0	62000	1038991
503029015704113	1100	933	unavailable	0	62000	483517
503029025698786	1100	933	unavailable	0	62000	575038
503029035703498	1100	933	unavailable	0	62000	1062001
503029045699344	1100	933	unavailable	0	62000	486843
503029055699777	1100	933	unavailable	0	62000	624785
503029065697476	1100	933	unavailable	0	62000	1017984
503029075701907	1100	933	unavailable	0	62000	500036
503029085699636	1100	933	unavailable	0	62000	681144
503029095676348	1100	933	unavailable	0	62000	947421
503029105698140	1100	933	unavailable	0	62000	476975
503029115699415	1100	933	unavailable	0	62000	738063
503029125701071	1100	933	unavailable	0	62000	968928
503029135700763	1100	933	unavailable	0	62000	491391
503029145700716	1100	933	unavailable	0	62000	764079
503029155674534	1100	933	unavailable	0	62000	1046984
503029165701293	1100	933	unavailable	0	62000	490390
503029175700866	1100	933	unavailable	0	62000	815328
503029185699607	1100	933	unavailable	0	62000	1074422
503029195695863	1100	933	unavailable	0	62000	505135
503029205697379	1100	933	unavailable	0	62000	903192
503029215700507	1100	933	unavailable	0	62000	480502
503029225698517	1100	933	unavailable	0	62000	482405
503029235700293	1100	933	unavailable	0	62000	956356
503029245698112	1100	933	unavailable	0	62000	482195
503029255700620	1100	933	unavailable	0	62000	483036
503029265700442	1100	933	unavailable	0	62000	979998
503029275701167	1100	933	unavailable	0	62000	495097
503029285702502	1100	933	unavailable	0	62000	530860
503029295697046	1100	933	unavailable	0	62000	1038820
503029305700635	1100	933	unavailable	0	62000	486132
503029315697743	1100	933	unavailable	0	62000	582901
