# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3868029 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
808266128819894	400	933	unavailable	0	66000	258394
808266148798576	400	933	unavailable	0	66000	1106574
808266168784663	400	933	unavailable	0	66000	781715
808266188791167	400	933	unavailable	0	66000	522870
808266208801839	400	933	unavailable	0	66000	519734
808266228783126	400	933	unavailable	0	66000	1000555
808266248789320	400	933	unavailable	0	76000	442078
808266268786005	400	933	unavailable	0	76000	324899
808266288794784	400	933	unavailable	0	76000	1009692
808266308795988	400	933	unavailable	0	76000	658835
808266328791632	400	933	unavailable	0	75000	504145
808266348786103	400	933	unavailable	0	75000	988182
808266368791476	400	933	unavailable	0	75000	771185
808266388782491	400	933	unavailable	0	75000	326431
808266408787492	400	933	unavailable	0	75000	323176
808266428790930	400	933	unavailable	0	75000	901550
808266448792445	400	933	unavailable	0	75000	493856
808266468790604	400	933	unavailable	0	75000	496941
808266488795515	400	933	unavailable	0	75000	1013990
808266508796098	400	933	unavailable	0	75000	554900
808266528795829	400	933	unavailable	0	75000	510367
808266548790341	400	933	unavailable	6	75000	1158161
808266568786135	476	933	unavailable	22	75000	755486
808266588799763	554	933	unavailable	36	75000	577211
808266608788293	630	933	unavailable	48	75000	1041231
808266628794045	711	933	unavailable	57	75000	820688
808266648787826	787	933	unavailable	65	75000	497713
808266668780865	871	933	unavailable	71	75000	430797
808266688792920	957	933	unavailable	76	75000	1017066
808266708792421	1033	933	unavailable	81	75000	540132
808266728789046	1100	933	unavailable	84	75000	522239
808266748798095	1100	933	unavailable	87	75000	1068984
808266768786055	1100	933	unavailable	89	75000	588863
808266788792649	1100	933	unavailable	91	75000	565149
808266808817227	1100	933	unavailable	93	75000	1164021
808266828790118	1100	933	unavailable	94	75000	697337
808266848784760	1100	933	unavailable	95	75000	497001
808266868826129	1100	933	unavailable	96	75000	1288896
808266888807817	1100	933	unavailable	96	75000	823433
808266908799063	1100	933	unavailable	97	75000	563816
808266928787603	1100	933	unavailable	97	75000	386705
808266948786884	1100	933	unavailable	98	75000	934741
808266968796894	1100	933	unavailable	98	75000	602630
808266988812946	1100	933	unavailable	98	75000	1237409
808267008804052	1100	933	unavailable	99	75000	1062160
808267028802501	1100	933	unavailable	99	75000	646701
808267048788887	1100	933	unavailable	99	75000	457979
808267068775644	1100	933	unavailable	99	75000	1056550
808267088797978	1100	933	unavailable	99	75000	696265
808267108791187	1100	933	unavailable	99	74000	477034
808267129025488	1100	933	unavailable	99	74000	1028919
808267149030690	1100	933	unavailable	99	74000	422432
808267170467525	1100	933	unavailable	99	74000	347541
808267188795513	1100	933	unavailable	99	74000	391574
808267208787981	1100	933	unavailable	97	74000	907431
808267228802250	1100	933	unavailable	98	74000	618389
808267248794447	1100	933	unavailable	98	74000	386224
808267268794630	1100	933	unavailable	98	74000	900567
808267288784352	1100	933	unavailable	98	74000	432010
808267308778323	1100	933	unavailable	99	74000	373680
808267328772523	1100	933	unavailable	99	74000	895057
808267348792522	1100	933	unavailable	99	74000	557044
808267368789068	1100	933	unavailable	99	74000	343584
808267388784081	1100	933	unavailable	99	74000	1038747
808267408780406	1100	933	unavailable	99	74000	671619
808267428776201	1100	933	unavailable	99	74000	439273
808267448784668	1100	933	unavailable	99	74000	369273
808267468795972	1100	933	unavailable	99	74000	787055
808267488851818	1100	933	unavailable	99	74000	350327
808267508787309	1100	933	unavailable	99	74000	364443
808267528798542	1100	933	unavailable	99	74000	1069143
808267548788645	1100	933	unavailable	99	74000	437831
808267568788738	1100	933	unavailable	99	74000	375553
808267588787898	1100	933	unavailable	99	74000	1066108
808267608777010	1100	933	unavailable	99	74000	629830
808267628785537	1100	933	unavailable	99	74000	426530
808267648783265	1100	933	unavailable	99	74000	1003410
808267668787205	1100	933	unavailable	99	74000	786203
808267688797285	1100	933	unavailable	99	74000	622297
808267708785425	1100	933	unavailable	99	74000	1119258
808267728781670	1100	933	unavailable	99	74000	921667
808267748789897	1100	933	unavailable	99	73000	554960
808267768782776	1100	933	unavailable	99	73000	441447
808267788805170	1100	933	unavailable	99	73000	999513
808267808791085	1100	933	unavailable	98	73000	600646
808267828786499	1100	933	unavailable	98	73000	491641
808267848794045	1100	933	unavailable	98	73000	1274869
808267868782165	1100	933	unavailable	98	73000	684282
808267888786715	1100	933	unavailable	99	73000	491962
808267908805262	1100	933	unavailable	99	73000	1132161
808267928786338	1100	933	unavailable	99	73000	773099
808267948789426	1100	933	unavailable	99	73000	550622
808267968782645	1100	933	unavailable	99	73000	1109870
808267988783809	1100	933	unavailable	99	73000	896240
808268008793560	1100	933	unavailable	99	73000	559198
808268028798210	1100	933	unavailable	99	73000	531516
808268048782383	1100	933	unavailable	99	73000	1115290
808268068788486	1100	933	unavailable	99	73000	638516
808268088794067	1100	933	unavailable	99	73000	474640
808268108781216	1100	933	unavailable	99	73000	1024249
808268128803389	1100	933	unavailable	99	73000	674655
808268148792862	1100	933	unavailable	99	73000	521688
808268168783466	1100	933	unavailable	99	73000	1236207
808268188792825	1100	933	unavailable	99	73000	783960
808268208780194	1100	933	unavailable	99	73000	444854
808268228793511	1100	933	unavailable	99	73000	1099230
808268248784736	1100	933	unavailable	99	73000	882414
808268268803604	1100	933	unavailable	99	73000	620613
808268288808926	1100	933	unavailable	99	73000	1215367
808268308782228	1100	933	unavailable	99	73000	1008159
808268328786097	1100	933	unavailable	99	73000	542386
808268348792621	1100	933	unavailable	99	73000	561642
808268368781542	1100	933	unavailable	99	73000	1009282
808268388784850	1100	933	unavailable	99	72000	632385
808268408794220	1100	933	unavailable	97	72000	587871
808268428783982	1100	933	unavailable	98	72000	1211821
808268451043479	1100	933	unavailable	98	72000	591017
808268468789807	1100	933	unavailable	98	72000	392195
808268488779409	1100	933	unavailable	99	72000	305223
808268508791434	1100	933	unavailable	99	72000	938559
808268528782469	1100	933	unavailable	99	72000	492353
808268548781479	1100	933	unavailable	99	72000	544170
808268568804404	1100	933	unavailable	99	72000	1008410
808268588781844	1100	933	unavailable	99	72000	555731
808268608779441	1100	933	unavailable	99	72000	451075
808268628775145	1100	933	unavailable	99	72000	1128715
808268648793681	1100	933	unavailable	99	72000	647122
808268668775449	1100	933	unavailable	99	72000	455463
808268688785470	1100	933	unavailable	99	72000	1136970
808268708785081	1100	933	unavailable	99	72000	771195
808268728788279	1100	933	unavailable	99	72000	499817
808268748812786	1100	933	unavailable	99	72000	1103839
808268768835802	1100	933	unavailable	99	72000	994293
808268788798885	1100	933	unavailable	99	72000	605755
808268809096464	1100	933	unavailable	99	72000	1244242
808268828782708	1100	933	unavailable	99	72000	995015
808268848797358	1100	933	unavailable	99	72000	655207
808268868810273	1100	933	unavailable	99	72000	488686
808268888797211	1100	933	unavailable	99	72000	1110882
808268908794598	1100	933	unavailable	99	72000	676949
808268928788809	1100	933	unavailable	99	72000	435306
808268948790955	1100	933	unavailable	99	72000	1108468
808268968795886	1100	933	unavailable	99	72000	753322
808268988791180	1100	933	unavailable	99	72000	467095
808269008789809	1100	933	unavailable	98	72000	1041361
808269028782828	1100	933	unavailable	98	72000	748813
808269048778140	1100	933	unavailable	98	72000	367219
808269068782411	1100	933	unavailable	99	72000	353212
808269088792301	1100	933	unavailable	99	71000	1078441
808269108780070	1100	933	unavailable	99	71000	551163
808269128795992	1100	933	unavailable	99	71000	605465
808269148786697	1100	933	unavailable	99	71000	1091976
808269168812847	1100	933	unavailable	99	71000	621795
808269188828017	1100	933	unavailable	99	71000	616556
808269208785921	1100	933	unavailable	99	71000	1125409
808269228786304	1100	933	unavailable	99	71000	784249
808269248815941	1100	933	unavailable	99	71000	520736
808269268778142	1100	933	unavailable	99	71000	1086206
808269288824561	1100	933	unavailable	99	71000	856485
808269308813622	1100	933	unavailable	99	71000	503845
808269328799978	1100	933	unavailable	99	71000	1189179
808269348828464	1100	933	unavailable	99	71000	1031864
808269368820721	1100	933	unavailable	99	71000	525996
808269388786479	1100	933	unavailable	99	71000	533179
808269408833970	1100	933	unavailable	99	71000	1105642
808269428814606	1100	933	unavailable	99	71000	624790
808269448800732	1100	933	unavailable	99	71000	634669
808269468815240	1100	933	unavailable	99	71000	1251997
808269488813589	1100	933	unavailable	99	71000	736831
808269509326773	1100	933	unavailable	99	71000	1165675
808269528785441	1100	933	unavailable	99	71000	361357
