# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=-
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=1670715 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=849768997543859 mem_available_kb=12569424 pswpin=493335
# host monotonic_ns=849768997543859 load1=2.42 ksm_pages_sharing=631422
# dpm_read=849768997543859
849768997543859	1100	933	unavailable	47	unavailable	130962	unavailable
849769017648217	1100	933	unavailable	38	unavailable	627880	unavailable
849769037607117	1100	933	unavailable	32	unavailable	198536	unavailable
849769057729368	1100	933	unavailable	27	unavailable	45684	unavailable
849769078047520	1100	933	unavailable	23	unavailable	433210	unavailable
849769097617832	1100	933	unavailable	20	unavailable	405228	unavailable
849769118030449	1100	933	unavailable	16	unavailable	44092	unavailable
849769137617902	1100	933	unavailable	14	unavailable	43651	unavailable
849769158030860	1100	933	unavailable	11	unavailable	78835	unavailable
849769178933102	1100	933	unavailable	9	unavailable	1341086	unavailable
# dpm_read=849769197744221
849769197744221	1100	933	unavailable	9	unavailable	91870	unavailable
849769217599950	1100	933	unavailable	8	unavailable	634071	unavailable
849769237600897	1100	933	unavailable	7	unavailable	138085	unavailable
849769257710965	1100	933	unavailable	6	unavailable	29966	unavailable
849769278059985	1100	933	unavailable	6	unavailable	259500	unavailable
849769297703562	1100	933	unavailable	6	unavailable	82442	unavailable
849769317596931	1100	933	unavailable	5	unavailable	46385	unavailable
849769338035586	1100	933	unavailable	5	unavailable	332334	unavailable
849769357594305	1100	933	unavailable	4	unavailable	311496	unavailable
849769377582880	1100	933	unavailable	4	unavailable	40094	unavailable
# dpm_read=849769398035962
849769398035962	1100	933	unavailable	4	unavailable	491898	unavailable
849769417606915	1100	933	unavailable	3	unavailable	445783	unavailable
849769438029020	1100	933	unavailable	3	unavailable	45093	unavailable
849769457584073	1100	933	unavailable	3	unavailable	44302	unavailable
849769477590840	1100	933	unavailable	2	unavailable	589910	unavailable
849769497604882	1100	933	unavailable	2	unavailable	169934	unavailable
849769518113927	1100	933	unavailable	2	unavailable	666170	unavailable
