# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3864345 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
807287076159570	400	933	unavailable	0	58000	248365
807287096022548	400	933	unavailable	0	58000	314028
807287116051046	400	933	unavailable	0	58000	937526
807287136281052	400	933	unavailable	0	58000	546764
807287156015809	400	933	unavailable	0	58000	310843
807287176044057	400	933	unavailable	0	58000	1070615
807287196064951	400	933	unavailable	0	58000	568204
807287216027365	400	933	unavailable	0	58000	624259
807287236024073	400	933	unavailable	0	58000	899776
807287256061778	435	933	unavailable	14	58000	1037975
807287276052366	508	933	unavailable	29	58000	321953
807287296060986	590	933	unavailable	42	58000	362970
807287316075218	666	933	unavailable	53	58000	833721
807287336022513	750	933	unavailable	61	58000	438902
807287356038928	825	933	unavailable	68	58000	424736
807287376082545	914	933	unavailable	74	58000	1057771
807287396037866	985	933	unavailable	78	58000	436517
807287416022040	1066	933	unavailable	82	58000	478687
807287436301559	1100	933	unavailable	86	58000	884236
807287456035174	1100	933	unavailable	88	58000	655859
807287476025922	1100	933	unavailable	90	58000	514543
807287496233735	1100	933	unavailable	92	58000	1093679
807287516274767	1100	933	unavailable	93	58000	591237
807287536036385	1100	933	unavailable	94	58000	495368
807287556055986	1100	933	unavailable	95	58000	1068011
807287576043578	1100	933	unavailable	96	58000	2276264
807287596038463	1100	933	unavailable	97	58000	596507
807287616062973	1100	933	unavailable	97	58000	463488
807287636046707	1100	933	unavailable	98	58000	1012096
807287656041292	1100	933	unavailable	98	58000	725869
807287676059460	1100	933	unavailable	98	58000	501550
807287696140457	1100	933	unavailable	98	58000	1124055
807287716048940	1100	933	unavailable	99	58000	682078
807287736055497	1100	933	unavailable	99	58000	509364
807287756057335	1100	933	unavailable	99	58000	920244
807287776050597	1100	933	unavailable	99	58000	763390
807287796378536	1100	933	unavailable	99	58000	1195660
807287816028575	1100	933	unavailable	99	58000	1079201
807287837370443	1100	933	unavailable	99	58000	927708
807287856047940	1100	933	unavailable	99	58000	454321
807287876009954	1100	933	unavailable	99	58000	271679
807287896897892	1100	933	unavailable	99	58000	512510
807287916944774	1100	933	unavailable	98	58000	1084091
807287936060432	1100	933	unavailable	98	58000	399349
807287956061809	1100	933	unavailable	98	58000	1095602
807287976069378	1100	933	unavailable	99	58000	659275
807287996035148	1100	933	unavailable	99	58000	555922
807288016079075	1100	933	unavailable	99	58000	1199397
807288036263926	1100	933	unavailable	99	58000	543708
807288056068283	1100	933	unavailable	99	58000	555341
807288076052029	1100	933	unavailable	99	58000	251381
807288096066590	1100	933	unavailable	99	58000	825376
807288116075712	1100	933	unavailable	99	58000	551774
807288136061901	1100	933	unavailable	99	58000	425747
807288156048500	1100	933	unavailable	99	58000	3858077
807288176037494	1100	933	unavailable	99	58000	392806
807288196047016	1100	933	unavailable	99	58000	498965
807288216083400	1100	933	unavailable	99	58000	1065936
807288236074297	1100	933	unavailable	99	58000	616915
807288256025620	1100	933	unavailable	99	58000	511558
807288276168682	1100	933	unavailable	99	58000	1104489
807288296128492	1100	933	unavailable	99	58000	672199
807288316110152	1100	933	unavailable	99	58000	551964
807288336088697	1100	933	unavailable	99	58000	1037323
807288356109230	1100	933	unavailable	99	58000	804517
807288377031051	1100	933	unavailable	99	58000	924011
807288396046081	1100	933	unavailable	99	58000	473938
807288420048252	1100	933	unavailable	99	58000	4138212
807288437021447	1100	933	unavailable	99	58000	870150
807288456009877	1100	933	unavailable	99	58000	264205
807288476018988	1100	933	unavailable	99	58000	869239
807288496033520	400	933	unavailable	96	58000	655328
807288516061788	1100	933	unavailable	96	58000	357560
807288536060119	1100	933	unavailable	97	58000	985987
807288556040858	1100	933	unavailable	97	58000	813594
807288576092510	1100	933	unavailable	98	58000	619610
807288596032211	1100	933	unavailable	98	58000	1080494
807288616062983	1100	933	unavailable	98	58000	791513
807288636032761	1100	933	unavailable	99	58000	567954
807288656039759	1100	933	unavailable	99	58000	465451
807288676038471	1100	933	unavailable	99	58000	981809
807288696103687	1100	933	unavailable	99	58000	567293
807288716082382	1100	933	unavailable	99	58000	512329
807288736062239	1100	933	unavailable	99	58000	1051379
807288756060701	1100	933	unavailable	99	58000	683129
807288776052159	1100	933	unavailable	99	58000	580748
807288796075608	1100	933	unavailable	99	58000	1069624
807288816060414	1100	933	unavailable	99	58000	675165
807288836120681	1100	933	unavailable	99	58000	619381
807288856094367	1100	933	unavailable	99	58000	1014350
807288876035952	1100	933	unavailable	99	58000	838781
807288896139510	1100	933	unavailable	99	58000	611827
807288916074684	1100	933	unavailable	99	58000	1126891
807288936059641	1100	933	unavailable	99	58000	904494
807288956086575	1100	933	unavailable	99	58000	610273
807288976041575	1100	933	unavailable	99	58000	572964
807288996078810	1100	933	unavailable	99	58000	1034748
807289016063916	1100	933	unavailable	99	58000	553006
807289036037051	1100	933	unavailable	99	58000	524713
807289056031675	1100	933	unavailable	99	58000	1067169
807289076023535	1100	933	unavailable	99	58000	692367
807289096295308	1083	933	unavailable	97	58000	528190
807289116075000	1100	933	unavailable	98	58000	1185531
807289136072660	1100	933	unavailable	98	58000	794268
807289156072704	1100	933	unavailable	98	58000	590827
807289176074293	1100	933	unavailable	98	58000	1198114
807289196038710	1100	933	unavailable	99	59000	947636
807289216074192	1100	933	unavailable	99	59000	528870
807289236079967	1100	933	unavailable	99	59000	1232128
807289256060266	1100	933	unavailable	99	59000	1045067
807289276032688	1100	933	unavailable	99	59000	608911
807289296060475	1100	933	unavailable	99	59000	576339
807289316072922	1100	933	unavailable	99	59000	1150275
807289336050796	1100	933	unavailable	99	59000	691014
807289356062322	1100	933	unavailable	99	59000	564097
807289376106419	1100	933	unavailable	99	59000	1406024
807289396040220	1100	933	unavailable	99	59000	825686
807289416039453	1100	933	unavailable	99	59000	464530
807289436115840	1100	933	unavailable	99	59000	1244211
807289456034443	1100	933	unavailable	99	59000	941594
807289476103025	1100	933	unavailable	99	59000	646642
807289496325196	1100	933	unavailable	99	59000	1279678
807289516107243	1100	933	unavailable	99	59000	1050808
807289536092550	1100	933	unavailable	99	59000	526707
807289556106901	1100	933	unavailable	99	59000	528741
807289576040301	1100	933	unavailable	99	59000	1233230
807289596067347	1100	933	unavailable	99	59000	660016
807289616068694	1100	933	unavailable	99	59000	445745
807289636077114	1100	933	unavailable	99	59000	1145135
807289656575292	1100	933	unavailable	99	59000	387165
807289676063808	1100	933	unavailable	99	59000	412954
807289697042446	1083	933	unavailable	97	59000	1651794
807289716084877	1100	933	unavailable	98	59000	910355
807289736064233	1100	933	unavailable	98	59000	448049
807289756032538	1100	933	unavailable	98	59000	538329
807289776075002	1100	933	unavailable	99	59000	1063653
807289796019042	1100	933	unavailable	99	59000	526787
807289816105369	1100	933	unavailable	99	59000	579635
807289836080216	1100	933	unavailable	99	59000	1169330
807289856073127	1100	933	unavailable	99	59000	645820
807289876063033	1100	933	unavailable	99	59000	417081
807289896091241	1100	933	unavailable	99	59000	1228130
807289916077849	1100	933	unavailable	99	59000	752771
807289936092562	1100	933	unavailable	99	59000	456084
807289956034829	1100	933	unavailable	99	59000	1301818
807289976060351	1100	933	unavailable	99	59000	1035319
807289996064854	1100	933	unavailable	99	59000	435636
807290016044701	1100	933	unavailable	99	59000	513191
807290037039770	1100	933	unavailable	99	59000	475911
807290056043648	1100	933	unavailable	99	59000	441397
807290076121589	1100	933	unavailable	99	59000	488655
807290096087580	1100	933	unavailable	99	59000	1181974
807290116022613	1100	933	unavailable	99	59000	577241
807290136060218	1100	933	unavailable	99	59000	422281
807290156062076	1100	933	unavailable	99	59000	1004121
807290176043967	1100	933	unavailable	99	59000	852266
807290196061133	1100	933	unavailable	99	59000	439313
807290216069624	1100	933	unavailable	99	59000	1762521
807290236266878	1100	933	unavailable	99	59000	680925
807290256021383	1100	933	unavailable	99	59000	436577
807290276024112	1100	933	unavailable	99	59000	412573
807290297049438	1083	933	unavailable	97	59000	411511
807290316022599	1100	933	unavailable	98	59000	466594
807290336010922	1100	933	unavailable	98	59000	282729
807290356012218	1100	933	unavailable	98	59000	872294
807290376033092	1100	933	unavailable	99	59000	708598
807290396040881	1100	933	unavailable	99	59000	481993
807290416070863	1100	933	unavailable	99	59000	1146878
807290436079773	1100	933	unavailable	99	59000	765294
807290456023042	1100	933	unavailable	99	59000	496901
807290476073541	1100	933	unavailable	99	59000	1090222
807290496074247	1100	933	unavailable	99	59000	873396
807290516096243	1100	933	unavailable	99	59000	559959
807290536053768	1100	933	unavailable	99	59000	243657
807290556086273	1100	933	unavailable	99	59000	1026573
807290576042045	1100	933	unavailable	99	59000	573745
807290596031099	1100	933	unavailable	99	59000	536605
807290616018130	1100	933	unavailable	99	59000	1063352
807290636024366	1100	933	unavailable	99	59000	557364
807290656104480	1100	933	unavailable	99	59000	554159
807290676037520	1100	933	unavailable	99	59000	1028226
807290696124417	1100	933	unavailable	99	59000	735738
807290716124062	1100	933	unavailable	99	59000	606516
807290736088199	1100	933	unavailable	99	59000	1125638
807290756092691	1100	933	unavailable	99	59000	844212
807290776048944	1100	933	unavailable	99	59000	592651
807290796060801	1100	933	unavailable	99	59000	440125
807290816075353	1100	933	unavailable	99	59000	994092
807290836153043	1100	933	unavailable	99	59000	384230
807290856041479	1100	933	unavailable	99	59000	485038
807290876021666	1100	933	unavailable	99	59000	947395
807290896572884	1083	933	unavailable	97	59000	520254
807290916039819	1100	933	unavailable	98	59000	582632
807290936809345	1100	933	unavailable	98	59000	509134
807290956059566	1100	933	unavailable	98	59000	751397
807290976042809	1100	933	unavailable	99	59000	570980
807290996009701	1100	933	unavailable	99	59000	282389
807291016012391	1100	933	unavailable	99	59000	769752
807291036043334	1100	933	unavailable	99	59000	561101
807291056028851	1100	933	unavailable	99	59000	449041
807291076094159	1100	933	unavailable	99	59000	1000073
807291096126133	1100	933	unavailable	99	59000	578343
807291116098586	1100	933	unavailable	99	60000	495087
807291136101005	1100	933	unavailable	99	60000	1120198
807291156069981	1100	933	unavailable	99	60000	667541
807291176097657	1100	933	unavailable	99	60000	565620
807291196063708	1100	933	unavailable	99	60000	1145096
807291216063794	1100	933	unavailable	99	60000	782145
807291236107310	1100	933	unavailable	99	60000	594674
807291256046270	1100	933	unavailable	99	60000	1107455
807291276091670	1100	933	unavailable	99	60000	843820
807291296116480	1100	933	unavailable	99	60000	602439
807291316090266	1100	933	unavailable	99	60000	461264
807291336076165	1100	933	unavailable	99	60000	1024910
807291356058366	1100	933	unavailable	99	60000	676878
807291376036770	1100	933	unavailable	99	60000	482895
807291396068594	1100	933	unavailable	99	60000	1109048
807291418040052	1100	933	unavailable	99	60000	570458
807291436021515	1100	933	unavailable	99	60000	470261
807291456058279	1100	933	unavailable	99	60000	969426
807291476052322	1100	933	unavailable	99	60000	746248
807291496044773	1100	933	unavailable	98	60000	544069
807291516079482	1100	933	unavailable	98	60000	1062190
807291536061233	1100	933	unavailable	98	60000	989824
807291556068210	1100	933	unavailable	98	60000	340088
807291576063416	1100	933	unavailable	99	60000	435176
807291596029437	1100	933	unavailable	99	60000	1061198
807291616095385	1100	933	unavailable	99	60000	657833
807291636073138	1100	933	unavailable	99	60000	365265
807291656062673	1100	933	unavailable	99	60000	1210447
807291676063279	1100	933	unavailable	99	60000	617367
807291696086949	1100	933	unavailable	99	60000	579595
807291716075351	1100	933	unavailable	99	60000	1127683
807291736069304	1100	933	unavailable	99	60000	745537
807291756034233	1100	933	unavailable	99	60000	510737
807291776062430	1100	933	unavailable	99	60000	1080434
807291796068927	1100	933	unavailable	99	60000	827941
807291816130648	1100	933	unavailable	99	60000	605314
807291836100215	1100	933	unavailable	99	60000	1153581
807291856023084	1100	933	unavailable	99	60000	1150946
807291876077552	1100	933	unavailable	99	60000	594273
807291896109747	1100	933	unavailable	99	60000	1257586
807291916101316	1100	933	unavailable	99	60000	1080864
807291936055685	1100	933	unavailable	99	60000	722944
807291956112756	1100	933	unavailable	99	60000	592801
807291976032781	1100	933	unavailable	99	60000	996777
807291996073723	1100	933	unavailable	99	60000	707415
807292016052948	1100	933	unavailable	99	60000	587381
807292036062441	1100	933	unavailable	99	60000	1051399
807292056065962	1100	933	unavailable	99	60000	811280
807292077064828	1100	933	unavailable	99	60000	877744
807292096078404	1100	933	unavailable	99	60000	1206841
807292116050176	1100	933	unavailable	97	60000	1132221
807292136022689	1100	933	unavailable	98	60000	418194
807292156028134	1100	933	unavailable	98	60000	442369
807292176064076	1100	933	unavailable	98	60000	1100251
807292196061206	1100	933	unavailable	99	60000	624990
807292216089844	1100	933	unavailable	99	60000	592740
807292236028253	1100	933	unavailable	99	60000	1161456
807292256061289	1100	933	unavailable	99	60000	710161
807292276080470	1100	933	unavailable	99	60000	541184
807292296071057	1100	933	unavailable	99	60000	1201210
807292316080399	1100	933	unavailable	99	60000	810639
807292336032323	1100	933	unavailable	99	60000	415479
807292356042929	1100	933	unavailable	99	60000	1198084
807292376029768	1100	933	unavailable	99	60000	1019159
807292396069257	1100	933	unavailable	99	60000	465832
807292416125397	1100	933	unavailable	99	60000	1231607
807292436096087	1100	933	unavailable	99	60000	1079512
807292456047741	1100	933	unavailable	99	60000	625601
807292476092379	1100	933	unavailable	99	60000	583753
807292496117039	1100	933	unavailable	99	60000	1200188
807292516103939	1100	933	unavailable	99	60000	680285
807292536107210	1100	933	unavailable	99	60000	564247
807292556073662	1100	933	unavailable	99	60000	1213283
807292576093403	1100	933	unavailable	99	60000	805860
807292596028196	1100	933	unavailable	99	60000	457096
807292617122420	1100	933	unavailable	99	60000	577873
807292636055687	1100	933	unavailable	99	60000	799868
807292656056252	1100	933	unavailable	99	60000	461755
807292678025436	1100	933	unavailable	99	60000	1076306
807292696081790	1100	933	unavailable	99	60000	1093648
807292716038363	1100	933	unavailable	98	60000	648885
807292736033609	1100	933	unavailable	98	60000	1591561
807292756184436	1100	933	unavailable	98	60000	1181022
807292776067271	1100	933	unavailable	99	60000	1132592
807292796064961	1100	933	unavailable	99	60000	456736
807292816053594	1100	933	unavailable	99	60000	1212362
807292836052297	1100	933	unavailable	99	60000	866373
807292856063472	1100	933	unavailable	99	60000	425116
807292876061303	1100	933	unavailable	99	60000	429374
807292896090402	1100	933	unavailable	99	60000	978142
807292916085718	1100	933	unavailable	99	60000	455383
807292936030419	1100	933	unavailable	99	60000	408174
807292956177289	1100	933	unavailable	99	60000	1005884
807292976079249	1100	933	unavailable	99	60000	600204
807292996073694	1100	933	unavailable	99	60000	449242
807293016199815	1100	933	unavailable	99	60000	1108797
807293036109450	1100	933	unavailable	99	60000	704790
807293056098574	1100	933	unavailable	99	60000	454882
807293076089302	1100	933	unavailable	99	60000	1039197
807293096068928	1100	933	unavailable	99	60000	848169
807293116108577	1100	933	unavailable	99	60000	469159
807293136097411	1100	933	unavailable	99	60000	1124125
807293156072669	1100	933	unavailable	99	60000	986789
807293176109794	1100	933	unavailable	99	60000	591387
807293196032704	1100	933	unavailable	99	60000	453579
807293216031586	1100	933	unavailable	99	60000	1108196
807293236772519	1100	933	unavailable	99	60000	1153431
807293256056522	1100	933	unavailable	99	60000	268263
807293276059583	1100	933	unavailable	99	60000	1052301
807293297103443	1100	933	unavailable	99	60000	1188265
