pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	31	mul_mat_vec_q4_k_f32_f32	64,4,1	4,1,1	64	216.000	247168.0	13088.869	13036.207	12909.746	126.461	821.8	1828.5	1836.3	3664.0	64	48	0	0	0	4	a9ac07dd4063e0903662cd5f1be68a5c2fbf06b0de924acd223525c7e4519d0d
pipeline	27	mul_mat_vec_q6_k_f32_f32	64,4,1	4,1,1	64	33.000	97920.0	5715.107	5715.107	5701.678	13.429	2034.9	2265.6	38571.5	40203.0	64	48	0	512	0	4	d584d6b41c26085ac1bef3236b4c24e71f0e98ddcf63ff12da46381b0c12c779
pipeline	4	get_rows_f32_f32	-	512,1,1	0	49.000	25733.0	364.848	364.848	354.181	10.667	25.9	225.6	227.8	656.8	4	48	0	0	0	10	fafe80bdb8aa8cbc604b89086ca9c2b9f583a61aeb59485f0753411cf32f11b5
pipeline	16	gated_delta_net_f32_d128	128,0,64,8	1,1,8	64	24.000	12288.0	341.936	341.936	321.003	20.933	225.4	235.7	245.9	257.3	64	48	0	0	0	4	82506bf6a83dcccbd56107c5bd56f2f7848aea36a2237b8591d6db13539c33ba
pipeline	17	contig_cpy_f32_f32	-	512,1,1	0	24.000	24576.0	251.057	251.057	249.923	1.133	164.2	174.6	184.3	208.8	8	32	0	0	0	10	65ad91fafe69ecd250f575d3e64b2feab853293aca2e77b4b5d8adc5cb6a5297
pipeline	2	rms_norm_mul_f32	0,1	1,1,1	0	97.000	985.0	119.594	119.594	115.705	3.889	18.4	29.3	35.4	57.6	40	96	0	2048	0	6	f8ff313d10a2b769f5600531fdf16d56075b901b5025f1f8aef9fe5a9f799193
pipeline	7	cpy_f32_f32	-	512,1,1	0	32.000	1216.0	85.532	85.532	24.863	60.669	38.1	70.4	96.2	97.6	16	48	0	0	0	10	42df294d98fcb62fe55a28d0606af612b3db2974fcfcd1f54a556df93914fe1c
pipeline	6	concat_i32	-	512,1,1	0	24.000	1536.0	65.228	65.228	59.834	5.395	42.7	43.8	44.5	281.1	24	48	0	0	0	10	6730d84ddc1d56579237fd0c9e08ed30249539e84ae9a3e3c3c81471e958c640
pipeline	8	ssm_conv_silu_f32	32,16,0,1	32,16,1	0	24.000	6144.0	57.195	57.195	47.291	9.904	41.8	42.7	46.6	47.5	12	32	0	0	0	10	e5deee0b5cdb126d8de0c65a8a2b58cf1a5b4aae664cefee20adfa556837b3cc
pipeline	26	flash_attn_f32_f16_aligned	256,4,32,256,256,0,8,4,64,0,2,1664,8,2,34,18	4,1,1	64	8.000	32.0	37.694	37.694	6.232	31.462	72.8	98.2	99.2	100.3	128	80	0	29184	0	2	3cc1200f454f96a623755925419f8e9804b4e68cdcb540aae24dfe8de519d093
pipeline	10	l2_norm_f32	-	1,1,1	0	48.000	768.0	37.344	35.921	17.183	18.738	11.0	17.0	18.7	31.7	8	48	0	2048	0	10	a48a4f1949509e775f7c204c146ac883eb9e216a0656e120a74be5e1d215e24e
pipeline	18	mul_f32_f32_f32_norepeat	1	512,1,1	0	56.000	280.0	24.233	24.233	22.159	2.074	8.2	8.8	15.5	23.8	24	48	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	20	swiglu_f32	-	512,1,1	0	32.000	576.0	23.733	23.733	23.733	0.000	11.7	12.0	13.3	28.3	16	48	0	0	0	10	3f7566971cea1b0c06e0c6f211c001709dcd15cf0dc308c02f0b93c0502aacd6
pipeline	19	add_f32_f32_f32_norepeat	1	512,1,1	0	40.000	104.0	13.715	13.715	10.594	3.121	4.5	7.4	8.5	12.6	24	48	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	15	silu_f32	-	512,1,1	0	24.000	192.0	11.849	11.849	9.534	2.315	7.5	8.3	11.7	14.1	16	48	0	0	0	10	e20bc2d5aeffd5c5fe32f2d9fbbb7225959daeebbd356c5a88f303e18ad75795
pipeline	13	sigmoid_f32	-	512,1,1	0	32.000	88.0	11.703	11.703	10.245	1.458	5.1	8.5	8.8	9.4	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
pipeline	21	rope_multi_f32	-	1,512,1	0	16.000	160.0	7.740	7.740	3.510	4.229	7.3	9.0	10.2	11.2	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	12	softplus_f32	-	512,1,1	0	24.000	24.0	6.627	6.627	5.053	1.574	4.0	6.4	8.0	8.3	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	22	fwht_f32	64,64	1,1,1	64	16.000	160.0	5.353	5.353	2.151	3.202	5.6	6.9	7.4	8.0	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	33	rms_norm_mul_partials_f32	0,1	1,1,1	0	8.000	160.0	4.902	4.902	4.902	0.000	10.7	13.9	14.7	15.0	32	48	0	0	0	8	6b9374d29b32900020773c720f3f8d7e8d66264beafb9c0cfd1344e4886ca3eb
pipeline	23	fwht_f32	64,256	1,1,1	64	16.000	40.0	4.670	4.670	3.107	1.563	5.3	5.8	6.1	6.2	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	24	set_rows_f32_q8_0_i64	1	1,1,1	0	8.000	8.0	4.486	4.486	1.679	2.806	9.4	11.0	13.9	15.0	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
