# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3871656 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
809683996362120	400	933	unavailable	0	66000	237747
809684016561633	400	933	unavailable	0	66000	1207049
809684036338842	400	933	unavailable	0	66000	1017913
809684056333510	400	933	unavailable	0	66000	393880
809684076325813	400	933	unavailable	0	66000	343075
809684096317145	400	933	unavailable	0	66000	843265
809684116338042	400	933	unavailable	0	66000	526320
809684136327781	400	933	unavailable	0	66000	314932
809684156338559	400	933	unavailable	0	66000	983750
809684176552650	400	933	unavailable	0	66000	580351
809684196330691	400	933	unavailable	0	66000	459002
809684216969469	400	933	unavailable	0	66000	609937
809684236323253	400	933	unavailable	0	66000	937983
809684256331837	400	933	unavailable	0	66000	480002
809684276331865	400	933	unavailable	0	66000	498497
809684296335760	406	933	unavailable	8	66000	1131367
809684316330458	484	933	unavailable	24	66000	625155
809684336331528	563	933	unavailable	38	66000	502946
809684356335894	640	933	unavailable	49	66000	1183094
809684376337385	722	933	unavailable	58	66000	863443
809684396342633	800	933	unavailable	66	66000	599778
809684416334386	871	933	unavailable	72	66000	1116308
809684436344643	957	933	unavailable	77	66000	811285
809684456338549	1033	933	unavailable	81	66000	503036
809684476340100	1100	933	unavailable	85	66000	1143961
809684496333696	1100	933	unavailable	87	66000	952190
809684516335518	1100	933	unavailable	89	66000	498787
809684536338151	1100	933	unavailable	91	66000	511632
809684556341555	1100	933	unavailable	93	66000	1048461
809684576335682	1100	933	unavailable	94	66000	565623
