# clock=CLOCK_MONOTONIC period_ns=10000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=2165816 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
502885057778756	1100	933	unavailable	0	49000	828699
502885067747946	1100	933	unavailable	0	49000	445889
502885077753395	1100	933	unavailable	0	58000	459425
502885087749095	1100	933	unavailable	0	58000	829671
502885097753753	1100	933	unavailable	0	58000	289171
502885107762448	1100	933	unavailable	0	58000	545229
502885117746356	1100	933	unavailable	0	58000	895015
502885127735905	1100	933	unavailable	0	58000	251499
502885137734280	1100	933	unavailable	0	58000	585245
502885147737405	1100	933	unavailable	0	58000	390904
502885157734137	1100	933	unavailable	0	58000	247912
502885167740879	1100	933	unavailable	0	58000	641562
502885177733523	1100	933	unavailable	0	58000	264183
502885187740535	1100	933	unavailable	0	58000	435940
502885197742497	1100	933	unavailable	0	58000	814502
502885207742767	1100	933	unavailable	0	58000	439918
502885217748145	1100	933	unavailable	0	58000	436732
502885227743104	1100	933	unavailable	0	58000	879045
502885237741931	1100	933	unavailable	0	58000	410502
502885247739815	1100	933	unavailable	0	58000	426673
502885257746126	1100	933	unavailable	0	58000	939079
502885267748649	1100	933	unavailable	0	58000	428106
502885277743087	1100	933	unavailable	0	58000	474825
502885287744308	1100	933	unavailable	0	58000	892931
502885297735119	1100	933	unavailable	0	58000	247412
502885307736260	1100	933	unavailable	0	58000	551491
502885317749955	1100	933	unavailable	0	58000	952895
502885327743641	1100	933	unavailable	0	58000	412987
502885337737318	1100	933	unavailable	0	58000	596807
502885347737016	1100	933	unavailable	0	58000	880577
502885357740140	1100	933	unavailable	0	58000	413769
502885367746852	1100	933	unavailable	0	58000	644397
502885377741059	1100	933	unavailable	0	58000	931044
502885387742020	1100	933	unavailable	0	58000	461820
502885397740646	1100	933	unavailable	0	58000	701346
502885407739422	1100	933	unavailable	0	58000	986359
502885417747987	1100	933	unavailable	0	58000	443715
502885427742515	1100	933	unavailable	0	58000	801858
502885437743706	1100	933	unavailable	0	58000	434307
502885447741380	1100	933	unavailable	0	58000	415241
502885457776636	1100	933	unavailable	0	58000	822497
502885467777276	1100	933	unavailable	0	58000	1076470
502885477774339	1100	933	unavailable	0	58000	493640
502885487764799	1100	933	unavailable	0	58000	908621
502885497745982	1100	933	unavailable	0	58000	312756
502885507772461	1100	933	unavailable	0	58000	490264
502885517779253	1100	933	unavailable	0	58000	939259
502885527777468	1100	933	unavailable	0	58000	500163
502885537779701	1100	933	unavailable	0	58000	510652
502885547776443	1100	933	unavailable	0	58000	994605
502885557779327	1100	933	unavailable	0	58000	497939
502885567776691	1100	933	unavailable	0	58000	555037
502885577775467	1100	933	unavailable	0	58000	1088583
502885587741130	1100	933	unavailable	0	58000	318126
502885597742852	1100	933	unavailable	0	58000	484102
502885607778789	1100	933	unavailable	0	58000	1014432
502885617778016	1100	933	unavailable	0	58000	504551
502885627776511	1100	933	unavailable	0	58000	641643
502885637749489	1100	933	unavailable	0	58000	934510
502885647776759	1100	933	unavailable	0	58000	489062
502885657777639	1100	933	unavailable	0	58000	697258
502885667777337	1100	933	unavailable	0	58000	968375
502885677777286	1100	933	unavailable	0	58000	482749
502885687776002	1100	933	unavailable	0	58000	759015
502885697778435	1100	933	unavailable	0	58000	1062273
502885707773795	1100	933	unavailable	0	58000	480775
502885717754787	1100	933	unavailable	0	58000	843156
502885727772659	1100	933	unavailable	0	58000	471729
502885737774471	1100	933	unavailable	0	58000	482720
502885747774801	1100	933	unavailable	0	58000	880898
502885757775801	1100	933	unavailable	0	58000	490324
502885767776050	1100	933	unavailable	0	58000	521163
502885777777050	1100	933	unavailable	0	58000	937847
502885787775636	1100	933	unavailable	0	58000	488882
502885797779923	1100	933	unavailable	0	58000	450208
502885807774451	1100	933	unavailable	0	58000	993663
502885817752217	1100	933	unavailable	0	58000	484193
502885827774388	1100	933	unavailable	0	58000	583512
502885837750822	1100	933	unavailable	0	58000	1069868
502885847777411	1100	933	unavailable	0	58000	481006
502885857753434	1100	933	unavailable	0	58000	616624
502885867779131	1100	933	unavailable	0	58000	1000907
502885877775172	1100	933	unavailable	0	58000	491747
502885887776493	1100	933	unavailable	0	58000	648265
502885897778726	1100	933	unavailable	0	58000	1071802
502885907775068	1100	933	unavailable	0	58000	487528
502885917776750	1100	933	unavailable	0	58000	747223
502885927772530	1100	933	unavailable	0	58000	971430
502885937775745	1100	933	unavailable	0	58000	493951
502885947776164	1100	933	unavailable	0	58000	806586
502885958038783	1100	933	unavailable	0	58000	1035953
502885997557761	1100	933	unavailable	0	58000	429047
502885998008489	1100	933	unavailable	0	58000	183370
502886008069023	1100	933	unavailable	0	58000	433295
502886018075694	1100	933	unavailable	0	58000	864798
502886028069160	1100	933	unavailable	0	58000	269694
502886038069299	1100	933	unavailable	0	58000	489873
502886048068136	1100	933	unavailable	0	58000	248613
502886058066110	1100	933	unavailable	0	58000	255126
502886068078993	1100	933	unavailable	0	59000	698371
502886078078711	1100	933	unavailable	0	59000	976019
502886088082126	1100	933	unavailable	0	59000	413839
502886098072547	1100	933	unavailable	0	59000	750750
502886108071603	1100	933	unavailable	0	59000	251009
502886118083855	1100	933	unavailable	0	59000	424970
502886128077321	1100	933	unavailable	0	59000	772953
502886138076138	1100	933	unavailable	0	59000	388159
502886148075806	1100	933	unavailable	0	59000	382809
502886158073279	1100	933	unavailable	0	59000	844329
502886168093597	1100	933	unavailable	0	59000	455718
502886178078466	1100	933	unavailable	0	59000	423627
502886188078876	1100	933	unavailable	0	59000	900605
502886198080487	1100	933	unavailable	0	59000	304711
502886208077410	1100	933	unavailable	0	59000	325510
502886218080955	1100	933	unavailable	0	59000	977462
502886228077197	1100	933	unavailable	0	59000	410321
502886238072646	1100	933	unavailable	0	59000	502417
502886248084017	1100	933	unavailable	0	58000	1045702
502886258083895	1100	933	unavailable	0	58000	443475
502886268082320	1100	933	unavailable	0	58000	577911
502886279100018	1100	933	unavailable	0	58000	315511
502886288081065	1100	933	unavailable	0	58000	335259
502886298082216	1100	933	unavailable	0	58000	485354
502886308078006	1100	933	unavailable	0	58000	1094425
502886318077935	1100	933	unavailable	0	58000	322725
502886328080358	1100	933	unavailable	0	58000	643536
502886338078012	1100	933	unavailable	0	58000	916776
502886348080535	1100	933	unavailable	0	58000	329919
