pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	6	concat_i32	-	512,1,1	0	18.000	4752.0	3.434	3.434	3.348	0.086	165.4	227.0	427.0	427.0	24	48	0	0	0	10	6730d84ddc1d56579237fd0c9e08ed30249539e84ae9a3e3c3c81471e958c640
pipeline	4	get_rows_f32_f32	-	512,1,1	0	37.000	9868.0	2.704	2.704	2.490	0.214	30.4	115.5	286.1	286.1	4	48	0	0	0	10	fafe80bdb8aa8cbc604b89086ca9c2b9f583a61aeb59485f0753411cf32f11b5
pipeline	20	swiglu_f32	-	512,1,1	0	24.000	5472.0	2.687	2.687	2.687	0.000	103.8	130.6	205.6	205.6	16	48	0	0	0	10	3f7566971cea1b0c06e0c6f211c001709dcd15cf0dc308c02f0b93c0502aacd6
pipeline	19	add_f32_f32_f32_norepeat	1	512,1,1	0	48.000	3648.0	2.580	2.580	2.453	0.127	49.8	60.6	113.0	113.0	24	48	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	14	mul_f32_f32_f32	0	512,1,1	0	18.000	18.0	1.488	1.488	0.059	1.429	6.5	8.6	1373.8	1373.8	24	64	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	18	mul_f32_f32_f32_norepeat	1	512,1,1	0	24.000	1824.0	1.338	1.338	1.273	0.066	50.1	66.9	117.4	117.4	24	48	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	30	flash_attn_f32_f16_aligned	256,8,32,256,256,0,8,4,64,0,2,0,8,2,34,18	8,1,1	64	6.000	144.0	1.315	1.315	1.102	0.213	213.6	213.8	249.8	249.8	84	80	0	5120	0	3	3cc1200f454f96a623755925419f8e9804b4e68cdcb540aae24dfe8de519d093
pipeline	15	silu_f32	-	512,1,1	0	18.000	1368.0	0.905	0.905	0.879	0.026	44.5	59.0	105.4	105.4	16	48	0	0	0	10	e20bc2d5aeffd5c5fe32f2d9fbbb7225959daeebbd356c5a88f303e18ad75795
pipeline	12	softplus_f32	-	512,1,1	0	18.000	18.0	0.775	0.775	0.062	0.713	4.0	5.4	702.7	702.7	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	13	sigmoid_f32	-	512,1,1	0	24.000	474.0	0.368	0.368	0.305	0.063	4.8	46.1	54.2	54.2	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
pipeline	21	rope_multi_f32	-	1,512,1	0	12.000	1140.0	0.364	0.364	0.312	0.051	30.3	44.5	51.4	51.4	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	22	fwht_f32	64,64	1,1,1	64	12.000	1140.0	0.153	0.153	0.130	0.024	12.6	16.6	18.2	18.2	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	23	fwht_f32	64,256	1,1,1	64	12.000	288.0	0.127	0.127	0.095	0.032	10.6	15.5	16.2	16.2	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	11	add_f32_f32_f32	0	512,1,1	0	18.000	18.0	0.126	0.126	0.112	0.013	6.2	8.3	14.7	14.7	24	64	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	1	get_rows_q6_k_f32	-	1024,1,1	0	1.000	38.0	0.065	0.065	0.065	0.000	64.8	64.8	64.8	64.8	20	48	0	0	0	10	3251a3841eeda1de85ad3ed8abd3fc75d6e733913dcef1664d659c56ee3f828a
pipeline	24	set_rows_f32_q8_0_i64	1	1,1,1	0	6.000	60.0	0.062	0.062	0.021	0.041	10.1	10.4	12.0	12.0	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
pipeline	25	set_rows_f32_q4_0_i64	1	1,1,1	0	6.000	60.0	0.045	0.045	0.004	0.041	7.4	7.8	8.8	8.8	36	48	0	0	0	7	791d4ebc56762d2f815849ddf1c60967eb7f537a7784ad1208cd5e02b96dfd8a
graphs	prefill	1	raw_bracket_sum_ms_per_graph=733.676	bracket_union_ms_per_graph=654.632	exclusive_ms_per_graph=585.124	ambiguous_overlap_ms_per_graph=69.508	same_pipeline_overlap_ms_per_graph=21.962	cross_pipeline_overlap_ms_per_graph=47.546	overlap_ms_per_graph=79.044	overlap_fraction=0.1207	cross_pipeline_overlap_fraction=0.0726	overlap_threshold=0.0500	ownership=inconclusive	queue_non_dispatch_ms_per_graph=0.942	queue_completion_span_ms_per_graph=655.573	retire_span_ms_per_graph=658.400	record_ms_per_graph=284.597	readback_ms_per_graph=0.050	dispatch_row_emit_ms_per_graph=0.179	total_emit_ms_per_graph=0.179	flush_ms_per_graph=0.000	residual_ms_per_graph=2.826	submits_per_graph=53.000	read_at=synchronize	device=Vulkan0	serialize_submissions=0	contexts=2	selected_context=2
