# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=2592020 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=508695034977062 mem_available_kb=27326776 pswpin=8
# host monotonic_ns=508695034977062 load1=0.94 ksm_pages_sharing=0
# dpm_read=508695034977062
508695034977062	400	933	unavailable	0	60000	156272	400
508695055046564	400	933	unavailable	0	60000	33611	400
508695075038346	400	933	unavailable	0	60000	211511	400
508695095029026	400	933	unavailable	0	60000	43759	400
508695115027019	400	933	unavailable	0	60000	44090	400
508695135019032	400	933	unavailable	0	60000	342887	400
508695155040727	400	933	unavailable	0	60000	39622	400
508695175033772	400	933	unavailable	0	60000	33270	400
508695195041052	400	933	unavailable	0	60000	429483	400
508695215034997	400	933	unavailable	0	60000	38389	400
# dpm_read=508695235061602
508695235061602	400	933	unavailable	0	73000	118614	400
508695255062260	400	933	unavailable	0	73000	523132	400
508695275061796	400	933	unavailable	0	73000	53115	400
508695295018515	400	933	unavailable	0	73000	42065	400
508695315073170	400	933	unavailable	0	73000	622311	400
508695335062517	400	933	unavailable	0	73000	161842	400
508695355065028	400	933	unavailable	0	73000	41605	400
508695375069283	400	933	unavailable	0	73000	42867	400
508695395024058	400	933	unavailable	0	73000	315719	400
508695415066591	400	933	unavailable	0	73000	42046	400
# dpm_read=508695435062270
508695435062270	400	933	unavailable	0	73000	115308	400
508695455068759	400	933	unavailable	0	73000	379734	400
508695475059489	400	933	unavailable	0	73000	42166	400
508695495066608	400	933	unavailable	0	73000	42407	400
508695515066294	400	933	unavailable	0	73000	492628	400
508695535076419	400	933	unavailable	0	73000	45633	400
508695555067691	400	933	unavailable	0	73000	41404	400
508695575069232	400	933	unavailable	0	73000	599480	400
508695595066736	400	933	unavailable	0	73000	136476	400
508695615069109	400	933	unavailable	0	73000	46193	400
# dpm_read=508695635066853
508695635066853	400	933	unavailable	0	73000	704700	400
508695655073554	400	933	unavailable	0	73000	235504	400
508695675066810	400	933	unavailable	0	73000	44601	400
508695695065306	400	933	unavailable	0	73000	43228	400
508695715071946	400	933	unavailable	0	73000	352445	400
508695735066275	400	933	unavailable	0	73000	45892	400
508695755065242	400	933	unavailable	0	73000	45151	400
508695775062185	400	933	unavailable	0	73000	469836	400
508695795069877	400	933	unavailable	0	73000	51242	400
508695815071088	400	933	unavailable	0	73000	48808	400
# dpm_read=508695835049758
508695835049758	400	933	unavailable	0	73000	669476	400
508695855031794	400	933	unavailable	0	73000	149419	400
508695875019751	400	933	unavailable	0	73000	47315	400
508695895037231	400	933	unavailable	0	73000	49228	400
508695915012415	400	933	unavailable	0	73000	275215	400
508695935085535	400	933	unavailable	0	73000	46383	400
508695956043910	400	933	unavailable	0	73000	44630	400
508695975045730	400	933	unavailable	0	73000	350512	400
508695995777186	400	933	unavailable	0	73000	45302	400
508696017146071	400	933	unavailable	0	73000	326418	400
# dpm_read=508696035037691
508696035037691	400	933	unavailable	0	72000	533291	400
508696055016562	400	933	unavailable	0	72000	41685	400
508696075030896	400	933	unavailable	0	72000	43018	400
508696096064366	400	933	unavailable	0	72000	41305	400
508696115074592	400	933	unavailable	0	72000	77640	400
508696135015143	400	933	unavailable	0	72000	41916	400
508696155026011	400	933	unavailable	0	72000	44020	400
508696175037641	400	933	unavailable	0	72000	220197	400
508696195012775	400	933	unavailable	0	72000	40563	400
508696215023723	400	933	unavailable	0	72000	42346	400
# dpm_read=508696235030163
508696235030163	400	933	unavailable	0	72000	411281	400
508696255016086	400	933	unavailable	0	72000	44250	400
508696275023618	400	933	unavailable	0	72000	43348	400
508696295927615	400	933	unavailable	0	72000	41335	400
508696315093932	400	933	unavailable	0	72000	42106	400
508696335056683	400	933	unavailable	0	72000	44541	400
508696355042516	400	933	unavailable	0	72000	545693	400
508696375331145	400	933	unavailable	0	72000	41004	400
508696395109795	400	933	unavailable	0	72000	42997	400
508696415027395	400	933	unavailable	0	72000	42206	400
# dpm_read=508696435023637
508696435023637	400	933	unavailable	0	72000	276327	400
508696455043932	400	933	unavailable	0	72000	41635	400
508696475064237	400	933	unavailable	0	72000	43298	400
508696495050040	400	933	unavailable	0	72000	294941	400
508696515048085	400	933	unavailable	0	72000	40933	400
508696535016767	400	933	unavailable	0	72000	154959	400
508696555031963	400	933	unavailable	0	72000	421299	400
508696575108992	400	933	unavailable	0	72000	43919	400
508696595043134	400	933	unavailable	0	72000	41785	400
508696615238276	400	933	unavailable	0	72000	326197	400
# dpm_read=508696635017248
508696635017248	400	933	unavailable	0	71000	156622	400
508696655048585	400	933	unavailable	0	71000	42576	400
508696675026195	400	933	unavailable	0	71000	40142	400
508696695068992	400	933	unavailable	0	71000	168323	400
508696715026816	400	933	unavailable	0	71000	42878	400
508696735055909	400	933	unavailable	0	71000	40193	400
508696755040361	400	933	unavailable	0	71000	279244	400
508696775022600	400	933	unavailable	0	71000	44430	400
508696795555089	400	933	unavailable	0	71000	338170	400
508696815025005	400	933	unavailable	0	71000	402064	400
# dpm_read=508696835062282
508696835062282	400	933	unavailable	0	71000	106953	400
508696855075136	400	933	unavailable	0	71000	40893	400
508696875033331	400	933	unavailable	0	71000	507324	400
508696895113005	400	933	unavailable	0	71000	42276	400
508696915037048	400	933	unavailable	0	71000	41595	400
508696935045714	400	933	unavailable	0	71000	602776	400
508696955016001	400	933	unavailable	0	71000	167081	400
508696975014328	400	933	unavailable	0	71000	48838	400
508696995018035	400	933	unavailable	0	71000	41725	400
508697015015130	400	933	unavailable	0	71000	400862	400
# meminfo monotonic_ns=508697035047238 mem_available_kb=27318892 pswpin=8
# host monotonic_ns=508697035047238 load1=0.94 ksm_pages_sharing=0
# dpm_read=508697035047238
508697035047238	400	933	unavailable	0	71000	158646	400
508697055075099	400	933	unavailable	0	71000	40573	400
508697075992392	400	933	unavailable	0	71000	51422	400
508697095835439	400	933	unavailable	0	71000	608607	400
508697115031171	400	933	unavailable	0	71000	40944	400
508697135134297	400	933	unavailable	0	71000	469005	400
508697155052099	400	933	unavailable	0	71000	43068	400
508697175405156	400	933	unavailable	0	71000	41324	400
508697195018229	400	933	unavailable	0	71000	603206	400
508697215026274	400	933	unavailable	0	71000	131937	400
# dpm_read=508697235036843
508697235036843	400	933	unavailable	0	71000	108195	400
508697255023780	400	933	unavailable	0	71000	44109	400
