pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	31	mul_mat_vec_q4_k_f32_f32	64,4,1	4,1,1	64	216.000	247168.0	10882.158	10827.459	10708.935	118.524	744.3	1657.1	1678.6	1792.5	48	48	0	0	0	5	78a576ff12fd97f008e4dd8252992d330c745f003baff34355eb8889499564ce
pipeline	27	mul_mat_vec_q6_k_f32_f32	64,4,1	4,1,1	64	33.000	97920.0	5148.569	5148.569	5137.844	10.725	1286.6	2266.9	39067.2	39634.1	64	48	0	512	0	4	d584d6b41c26085ac1bef3236b4c24e71f0e98ddcf63ff12da46381b0c12c779
pipeline	4	get_rows_f32_f32	-	512,1,1	0	49.000	25733.0	376.355	376.355	364.545	11.810	26.4	233.6	269.6	320.3	4	48	0	0	0	10	fafe80bdb8aa8cbc604b89086ca9c2b9f583a61aeb59485f0753411cf32f11b5
pipeline	16	gated_delta_net_f32_d128	128,0,64,8	1,1,8	64	24.000	12288.0	357.452	357.452	338.486	18.965	232.8	248.8	327.5	368.3	64	48	0	0	0	4	82506bf6a83dcccbd56107c5bd56f2f7848aea36a2237b8591d6db13539c33ba
pipeline	17	contig_cpy_f32_f32	-	512,1,1	0	24.000	24576.0	267.944	267.944	266.769	1.175	174.2	186.9	255.4	285.9	8	32	0	0	0	10	65ad91fafe69ecd250f575d3e64b2feab853293aca2e77b4b5d8adc5cb6a5297
pipeline	2	rms_norm_mul_f32	0,1	1,1,1	0	97.000	985.0	113.652	113.652	109.871	3.781	17.8	29.4	34.7	51.2	40	96	0	2048	0	6	f8ff313d10a2b769f5600531fdf16d56075b901b5025f1f8aef9fe5a9f799193
pipeline	7	cpy_f32_f32	-	512,1,1	0	32.000	1216.0	83.095	83.095	26.163	56.932	37.6	70.9	96.5	107.2	16	48	0	0	0	10	42df294d98fcb62fe55a28d0606af612b3db2974fcfcd1f54a556df93914fe1c
pipeline	6	concat_i32	-	512,1,1	0	24.000	1536.0	65.887	65.887	59.660	6.227	43.7	44.5	45.4	46.9	24	48	0	0	0	10	6730d84ddc1d56579237fd0c9e08ed30249539e84ae9a3e3c3c81471e958c640
pipeline	8	ssm_conv_silu_f32	32,16,0,1	32,16,1	0	24.000	6144.0	52.516	52.516	44.050	8.465	36.7	43.2	47.2	50.1	12	32	0	0	0	10	e5deee0b5cdb126d8de0c65a8a2b58cf1a5b4aae664cefee20adfa556837b3cc
pipeline	26	flash_attn_f32_f16_aligned	256,4,32,256,256,0,8,4,64,0,2,1664,8,2,34,18	4,1,1	64	8.000	32.0	38.119	38.119	6.339	31.780	73.1	98.6	101.3	135.4	128	80	0	29184	0	2	3cc1200f454f96a623755925419f8e9804b4e68cdcb540aae24dfe8de519d093
pipeline	10	l2_norm_f32	-	1,1,1	0	48.000	768.0	35.630	34.004	17.792	16.213	10.9	16.3	17.4	31.7	8	48	0	2048	0	10	a48a4f1949509e775f7c204c146ac883eb9e216a0656e120a74be5e1d215e24e
pipeline	18	mul_f32_f32_f32_norepeat	1	512,1,1	0	56.000	280.0	24.450	24.450	22.328	2.122	8.3	8.8	16.3	24.0	24	48	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	20	swiglu_f32	-	512,1,1	0	32.000	576.0	24.165	24.165	24.165	0.000	11.7	12.6	16.2	30.9	16	48	0	0	0	10	3f7566971cea1b0c06e0c6f211c001709dcd15cf0dc308c02f0b93c0502aacd6
pipeline	19	add_f32_f32_f32_norepeat	1	512,1,1	0	40.000	104.0	13.822	13.822	10.565	3.257	4.5	7.7	8.5	12.8	24	48	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	15	silu_f32	-	512,1,1	0	24.000	192.0	12.085	12.085	10.042	2.044	7.7	8.5	11.7	22.2	16	48	0	0	0	10	e20bc2d5aeffd5c5fe32f2d9fbbb7225959daeebbd356c5a88f303e18ad75795
pipeline	13	sigmoid_f32	-	512,1,1	0	32.000	88.0	11.773	11.773	10.317	1.455	5.1	8.6	9.1	10.4	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
pipeline	21	rope_multi_f32	-	1,512,1	0	16.000	160.0	7.776	7.776	3.519	4.257	7.5	9.1	10.4	11.8	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	12	softplus_f32	-	512,1,1	0	24.000	24.0	6.577	6.577	5.044	1.534	4.0	6.4	7.8	8.5	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	22	fwht_f32	64,64	1,1,1	64	16.000	160.0	5.361	5.361	2.154	3.206	5.6	6.9	7.5	9.3	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	23	fwht_f32	64,256	1,1,1	64	16.000	40.0	4.827	4.827	3.238	1.588	5.4	5.9	6.2	7.8	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	24	set_rows_f32_q8_0_i64	1	1,1,1	0	8.000	8.0	4.761	4.761	1.686	3.076	10.7	11.5	15.2	16.3	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
pipeline	32	add_rms_f32_f32_f32_norepeat	1	512,1,1	0	8.000	40.0	4.074	4.074	4.064	0.010	7.8	9.1	9.8	13.9	24	48	0	512	0	10	4a0e24d19c8c6e63f6d32ae7aaa5a2e0a71f07fee9b5460788c0ce8ceaeb6526
pipeline	33	rms_norm_mul_partials_f32	0,1	1,1,1	0	8.000	160.0	3.940	3.940	3.940	0.000	5.9	13.3	14.9	15.2	32	48	0	0	0	8	6b9374d29b32900020773c720f3f8d7e8d66264beafb9c0cfd1344e4886ca3eb
pipeline	25	set_rows_f32_q4_0_i64	1	1,1,1	0	8.000	8.0	3.910	3.910	0.835	3.076	8.0	9.0	12.5	13.4	36	48	0	0	0	7	791d4ebc56762d2f815849ddf1c60967eb7f537a7784ad1208cd5e02b96dfd8a
