# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=2676937 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=511120481109725 mem_available_kb=27328916 pswpin=8
# host monotonic_ns=511120481109725 load1=0.47 ksm_pages_sharing=0
# dpm_read=511120481109725
511120481109725	400	933	unavailable	0	66000	155780	400
511120501166296	400	933	unavailable	0	66000	31950	400
511120521162295	400	933	unavailable	0	66000	546248	400
511120541176337	400	933	unavailable	0	66000	105156	400
511120561175623	400	933	unavailable	0	66000	42669	400
511120581171735	400	933	unavailable	0	66000	573799	400
511120601174650	400	933	unavailable	0	66000	83956	400
511120621169890	400	933	unavailable	0	66000	36197	400
511120641167064	400	933	unavailable	0	66000	35456	400
511120661199874	400	933	unavailable	0	66000	170408	400
# dpm_read=511120681202609
511120681202609	400	933	unavailable	0	77000	120484	400
511120701173804	400	933	unavailable	0	77000	43341	400
511120721194272	400	933	unavailable	0	77000	291332	400
511120741202496	400	933	unavailable	0	77000	46777	400
511120761196945	400	933	unavailable	0	77000	41698	400
511120781200160	400	933	unavailable	0	77000	396910	400
511120801196823	400	933	unavailable	0	77000	40666	400
511120821191522	400	933	unavailable	0	77000	40506	400
511120841191291	400	933	unavailable	0	77000	520791	400
511120861199866	400	933	unavailable	0	77000	47880	400
# dpm_read=511120881199866
511120881199866	400	933	unavailable	0	77000	119122	400
511120901199184	400	933	unavailable	0	77000	620055	400
511120921202379	400	933	unavailable	0	77000	160168	400
511120941196647	400	933	unavailable	0	77000	41618	400
511120961191807	400	933	unavailable	0	77000	40586	400
511120981198219	400	933	unavailable	0	77000	277677	400
511121001206233	400	933	unavailable	0	77000	44102	400
511121021202405	400	933	unavailable	0	77000	44733	400
511121041204177	400	933	unavailable	0	77000	387452	400
511121061195260	400	933	unavailable	0	77000	44803	400
# dpm_read=511121081208243
511121081208243	400	933	unavailable	0	77000	118171	400
511121101180551	400	933	unavailable	0	77000	525569	400
511121121198604	400	933	unavailable	0	77000	46867	400
511121141209303	400	933	unavailable	0	77000	45184	400
511121161207749	400	933	unavailable	0	77000	612902	400
511121181210604	400	933	unavailable	0	77000	143748	400
511121201211745	400	933	unavailable	0	77000	45495	400
511121221204361	400	933	unavailable	0	77000	41707	400
511121241205121	400	933	unavailable	0	77000	270755	400
511121261205281	400	933	unavailable	0	77000	44563	400
# dpm_read=511121281208596
511121281208596	400	933	unavailable	0	77000	119813	400
511121301207023	400	933	unavailable	0	77000	377333	400
511121321201732	400	933	unavailable	0	77000	40986	400
511121341203334	400	933	unavailable	0	77000	41297	400
511121361199727	400	933	unavailable	0	77000	499961	400
511121381202771	400	933	unavailable	0	77000	45615	400
511121401210585	400	933	unavailable	0	77000	43872	400
511121421193683	400	933	unavailable	0	77000	618973	400
511121441201196	400	933	unavailable	0	77000	146012	400
511121461202037	400	933	unavailable	0	77000	44393	400
# dpm_read=511121482018888
511121482018888	400	933	unavailable	0	77000	121246	400
511121501208147	400	933	unavailable	0	77000	253402	400
511121521200311	400	933	unavailable	0	77000	45265	400
511121541199940	400	933	unavailable	0	77000	44863	400
511121561173692	400	933	unavailable	0	77000	400346	400
511121581201105	400	933	unavailable	0	77000	43822	400
511121601198744	400	933	unavailable	0	77000	43260	400
511121621194067	400	933	unavailable	0	77000	495574	400
511121641203237	400	933	unavailable	0	77000	42289	400
511121661191868	400	933	unavailable	0	77000	40726	400
# dpm_read=511121681205005
511121681205005	400	933	unavailable	0	77000	684636	400
511121701176916	400	933	unavailable	0	77000	164727	400
511121721202245	400	933	unavailable	0	77000	47549	400
511121741215723	400	933	unavailable	0	77000	49352	400
511121761205116	400	933	unavailable	0	77000	246589	400
511121781203595	400	933	unavailable	0	77000	43311	400
511121801203418	400	933	unavailable	0	77000	42198	400
511121821207468	400	933	unavailable	0	77000	357206	400
511121841202711	400	933	unavailable	0	77000	40406	400
511121861192164	400	933	unavailable	0	77000	38833	400
# dpm_read=511121881194712
511121881194712	400	933	unavailable	0	78000	562047	400
