# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3874489 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
811158831243443	400	933	unavailable	3	74000	239860
811158851220437	400	933	unavailable	2	74000	957035
811158871209314	400	933	unavailable	2	74000	517390
811158891214400	400	933	unavailable	2	74000	346680
811158911207565	400	933	unavailable	1	74000	961603
811158931221017	400	933	unavailable	1	74000	657874
811158951213741	400	933	unavailable	2	74000	364724
811158971207577	400	933	unavailable	1	74000	291336
811158991207895	400	933	unavailable	1	74000	735208
811159011212791	400	933	unavailable	1	74000	317656
811159031208330	400	933	unavailable	2	74000	329899
811159052406103	400	933	unavailable	2	74000	299111
811159072016790	400	933	unavailable	1	74000	949931
811159092015235	400	933	unavailable	2	84000	691586
811159111217827	400	933	unavailable	8	84000	1082640
811159131240447	469	933	unavailable	24	84000	580829
811159151228552	545	933	unavailable	38	84000	556202
811159171232977	630	933	unavailable	49	84000	1150447
811159191222054	711	933	unavailable	58	83000	868348
811159211228894	787	933	unavailable	66	83000	582672
811159231296738	857	933	unavailable	72	83000	1281753
811159251218810	942	933	unavailable	77	83000	814276
811159271226501	1016	933	unavailable	81	83000	415018
811159291227009	1100	933	unavailable	84	83000	358232
811159312195022	1100	933	unavailable	87	83000	383108
811159331217837	1100	933	unavailable	89	83000	477876
811159351212404	1100	933	unavailable	91	83000	328917
811159371248529	1100	933	unavailable	93	83000	4278251
811159391228358	1100	933	unavailable	94	83000	602119
811159411216934	1100	933	unavailable	95	83000	376055
811159431377603	1100	933	unavailable	96	83000	949119
811159451231145	1100	933	unavailable	96	83000	613431
811159471219240	1100	933	unavailable	97	83000	369513
811159491214960	1100	933	unavailable	97	83000	327053
811159511230576	1100	933	unavailable	98	83000	894297
811159531382088	1100	933	unavailable	98	83000	390191
811159551568534	1100	933	unavailable	98	83000	995226
811159571945218	1100	933	unavailable	99	83000	369893
811159592040053	1100	933	unavailable	99	83000	1024871
811159611221145	1100	933	unavailable	99	83000	396393
811159631231271	1100	933	unavailable	99	83000	1025713
811159651247308	1100	933	unavailable	99	83000	617648
811159671332696	1100	933	unavailable	99	83000	421400
811159692181975	1100	933	unavailable	99	83000	352461
811159711573542	1100	933	unavailable	99	83000	347131
811159732043160	1100	933	unavailable	99	83000	851997
811159753157025	1100	933	unavailable	99	83000	903133
811159772700687	1100	933	unavailable	99	83000	812974
811159791282305	1100	933	unavailable	97	83000	386304
811159811241075	1100	1067	unavailable	97	83000	441738
811159831232997	1100	933	unavailable	98	82000	1007779
811159851218427	1100	1067	unavailable	98	82000	395732
811159871212323	1100	1067	unavailable	98	82000	350978
811159891219012	1100	933	unavailable	99	82000	988574
811159911222536	1100	933	unavailable	99	82000	774412
811159931235167	1100	1067	unavailable	99	82000	348454
811159951219786	1100	933	unavailable	99	82000	3995070
811159971233158	1100	1067	unavailable	99	82000	759514
811159993051454	1100	1067	unavailable	99	82000	320491
811160012484859	1100	933	unavailable	99	82000	577012
811160031218382	1100	933	unavailable	99	82000	827141
811160051472947	1100	933	unavailable	99	82000	1468513
811160072579188	1100	933	unavailable	99	82000	394640
811160091223343	1100	1067	unavailable	99	82000	900389
811160111214274	1100	933	unavailable	99	82000	464691
811160131222246	1100	933	unavailable	99	82000	372558
811160153045361	1100	933	unavailable	99	82000	865232
811160171286311	1100	933	unavailable	99	82000	510286
811160191217429	1100	933	unavailable	99	82000	377688
811160211286035	1100	933	unavailable	99	82000	1236808
811160233056321	1100	933	unavailable	99	82000	458049
811160251224624	1100	933	unavailable	99	82000	457087
811160273049182	1100	933	unavailable	99	82000	894798
811160292907394	1100	933	unavailable	99	82000	583033
811160311225788	1100	933	unavailable	99	82000	440055
811160332020916	1100	933	unavailable	99	82000	494477
811160351208650	1100	933	unavailable	99	82000	840847
811160373028249	1100	933	unavailable	99	82000	333686
811160391235776	1100	933	unavailable	99	82000	569508
811160411225734	1100	1067	unavailable	97	82000	1107687
811160431239978	1100	933	unavailable	98	82000	549721
811160451242260	1100	933	unavailable	98	82000	450695
811160471213573	1100	933	unavailable	98	81000	1155126
811160491223018	1100	1067	unavailable	99	81000	617167
811160511231401	1100	933	unavailable	99	81000	405621
811160531226950	1100	933	unavailable	99	81000	1029280
811160551243759	1100	933	unavailable	99	81000	823334
811160571244718	1100	1067	unavailable	99	81000	450675
811160591216552	1100	933	unavailable	99	81000	377027
811160611977767	1100	933	unavailable	99	81000	1540759
811160631197862	1100	933	unavailable	99	81000	506039
811160651269393	1100	933	unavailable	99	81000	1352666
811160671215329	1100	933	unavailable	99	81000	1019752
811160691215517	1100	1067	unavailable	99	81000	575218
811160711213019	1100	1067	unavailable	99	81000	354024
811160731498512	1100	1067	unavailable	99	81000	877976
811160751215008	1100	933	unavailable	99	81000	690053
811160771231606	1100	933	unavailable	99	81000	340007
811160791221604	1100	1067	unavailable	99	81000	1091898
811160811219979	1100	933	unavailable	99	81000	788368
811160831211871	1100	933	unavailable	99	81000	351779
811160851239009	1100	933	unavailable	99	81000	350818
811160871209381	1100	933	unavailable	99	81000	985207
811160891598147	1100	933	unavailable	99	81000	356087
811160911224904	1100	933	unavailable	99	81000	391464
811160931234900	1100	933	unavailable	99	81000	997811
811160951228075	1100	933	unavailable	99	81000	556333
811160991045777	1100	1067	unavailable	99	81000	1147281
811160992207175	1100	933	unavailable	99	81000	188443
811161014803881	1100	933	unavailable	99	81000	352230
811161032301606	1100	933	unavailable	98	81000	644709
811161052302616	1100	933	unavailable	98	81000	518311
811161072318382	1100	933	unavailable	98	81000	1137994
811161093818161	1100	1067	unavailable	98	81000	657022
811161112311784	1100	933	unavailable	99	80000	392346
811161132285873	1100	933	unavailable	99	80000	362770
811161152694737	1100	933	unavailable	99	80000	602680
811161174033043	1100	1067	unavailable	99	80000	379091
811161192444302	1100	933	unavailable	99	80000	381896
811161212300650	1100	933	unavailable	99	80000	946735
811161232292923	1100	933	unavailable	99	80000	543669
811161252303840	1100	933	unavailable	99	80000	345558
811161272292055	1100	933	unavailable	99	80000	952396
811161292332719	1100	933	unavailable	99	80000	544200
811161312302820	1100	933	unavailable	99	80000	477686
811161332288951	1100	933	unavailable	99	80000	1054998
811161352464267	1100	933	unavailable	99	80000	723707
811161372278025	1100	933	unavailable	99	80000	353774
811161392284946	1100	933	unavailable	99	80000	403867
811161412302296	1100	933	unavailable	99	80000	1211922
811161432289960	1100	933	unavailable	99	80000	380774
811161452446701	1100	933	unavailable	99	80000	1401367
811161474079660	1100	933	unavailable	99	80000	714259
811161492301984	1100	933	unavailable	99	80000	494437
811161512744561	1100	933	unavailable	99	80000	962725
811161533032748	1100	933	unavailable	99	80000	416221
811161552697116	1100	933	unavailable	99	80000	482195
811161572293076	1100	933	unavailable	99	80000	499958
811161593124763	1100	933	unavailable	99	80000	457117
811161612287520	1100	933	unavailable	99	80000	1139206
811161632311022	1100	933	unavailable	97	80000	551744
811161652300369	1100	933	unavailable	98	80000	2878727
811161672296549	1100	933	unavailable	98	80000	885380
811161692282740	1100	933	unavailable	98	80000	672822
811161712304238	1100	933	unavailable	99	80000	520385
811161732301730	1100	933	unavailable	99	80000	1072020
811161752307138	1100	933	unavailable	99	79000	630722
811161772304781	1100	933	unavailable	99	79000	635060
811161792288738	1100	933	unavailable	99	79000	1023599
811161812293524	1100	933	unavailable	99	79000	672992
811161832318959	1100	933	unavailable	99	79000	752130
811161854048909	1100	933	unavailable	99	79000	1125501
811161872300719	1100	933	unavailable	99	79000	689222
811161892289926	1100	933	unavailable	99	79000	363431
811161913376651	1100	933	unavailable	99	79000	373640
811161932950589	1100	933	unavailable	99	79000	784160
811161952302842	1100	933	unavailable	99	79000	597570
811161972285927	1100	933	unavailable	99	79000	539111
811161992294100	1100	933	unavailable	99	79000	954149
811162012298245	1100	933	unavailable	99	79000	581871
811162033032770	1100	933	unavailable	99	79000	892333
811162052784782	1100	933	unavailable	99	79000	706585
811162072316361	1100	933	unavailable	99	79000	712977
811162092309305	1100	933	unavailable	99	79000	591339
811162112289585	1100	933	unavailable	99	79000	1249052
811162132283812	1100	933	unavailable	99	79000	804538
811162152381312	1100	933	unavailable	99	79000	538389
811162172292512	1100	933	unavailable	99	79000	559840
811162192293141	1100	933	unavailable	99	79000	895549
811162212285985	1100	933	unavailable	99	79000	777808
811162235106590	1066	933	unavailable	94	79000	334748
811162252286801	1100	933	unavailable	95	79000	888035
811162272279033	1100	933	unavailable	96	79000	468910
811162293059805	1100	933	unavailable	97	79000	724818
