1788373742224209923	1100000000	933Mhz	77000	91
1788373742292977600	1100000000	933Mhz	77000	95
1788373742360400469	1100000000	933Mhz	77000	95
1788373742424738506	1100000000	933Mhz	76000	91
1788373742506725035	1100000000	933Mhz	76000	96
1788373742581994618	1100000000	933Mhz	76000	95
1788373742654703405	1100000000	933Mhz	76000	88
1788373742727665054	1100000000	933Mhz	76000	94
1788373742789558431	1100000000	933Mhz	76000	95
1788373742864067936	1100000000	933Mhz	76000	93
1788373742937107229	1100000000	933Mhz	76000	96
1788373743005046502	1100000000	933Mhz	76000	95
1788373743072961961	1100000000	933Mhz	75000	95
1788373743148656318	1100000000	933Mhz	75000	93
1788373743228862810	1100000000	933Mhz	75000	96
1788373743299097705	1100000000	933Mhz	75000	92
1788373743373589419	1100000000	933Mhz	75000	88
1788373743437201283	1100000000	933Mhz	75000	93
1788373743501004974	1100000000	933Mhz	75000	91
1788373743564412777	1100000000	933Mhz	75000	95
1788373743631139399	1100000000	933Mhz	75000	95
1788373743698638883	1100000000	933Mhz	75000	94
1788373743776626346	1100000000	933Mhz	75000	95
1788373743848283925	1100000000	933Mhz	75000	96
1788373743914026262	1100000000	933Mhz	75000	95
1788373743984820069	1100000000	933Mhz	75000	95
1788373744060119030	1100000000	933Mhz	75000	97
1788373744127875184	1100000000	933Mhz	75000	96
1788373744203916119	1100000000	933Mhz	75000	88
1788373744276719737	1100000000	933Mhz	74000	94
1788373744348636791	1100000000	933Mhz	74000	91
1788373744422771090	1100000000	933Mhz	74000	93
1788373744507706333	1100000000	933Mhz	74000	90
1788373744585414468	1100000000	933Mhz	74000	94
1788373744646902612	1100000000	933Mhz	74000	93
1788373744713362308	1100000000	933Mhz	74000	96
1788373744776362673	1100000000	933Mhz	74000	95
1788373744844871150	1100000000	933Mhz	74000	94
1788373744914788956	1100000000	933Mhz	74000	97
1788373744994893489	1100000000	933Mhz	74000	85
1788373745060535202	1100000000	933Mhz	74000	81
1788373745132886968	1100000000	933Mhz	74000	90
1788373745203209450	1100000000	933Mhz	74000	88
1788373745268978320	1100000000	933Mhz	74000	94
1788373745334661389	1100000000	933Mhz	74000	47
1788373745404980565	1100000000	933Mhz	74000	22
