# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=2868388 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=511882483891126 mem_available_kb=27313336 pswpin=8
# host monotonic_ns=511882483891126 load1=0.64 ksm_pages_sharing=0
# dpm_read=511882483891126
511882483891126	400	933	unavailable	0	63000	160626	400
511882503946439	400	933	unavailable	0	63000	32061	400
511882523943270	400	933	unavailable	0	63000	607497	400
511882543957143	400	933	unavailable	0	63000	55847	400
511882563955187	400	933	unavailable	0	63000	41890	400
511882584038032	400	933	unavailable	0	63000	519109	400
511882603952076	400	933	unavailable	0	63000	141439	400
511882623949489	400	933	unavailable	0	63000	33744	400
511882643944547	400	933	unavailable	0	63000	34716	400
511882663988708	400	933	unavailable	0	63000	222634	400
# dpm_read=511882683979067
511882683979067	400	933	unavailable	0	73000	114728	400
511882703986809	400	933	unavailable	0	73000	54774	400
511882723979893	400	933	unavailable	0	73000	346560	400
511882743980622	400	933	unavailable	0	73000	42982	400
511882763984577	400	933	unavailable	0	73000	51408	400
511882783978884	400	933	unavailable	0	73000	464033	400
511882803983410	400	933	unavailable	0	73000	51578	400
511882823979019	400	933	unavailable	0	73000	42120	400
511882843984807	400	933	unavailable	0	73000	576879	400
511882863984945	400	933	unavailable	0	73000	111482	400
# dpm_read=511882883976877
511882883976877	400	933	unavailable	0	73000	115600	400
511882903990641	400	933	unavailable	0	73000	59092	400
511882923987241	400	933	unavailable	0	73000	224929	400
511882943980476	400	933	unavailable	0	73000	41559	400
511882963986004	400	933	unavailable	0	73000	55045	400
511882983981072	400	933	unavailable	0	73000	345257	400
511883004085729	400	933	unavailable	0	73000	42500	400
511883023989162	400	933	unavailable	0	73000	56918	400
511883043989290	400	933	unavailable	0	73000	485775	400
511883063956595	400	933	unavailable	0	73000	59874	400
# dpm_read=511883083981951
511883083981951	400	933	unavailable	0	73000	136880	400
511883103986637	400	933	unavailable	0	73000	603439	400
511883123985662	400	933	unavailable	0	73000	113456	400
511883143989848	400	933	unavailable	0	73000	60024	400
511883163984355	400	933	unavailable	0	73000	58030	400
511883183985054	400	933	unavailable	0	73000	232592	400
511883203988688	400	933	unavailable	0	73000	54874	400
511883223983876	400	933	unavailable	0	73000	54153	400
511883243986659	400	933	unavailable	0	73000	345848	400
511883263988730	400	933	unavailable	0	73000	57520	400
# dpm_read=511883283984850
511883283984850	400	933	unavailable	0	74000	136039	400
511883303988444	400	933	unavailable	0	74000	456810	400
511883323984314	400	933	unavailable	0	74000	54313	400
511883343986395	400	933	unavailable	0	74000	54574	400
511883363988507	400	933	unavailable	0	74000	575646	400
511883383989877	400	933	unavailable	0	74000	137762	400
511883403989203	400	933	unavailable	0	74000	59423	400
511883423987427	400	933	unavailable	0	74000	102465	400
511883443987735	400	933	unavailable	0	74000	258171	400
511883463985388	400	933	unavailable	0	74000	59483	400
# dpm_read=511883483987549
511883483987549	400	933	unavailable	0	74000	136721	400
511883504448494	400	933	unavailable	0	74000	44796	400
511883524027220	400	933	unavailable	0	74000	39365	400
511883543956472	400	933	unavailable	0	74000	42571	400
511883563948885	400	933	unavailable	0	74000	501515	400
511883583985863	400	933	unavailable	0	74000	57199	400
511883603989177	400	933	unavailable	0	74000	59143	400
511883623982502	400	933	unavailable	0	74000	581267	400
511883643985365	400	933	unavailable	0	74000	118115	400
511883663981445	400	933	unavailable	0	74000	57099	400
# dpm_read=511883683988697
511883683988697	400	933	unavailable	0	74000	717355	400
511883703990397	400	933	unavailable	0	74000	226311	400
511883723986097	400	933	unavailable	0	74000	57209	400
511883743985403	400	933	unavailable	0	74000	59604	400
511883763988086	400	933	unavailable	0	74000	349185	400
511883783988023	400	933	unavailable	0	74000	56518	400
511883803990666	400	933	unavailable	0	74000	58932	400
511883823982488	400	933	unavailable	0	74000	466488	400
511883843979199	400	933	unavailable	0	74000	43303	400
511883863981381	400	933	unavailable	0	74000	42902	400
# dpm_read=511883883984725
511883883984725	400	933	unavailable	0	74000	695744	400
511883903989081	400	933	unavailable	0	74000	118355	400
511883923983508	400	933	unavailable	0	74000	54023	400
511883943982213	400	933	unavailable	0	74000	53602	400
511883963980046	400	933	unavailable	0	74000	241450	400
511883983979052	400	933	unavailable	0	74000	42150	400
511884003982456	400	933	unavailable	0	74000	54955	400
511884023991340	400	933	unavailable	0	74000	384102	400
511884043986839	400	933	unavailable	0	74000	55606	400
511884063987108	400	933	unavailable	0	74000	54373	400
# dpm_read=511884083977988
511884083977988	400	933	unavailable	0	75000	586086	400
511884103984798	400	933	unavailable	0	75000	54674	400
511884123978494	400	933	unavailable	0	75000	65384	400
