# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=455536 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=648673544893346 mem_available_kb=13070852 pswpin=416
# host monotonic_ns=648673544893346 load1=1.93 ksm_pages_sharing=339957
# dpm_read=648673544893346
648673544893346	1100	933	unavailable	0	79000	168159	1100
648673565024748	1100	933	unavailable	0	79000	207512	1100
648673584953378	1100	933	unavailable	0	79000	40956	1100
648673604954281	1100	933	unavailable	0	79000	43661	1100
648673624959653	1100	933	unavailable	0	79000	412649	1100
648673644958973	1100	933	unavailable	0	79000	57095	1100
648673664957912	1100	933	unavailable	0	79000	48549	1100
648673684965046	1100	933	unavailable	0	79000	510059	1100
648673704965799	1100	933	unavailable	0	79000	56824	1100
648673724970148	1100	933	unavailable	0	79000	52988	1100
# dpm_read=648673744961594
648673744961594	1100	933	unavailable	0	79000	690741	1100
648673764960904	1100	933	unavailable	0	79000	174601	1100
648673785034501	1100	933	unavailable	0	79000	46846	1100
648673804991713	1100	933	unavailable	0	79000	56244	1100
648673824979372	1100	933	unavailable	0	79000	237026	1100
648673844967731	1100	933	unavailable	0	79000	45444	1100
648673864961612	1100	933	unavailable	0	79000	51925	1100
648673884969417	1100	933	unavailable	0	79000	359011	1100
648673904972254	1100	933	unavailable	0	79000	46966	1100
648673924973467	1100	933	unavailable	0	79000	44722	1100
# dpm_read=648673944967888
648673944967888	1100	933	unavailable	0	89000	548580	1100
648673964963311	1100	933	unavailable	0	89000	56534	1100
648673984970997	1100	933	unavailable	0	89000	46505	1100
648674004966470	1100	933	unavailable	0	89000	587010	1100
648674024969646	1100	933	unavailable	0	89000	118889	1100
648674044969127	1100	933	unavailable	0	89000	45363	1100
648674065026163	1100	933	unavailable	0	89000	669893	1100
648674084970472	1100	933	unavailable	0	89000	231095	1100
648674104955405	1100	933	unavailable	0	89000	51996	1100
648674124954465	1100	933	unavailable	0	89000	40084	1100
# dpm_read=648674144958093
648674144958093	1100	933	unavailable	0	89000	435481	1100
648674165049663	1100	933	unavailable	0	89000	48699	1100
648674184963355	1100	933	unavailable	0	89000	57917	1100
648674206349247	1100	933	unavailable	0	89000	584325	1100
648674224960222	1100	933	unavailable	0	89000	55542	1100
648674244959722	1100	933	unavailable	0	89000	50553	1100
648674264974451	1100	933	unavailable	0	89000	565771	1100
648674284959925	1100	933	unavailable	0	89000	117527	1100
648674304960447	1100	933	unavailable	0	89000	59760	1100
648674324961761	1100	933	unavailable	0	89000	60221	1100
# dpm_read=648674345020420
648674345020420	1100	933	unavailable	0	88000	269737	1100
648674364965781	1100	933	unavailable	0	88000	46506	1100
648674385021986	1100	933	unavailable	0	88000	45514	1100
648674404966064	1100	933	unavailable	0	88000	335427	1100
648674424964913	1100	933	unavailable	0	88000	46847	1100
648674444972949	1100	933	unavailable	0	88000	43390	1100
648674464965397	1100	933	unavailable	0	88000	445439	1100
648674485054262	1100	933	unavailable	0	88000	43590	1100
648674504968635	1100	933	unavailable	0	88000	45213	1100
648674524964519	1100	933	unavailable	0	88000	562415	1100
# dpm_read=648674545016045
648674545016045	1100	933	unavailable	0	88000	117065	1100
648674564971465	1100	933	unavailable	0	88000	45022	1100
648674584973730	1100	933	unavailable	0	88000	44512	1100
648674604969374	1100	933	unavailable	0	88000	241995	1100
648674624961080	1100	933	unavailable	0	88000	48690	1100
648674644959599	1100	933	unavailable	0	88000	52847	1100
648674664956184	1100	933	unavailable	0	88000	403342	1100
648674684955845	1100	933	unavailable	0	88000	43180	1100
648674704960345	1100	933	unavailable	0	88000	52106	1100
648674724984661	1100	933	unavailable	0	88000	415715	1100
# dpm_read=648674744952694
648674744952694	1100	933	unavailable	0	88000	118037	1100
648674765438880	1100	933	unavailable	0	88000	536417	1100
648674784960432	1100	933	unavailable	0	88000	548739	1100
648674804959662	1100	933	unavailable	0	88000	86509	1100
648674824998906	1100	933	unavailable	0	88000	56644	1100
648674844959775	1100	933	unavailable	0	88000	56995	1100
648674864961881	1100	933	unavailable	0	88000	197683	1100
