key	value
schema	package-energy-sample-v1
clock	CLOCK_MONOTONIC
period_ns	50000000
package_wrap_uj	65532610988
core_wrap_uj	65532610988
sampler_pid	2225446
monotonic_ns	package_uj	core_uj	sample_cost_ns
503436628870648	63159949539	8008691134	85801
503436678950084	63160465275	8008910162	102138
503436729012482	63160969216	8009128382	187698
503436778994358	63161479031	8009351317	179926
503436831382032	63162029067	8009572771	2761683
503436878978454	63162549822	8009784110	166073
503436929012365	63163098897	8009999553	190343
503436978990825	63163661291	8010221709	177072
503437029073737	63164189066	8010433841	214223
503437079074194	63164690489	8010643227	217949
503437129040093	63165197650	8010859997	219120
503437179073023	63165721442	8011068986	219130
503437229072298	63166242213	8011281515	215184
503437279074607	63166741805	8011490839	218759
503437329072710	63167263583	8011707213	215043
503437379029835	63167769752	8011917300	203475
503437429077409	63168273449	8012126823	224168
503437479087231	63168779084	8012343563	230088
503437529071571	63169308735	8012553528	213030
503437579063692	63169816353	8012764180	210957
503437629061970	63170341946	8012977625	208333
503437679069473	63170856018	8013198240	212610
503437729068412	63171364857	8013409121	210717
503437779070016	63171870279	8013618735	211679
503437829069446	63172374479	8013830242	214043
503437879074726	63172892031	8014051620	217909
503437929056567	63173391455	8014267551	204207
503437979023313	63173881939	8014483421	197185
503438029056519	63174375902	8014706692	202424
503438079061769	63174962480	8014922775	209515
503438129055229	63175464606	8015138768	202393
503438179058145	63175958141	8015355035	209215
503438229063404	63176523969	8015578137	207872
503438279063696	63177044877	8015793122	209425
503438329072481	63177538671	8016007512	219752
503438379065371	63178047800	8016222162	213161
503438429047623	63178608105	8016444639	224129
503438479060224	63179109711	8016660417	205979
503438529021682	63179606939	8016877188	200320
503438579049336	63180167594	8017099283	197826
503438629060980	63180673870	8017315245	219171
503438679078183	63181166810	8017529681	219512
503438729037000	63181693364	8017754904	203886
503438779017423	63182150097	8017898207	159543
503438828996333	63182622225	8017918012	162017
503438879046571	63183125281	8017950756	213252
503438928974868	63183449407	8018003961	152211
503438978992382	63184073429	8018182739	185916
503439028987439	63184710008	8018387470	176762
503439078970696	63185325119	8018542309	107577
503439128975810	63185968762	8018747300	108579
503439178979220	63186584194	8018942465	194040
503439228988070	63187199900	8019166605	137306
503439279043917	63187818062	8019345261	162598
503439329089277	63188469564	8019549337	152932
503439378985120	63189105883	8019743037	136665
503439429254088	63189715120	8019923234	412229
503439478985290	63190334900	8020119177	140422
503439528990794	63190974851	8020281354	156768
503439578976883	63191592479	8020447926	117985
503439628981378	63192203166	8020664727	124335
503439678979162	63192851234	8020856535	128252
