# clock=CLOCK_MONOTONIC period_ns=10000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=2225442 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
503436570513964	1100	933	unavailable	0	62000	232623
503436581058101	1100	933	unavailable	0	62000	294194
503436590481293	1100	933	unavailable	0	62000	278408
503436600490018	1100	933	unavailable	0	62000	315559
503436610489909	1100	933	unavailable	0	62000	837198
503436620482057	1100	933	unavailable	0	62000	300655
503436630479795	1100	933	unavailable	0	62000	373685
503436640467977	1100	933	unavailable	0	62000	769616
503436650466846	1100	933	unavailable	0	62000	243521
503436660469501	1100	933	unavailable	0	62000	439534
503436670468000	1100	933	unavailable	0	62000	816253
503436680475043	1100	933	unavailable	0	62000	260008
503436690473171	1100	933	unavailable	0	62000	623576
503436700473072	1100	933	unavailable	0	62000	997381
503436710476549	1100	933	unavailable	0	62000	392375
503436720476129	1100	933	unavailable	0	62000	680820
503436730479897	1100	933	unavailable	0	62000	945655
503436740481641	1100	933	unavailable	0	62000	413490
503436750475892	1100	933	unavailable	0	62000	724222
503436760482644	1100	933	unavailable	0	62000	1012596
503436770475213	1100	933	unavailable	0	62000	381398
503436780479341	1100	933	unavailable	0	62000	772511
503436790474885	1100	933	unavailable	0	62000	387187
503436800475788	1100	933	unavailable	0	62000	375728
503436810475589	1100	933	unavailable	0	62000	825237
503436820476912	1100	933	unavailable	0	62000	405377
503436831445647	1100	933	unavailable	0	62000	795538
503436840475582	1100	933	unavailable	0	62000	741149
503436850470154	1100	933	unavailable	0	62000	249200
503436860473901	1100	933	unavailable	0	62000	265547
503436870467502	1100	933	unavailable	0	62000	790030
503436880479663	1100	933	unavailable	0	62000	371582
503436890473404	1100	933	unavailable	0	62000	446014
503436900472203	1100	933	unavailable	0	62000	959489
503436910475730	1100	933	unavailable	0	62000	385364
503436920475180	1100	933	unavailable	0	62000	479379
503436930481292	1100	933	unavailable	0	62000	1025296
503436940479840	1100	933	unavailable	0	62000	402042
503436950474763	1100	933	unavailable	0	62000	553461
503436960482337	1100	933	unavailable	0	62000	958797
503436970476238	1100	933	unavailable	0	62000	377451
503436980480276	1100	933	unavailable	0	62000	597322
503436990475058	1100	933	unavailable	0	62000	918151
503437000476051	1100	933	unavailable	0	62000	384062
503437011014298	1100	933	unavailable	0	62000	413119
503437020475472	1100	933	unavailable	0	62000	932494
503437030484108	1100	933	unavailable	0	62000	439723
503437040512626	1100	933	unavailable	0	62000	712712
503437050510553	1100	933	unavailable	0	62000	954781
503437060495169	1100	933	unavailable	0	62000	465426
503437070511678	1100	933	unavailable	0	62000	765769
503437080489001	1100	933	unavailable	0	62000	1023654
503437090508945	1100	933	unavailable	0	62000	453036
503437100516248	1100	933	unavailable	0	62000	804845
503437110512283	1100	933	unavailable	0	62000	1049366
503437120489387	1100	933	unavailable	0	62000	459155
503437130491131	1100	933	unavailable	0	62000	869250
503437140512437	1100	933	unavailable	0	62000	458915
