933	400	87000	3.95	308076544	516661248
933	400	86000	3.95	1968078848	2115420160
933	400	84000	3.95	1968078848	2115420160
933	400	83000	3.87	1968078848	2115420160
933	400	81000	3.87	1968078848	2110783488
933	1100	80000	3.87	2037612544	2646835200
933	1100	78000	3.87	2037612544	2648506368
933	1100	77000	3.87	2037612544	2649980928
933	1100	75000	3.80	2037665792	2651455488
933	1100	75000	3.80	2037673984	2653028352
933	1100	74000	3.80	2037678080	2654601216
933	1100	75000	3.80	2024046592	2699923456
933	1100	75000	3.80	1997307904	2709495808
933	1100	75000	4.06	1997307904	2711068672
933	1100	75000	4.06	1997365248	2712346624
933	1100	75000	4.06	1997365248	2713722880
933	1100	75000	4.06	1997369344	2715099136
933	1100	75000	3.97	1988460544	2697887744
933	1100	75000	3.97	1988464640	2699264000
933	1100	75000	3.97	1988468736	2700640256
933	1100	74000	3.97	1988575232	2702213120
933	1100	75000	3.97	1988579328	2703491072
933	1100	75000	3.90	1988579328	2705063936
933	1100	75000	3.90	1986486272	2706735104
933	1100	75000	3.90	1986490368	2708307968
933	1100	75000	3.90	1986490368	2709880832
933	985	76000	3.90	1986490368	2710077440
933	971	77000	3.90	1986490368	2710077440
933	1100	76000	3.90	1986490368	2710077440
933	1100	76000	3.90	1986490368	2710077440
933	957	77000	3.90	1986490368	2710077440
933	1100	76000	3.90	1986490368	2710077440
933	1100	75000	3.83	1986490368	2710077440
933	1100	76000	3.83	1986490368	2710077440
933	1100	75000	3.83	1986490368	2710077440
933	1100	75000	3.83	1986490368	2710077440
933	1100	75000	3.83	1986490368	2710077440
933	1100	75000	3.77	1986490368	2710077440
933	1100	76000	3.77	1986490368	2710077440
933	1100	76000	3.77	1986490368	2710077440
933	1100	75000	3.77	1986490368	2710077440
933	1100	75000	3.77	1986490368	2710077440
933	1100	76000	3.70	1986490368	2710077440
933	1100	75000	3.70	1986490368	2710077440
933	1100	75000	3.70	1986490368	2710077440
933	1100	76000	3.70	1986490368	2710077440
933	1100	75000	3.70	1986490368	2710077440
933	1100	75000	3.65	1986490368	2710077440
933	1100	75000	3.65	1986490368	2710077440
933	957	76000	3.65	1986490368	2710077440
933	942	77000	3.65	1986490368	2710077440
933	1100	76000	3.65	1986490368	2710077440
933	1100	76000	3.68	1986490368	2710077440
933	1100	76000	3.68	1986490368	2710077440
933	1100	76000	3.68	1986490368	2710077440
933	1100	76000	3.68	1986490368	2710077440
933	1100	76000	3.68	1986490368	2710077440
933	1100	76000	3.62	1986490368	2710077440
933	1100	75000	3.62	1986490368	2710077440
933	1100	76000	3.62	1986490368	2710077440
933	1100	75000	3.62	1986490368	2710077440
933	1100	75000	3.62	1986490368	2710077440
933	1100	75000	3.57	1986490368	2710077440
933	1100	75000	3.57	1986490368	2710077440
933	1100	75000	3.57	1986490368	2710077440
933	1100	75000	3.57	1986490368	2710077440
933	1100	75000	3.57	1986490368	2710077440
933	1100	75000	3.53	1986490368	2710077440
933	1100	75000	3.53	1986490368	2710077440
933	1100	75000	3.53	1986490368	2710077440
933	1100	75000	3.53	1986490368	2710077440
933	1100	75000	3.53	1986490368	2710077440
933	1100	76000	3.48	1986490368	2710077440
933	957	77000	3.48	1986490368	2710077440
933	1100	77000	3.48	1986490368	2710077440
933	1100	76000	3.48	1986490368	2710077440
933	1100	76000	3.48	1986490368	2710077440
933	1100	76000	3.44	1986490368	2710077440
933	1100	76000	3.44	1986490368	2710077440
933	1100	76000	3.44	1986490368	2710077440
933	1100	76000	3.44	1986490368	2710077440
933	1100	75000	3.44	1986490368	2710077440
933	1100	75000	3.41	1986490368	2710077440
933	1100	75000	3.41	1986490368	2710077440
933	1100	75000	3.41	1986490368	2710077440
933	1100	75000	3.41	1986490368	2710077440
933	1100	75000	3.41	1986490368	2710077440
933	1100	75000	3.38	1986490368	2710077440
933	1100	75000	3.38	1986490368	2710077440
933	957	76000	3.38	1986490368	2710077440
933	1100	76000	3.38	1986490368	2710077440
933	1100	76000	3.35	1986490368	2710077440
933	1100	76000	3.35	1986490368	2710077440
933	1100	75000	3.35	1986490368	2710077440
933	1100	76000	3.35	1986490368	2710077440
933	1100	76000	3.35	1986490368	2710077440
933	985	77000	3.40	1986490368	2710077440
933	677	77000	3.40	2051641344	2147688448
933	1100	76000	3.40	2051641344	2147983360
933	1100	76000	3.40	2051641344	2147983360
933	1100	75000	3.40	2051641344	2147983360
933	1100	75000	3.45	2051641344	2147983360
933	1100	75000	3.45	2051641344	2147983360
933	1100	76000	3.45	2051641344	2147983360
933	1100	76000	3.45	2051641344	2147983360
933	1100	76000	3.45	2051641344	2147983360
933	1100	76000	3.41	2051641344	2147983360
933	1100	76000	3.41	2051641344	2147983360
