pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	19	add_f32_f32_f32_norepeat	1	512,1,1	0	64.000	6080.0	3.937	3.937	3.786	0.151	61.6	62.1	62.1	62.2	24	48	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	30	flash_attn_f32_f16_aligned	256,8,32,256,256,0,8,4,64,0,2,0,8,2,34,18	8,1,1	64	8.000	384.0	3.176	3.176	3.176	0.000	396.9	398.4	399.0	399.0	84	80	0	5120	0	3	3cc1200f454f96a623755925419f8e9804b4e68cdcb540aae24dfe8de519d093
pipeline	18	mul_f32_f32_f32_norepeat	1	512,1,1	0	32.000	4864.0	3.074	3.074	3.059	0.014	96.0	96.3	98.9	98.9	24	48	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	15	silu_f32	-	512,1,1	0	24.000	3648.0	2.039	2.039	2.023	0.016	84.8	85.0	89.4	89.4	16	48	0	0	0	10	e20bc2d5aeffd5c5fe32f2d9fbbb7225959daeebbd356c5a88f303e18ad75795
pipeline	14	mul_f32_f32_f32	0	512,1,1	0	24.000	48.0	0.897	0.897	0.078	0.819	6.5	6.9	746.4	746.4	24	64	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	21	rope_multi_f32	-	1,512,1	0	16.000	3040.0	0.878	0.878	0.794	0.084	55.2	83.0	83.0	83.0	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	13	sigmoid_f32	-	512,1,1	0	32.000	1264.0	0.801	0.801	0.727	0.075	5.1	85.6	85.9	85.9	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
pipeline	12	softplus_f32	-	512,1,1	0	24.000	48.0	0.449	0.449	0.078	0.371	4.0	4.3	353.3	353.3	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	22	fwht_f32	64,64	1,1,1	64	16.000	3040.0	0.349	0.349	0.301	0.048	20.6	32.2	32.5	32.5	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	23	fwht_f32	64,256	1,1,1	64	16.000	760.0	0.322	0.322	0.265	0.057	19.3	33.0	34.1	34.1	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	24	set_rows_f32_q8_0_i64	1	1,1,1	0	8.000	152.0	0.189	0.189	0.027	0.162	23.7	24.2	24.3	24.3	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
pipeline	25	set_rows_f32_q4_0_i64	1	1,1,1	0	8.000	152.0	0.167	0.167	0.005	0.162	21.0	21.4	21.6	21.6	36	48	0	0	0	7	791d4ebc56762d2f815849ddf1c60967eb7f537a7784ad1208cd5e02b96dfd8a
pipeline	11	add_f32_f32_f32	0	512,1,1	0	24.000	48.0	0.154	0.154	0.149	0.005	6.2	6.4	11.7	11.7	24	64	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	1	get_rows_q6_k_f32	-	1024,1,1	0	1.000	57.0	0.036	0.036	0.036	0.000	36.2	36.2	36.2	36.2	20	48	0	0	0	10	3251a3841eeda1de85ad3ed8abd3fc75d6e733913dcef1664d659c56ee3f828a
graphs	prefill	1	raw_bracket_sum_ms_per_graph=1696.500	bracket_union_ms_per_graph=1562.484	exclusive_ms_per_graph=1443.292	ambiguous_overlap_ms_per_graph=119.192	same_pipeline_overlap_ms_per_graph=34.329	cross_pipeline_overlap_ms_per_graph=84.862	overlap_ms_per_graph=134.016	overlap_fraction=0.0858	cross_pipeline_overlap_fraction=0.0543	overlap_threshold=0.0500	ownership=inconclusive	queue_non_dispatch_ms_per_graph=2.608	queue_completion_span_ms_per_graph=1565.092	retire_span_ms_per_graph=1569.672	record_ms_per_graph=778.667	readback_ms_per_graph=0.085	dispatch_row_emit_ms_per_graph=0.271	total_emit_ms_per_graph=0.271	flush_ms_per_graph=0.000	residual_ms_per_graph=4.580	submits_per_graph=67.000	read_at=synchronize	device=Vulkan0	serialize_submissions=0	contexts=2	selected_context=2
