# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=2309048 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=507457044651566 mem_available_kb=27334488 pswpin=8
# host monotonic_ns=507457044651566 load1=0.81 ksm_pages_sharing=0
# dpm_read=507457044651566
507457044651566	400	933	unavailable	0	63000	678771	400
507457064709244	400	933	unavailable	0	63000	205464	400
507457084704291	400	933	unavailable	0	63000	32312	400
507457104717625	400	933	unavailable	0	63000	566927	400
507457124711872	400	933	unavailable	0	63000	109380	400
507457144708534	400	933	unavailable	0	63000	34215	400
507457164716187	400	933	unavailable	0	63000	42812	400
507457184718219	400	933	unavailable	0	63000	216935	400
507457204709580	400	933	unavailable	0	63000	32342	400
507457224705701	400	933	unavailable	0	63000	31360	400
# dpm_read=507457244744092
507457244744092	400	933	unavailable	0	72000	390239	400
507457264744291	400	933	unavailable	0	72000	44245	400
507457284746203	400	933	unavailable	0	72000	44435	400
507457304743045	400	933	unavailable	0	72000	430164	400
507457324741450	400	933	unavailable	0	72000	43223	400
507457344745365	400	933	unavailable	0	72000	44465	400
507457364744602	400	933	unavailable	0	72000	546247	400
507457384754018	400	933	unavailable	0	72000	70956	400
507457404719970	400	933	unavailable	0	72000	43794	400
507457424742802	400	933	unavailable	0	72000	44145	400
# dpm_read=507457444723092
507457444723092	400	933	unavailable	0	73000	309975	400
507457464748329	400	933	unavailable	0	73000	44866	400
507457484753206	400	933	unavailable	0	73000	45918	400
507457504743114	400	933	unavailable	0	73000	319493	400
507457524743142	400	933	unavailable	0	73000	43153	400
507457544740555	400	933	unavailable	0	73000	44947	400
507457564741233	400	933	unavailable	0	73000	436998	400
507457584751058	400	933	unavailable	0	73000	43954	400
507457604718190	400	933	unavailable	0	73000	42452	400
507457624745658	400	933	unavailable	0	73000	551888	400
# dpm_read=507457644741366
507457644741366	400	933	unavailable	0	73000	171088	400
507457664743836	400	933	unavailable	0	73000	43083	400
507457684753340	400	933	unavailable	0	73000	44335	400
507457704715713	400	933	unavailable	0	73000	260840	400
507457724756767	400	933	unavailable	0	73000	47151	400
507457744742726	400	933	unavailable	0	73000	44686	400
507457764748002	400	933	unavailable	0	73000	319562	400
507457784750131	400	933	unavailable	0	73000	44916	400
507457804748884	400	933	unavailable	0	73000	42923	400
507457824744812	400	933	unavailable	0	73000	436948	400
# dpm_read=507457844747763
507457844747763	400	933	unavailable	0	73000	117476	400
507457864745464	400	933	unavailable	0	73000	42933	400
507457884719120	400	933	unavailable	0	73000	619648	400
507457904747710	400	933	unavailable	0	73000	92367	400
507457924747064	400	933	unavailable	0	73000	44936	400
507457944824268	400	933	unavailable	0	73000	594429	400
507457964744180	400	933	unavailable	0	73000	236764	400
507457984746690	400	933	unavailable	0	73000	47070	400
507458004754681	400	933	unavailable	0	73000	43934	400
507458024746210	400	933	unavailable	0	73000	328480	400
# dpm_read=507458044720346
507458044720346	400	933	unavailable	0	74000	115141	400
507458064745230	400	933	unavailable	0	74000	43403	400
507458084746808	400	933	unavailable	0	74000	442849	400
507458104749369	400	933	unavailable	0	74000	43232	400
507458124711612	400	933	unavailable	0	74000	43814	400
507458144836136	400	933	unavailable	0	74000	471113	400
507458164751609	400	933	unavailable	0	74000	86747	400
507458184750623	400	933	unavailable	0	74000	43463	400
507458204715942	400	933	unavailable	0	74000	47992	400
507458224746466	400	933	unavailable	0	74000	213139	400
# dpm_read=507458244744879
507458244744879	400	933	unavailable	0	74000	117315	400
507458264722842	400	933	unavailable	0	74000	49595	400
507458284718419	400	933	unavailable	0	74000	355071	400
507458304714016	400	933	unavailable	0	74000	43003	400
507458324756724	400	933	unavailable	0	74000	49915	400
507458344718386	400	933	unavailable	0	74000	471153	400
507458364754661	400	933	unavailable	0	74000	49845	400
507458384714870	400	933	unavailable	0	74000	43774	400
507458404717210	400	933	unavailable	0	74000	589851	400
507458424720963	400	933	unavailable	0	74000	143865	400
# dpm_read=507458444715037
507458444715037	400	933	unavailable	0	74000	108939	400
507458464717878	400	933	unavailable	0	74000	41059	400
507458484711972	400	933	unavailable	0	74000	249609	400
507458504712779	400	933	unavailable	0	74000	42131	400
507458524713166	400	933	unavailable	0	74000	42230	400
507458544711277	400	933	unavailable	0	74000	369178	400
507458565028139	400	933	unavailable	0	74000	42531	400
507458584716805	400	933	unavailable	0	74000	41810	400
507458604712430	400	933	unavailable	0	74000	487134	400
507458624711992	400	933	unavailable	0	74000	41199	400
# dpm_read=507458645790623
507458645790623	400	933	unavailable	0	73000	110272	400
507458664719873	400	933	unavailable	0	73000	700734	400
507458684735467	400	933	unavailable	0	73000	114990	400
507458704713347	400	933	unavailable	0	73000	42131	400
507458724712920	400	933	unavailable	0	73000	41098	400
507458745212130	400	933	unavailable	0	73000	41459	400
507458764714679	400	933	unavailable	0	73000	41089	400
507458784715704	400	933	unavailable	0	73000	41039	400
507458804726689	400	933	unavailable	0	73000	433821	400
507458824713526	400	933	unavailable	0	73000	41410	400
# dpm_read=507458844716986
507458844716986	400	933	unavailable	0	73000	107867	400
507458864717350	400	933	unavailable	0	73000	500009	400
507458884717544	400	933	unavailable	0	73000	40377	400
507458904712277	400	933	unavailable	0	73000	41159	400
507458924820327	400	933	unavailable	0	73000	499347	400
507458944712984	400	933	unavailable	0	73000	144247	400
507458964712076	400	933	unavailable	0	73000	41219	400
507458984713321	400	933	unavailable	0	73000	41951	400
507459004715228	400	933	unavailable	0	73000	261010	400
507459024713438	400	933	unavailable	0	73000	40377	400
# meminfo monotonic_ns=507459044717829 mem_available_kb=27329796 pswpin=8
# host monotonic_ns=507459044717829 load1=0.81 ksm_pages_sharing=0
# dpm_read=507459044717829
507459044717829	400	933	unavailable	0	73000	155949	400
507459064717632	400	933	unavailable	0	73000	371182	400
507459084801286	400	933	unavailable	0	73000	42461	400
507459104712288	400	933	unavailable	0	73000	41640	400
507459124712502	400	933	unavailable	0	73000	494788	400
507459144711773	400	933	unavailable	0	73000	49876	400
507459164716185	400	933	unavailable	0	73000	42431	400
507459184713473	400	933	unavailable	0	73000	609749	400
507459204711923	400	933	unavailable	0	73000	149878	400
507459224715012	400	933	unavailable	0	73000	41620	400
# dpm_read=507459245185648
507459245185648	400	933	unavailable	0	73000	323089	400
507459264719477	400	933	unavailable	0	73000	257574	400
507459284836334	400	933	unavailable	0	73000	40538	400
507459304712250	400	933	unavailable	0	73000	42982	400
507459324713475	400	933	unavailable	0	73000	379618	400
507459344712977	400	933	unavailable	0	73000	41730	400
507459364712349	400	933	unavailable	0	73000	40658	400
507459384711982	400	933	unavailable	0	73000	502072	400
507459404714389	400	933	unavailable	0	73000	50648	400
507459424711146	400	933	unavailable	0	73000	41971	400
# dpm_read=507459444716610
507459444716610	400	933	unavailable	0	72000	682548	400
507459464716844	400	933	unavailable	0	72000	150348	400
507459484718299	400	933	unavailable	0	72000	41951	400
507459504713744	400	933	unavailable	0	72000	43052	400
507459524722915	400	933	unavailable	0	72000	265889	400
507459544889056	400	933	unavailable	0	72000	41179	400
507459564716747	400	933	unavailable	0	72000	40668	400
507459584715336	400	933	unavailable	0	72000	385609	400
507459604821019	400	933	unavailable	0	72000	42702	400
507459624711590	400	933	unavailable	0	72000	42121	400
# dpm_read=507459644712823
507459644712823	400	933	unavailable	0	72000	577247	400
507459664713575	400	933	unavailable	0	72000	45477	400
507459684713305	400	933	unavailable	0	72000	41660	400
507459704713907	400	933	unavailable	0	72000	615971	400
507459724818529	400	933	unavailable	0	72000	52070	400
507459744711174	400	933	unavailable	0	72000	40026	400
507459764717987	400	933	unavailable	0	72000	42382	400
507459784714602	400	933	unavailable	0	72000	275328	400
507459805042140	400	933	unavailable	0	72000	41049	400
507459825593588	400	933	unavailable	0	72000	40748	400
# dpm_read=507459844714073
507459844714073	400	933	unavailable	0	72000	463719	400
507459864714314	400	933	unavailable	0	72000	42372	400
507459884712101	400	933	unavailable	0	72000	41269	400
507459904714456	400	933	unavailable	0	72000	529215	400
507459924711381	400	933	unavailable	0	72000	49886	400
507459944712514	400	933	unavailable	0	72000	40528	400
507459964714398	400	933	unavailable	0	72000	627533	400
507459984713157	400	933	unavailable	0	72000	165236	400
507460004716334	400	933	unavailable	0	72000	41549	400
507460024711876	400	933	unavailable	0	72000	42321	400
# dpm_read=507460044711736
507460044711736	400	933	unavailable	0	72000	356945	400
507460064712839	400	933	unavailable	0	72000	40758	400
507460084835325	400	933	unavailable	0	72000	40067	400
507460104717229	400	933	unavailable	0	72000	392903	400
507460124718102	400	933	unavailable	0	72000	43062	400
507460144711991	400	933	unavailable	0	72000	41409	400
507460164712823	400	933	unavailable	0	72000	516069	400
507460184715479	400	933	unavailable	0	72000	47862	400
507460204713195	400	933	unavailable	0	72000	40959	400
507460225279181	400	933	unavailable	0	72000	62189	400
# dpm_read=507460244718166
507460244718166	400	933	unavailable	0	72000	232506	400
507460264717846	400	933	unavailable	0	72000	40478	400
507460284713629	400	933	unavailable	0	72000	42031	400
507460304790237	400	933	unavailable	0	72000	205634	400
507460324716586	400	933	unavailable	0	72000	40979	400
507460344712389	400	933	unavailable	0	72000	40247	400
507460364713953	400	933	unavailable	0	72000	434172	400
507460385273126	400	933	unavailable	0	72000	41900	400
507460405477618	400	933	unavailable	0	72000	213159	400
507460424715468	400	933	unavailable	0	72000	515508	400
# dpm_read=507460444716380
507460444716380	400	933	unavailable	0	72000	119860	400
507460464713105	400	933	unavailable	0	72000	41860	400
507460484715761	400	933	unavailable	0	72000	623916	400
507460504712325	400	933	unavailable	0	72000	172641	400
507460524716664	400	933	unavailable	0	72000	40959	400
507460545690341	400	933	unavailable	0	72000	42502	400
507460565028281	400	933	unavailable	0	72000	44195	400
