# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3866838 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
807946211229386	400	933	unavailable	0	74000	233097
807946232029486	400	933	unavailable	0	74000	353723
807946260298335	400	933	unavailable	0	74000	636483
807946271198838	400	933	unavailable	0	74000	343594
807946291197936	400	933	unavailable	0	74000	316282
807946311201712	400	933	unavailable	0	74000	953628
807946331214015	400	933	unavailable	0	74000	491441
807946351192193	400	933	unavailable	0	74000	441147
807946373030970	400	933	unavailable	0	74000	747180
807946391213803	400	933	unavailable	0	74000	605154
807946411294945	400	933	unavailable	0	74000	353312
807946431215275	442	933	unavailable	17	74000	1148422
807946452545608	533	933	unavailable	33	74000	960711
807946471226304	600	933	unavailable	44	74000	507101
807946491197740	677	933	unavailable	54	73000	317856
807946511193562	762	933	unavailable	62	73000	795311
807946531195515	837	933	unavailable	69	73000	422242
807946551208830	914	933	unavailable	74	73000	520105
807946571203048	1000	933	unavailable	79	73000	1059196
807946591197097	1083	933	unavailable	83	73000	642263
807946611203017	1100	933	unavailable	86	73000	531547
807946631220009	1100	933	unavailable	88	73000	1162358
807946652031609	1100	933	unavailable	91	73000	1087679
807946671208215	1100	933	unavailable	92	73000	539602
807946691208515	1100	933	unavailable	93	73000	1116974
807946711217041	1100	933	unavailable	95	73000	844293
807946731212011	1100	933	unavailable	95	73000	396884
807946751201942	1100	933	unavailable	96	73000	377878
807946771206850	1100	933	unavailable	97	73000	882825
807946791392438	1100	933	unavailable	97	73000	478346
807946811209003	1100	933	unavailable	98	73000	482374
807946831217869	1100	933	unavailable	98	73000	1044258
807946851201358	1100	933	unavailable	98	73000	540022
807946871209122	1100	933	unavailable	98	73000	562444
807946891209813	1100	933	unavailable	99	73000	1176495
807946911195716	1100	933	unavailable	99	73000	652573
807946931213729	1100	933	unavailable	99	73000	557255
807946951202468	1100	933	unavailable	99	73000	1132793
807946971227735	1100	933	unavailable	99	73000	741039
807946991219168	1100	933	unavailable	99	73000	551764
807947011201354	1100	933	unavailable	99	73000	1112405
807947031201013	1100	933	unavailable	99	73000	879378
807947051360772	1100	933	unavailable	99	73000	452498
807947071208095	1083	933	unavailable	97	73000	1227481
807947091198567	1100	933	unavailable	98	73000	889056
807947111186133	1100	933	unavailable	98	73000	396303
807947131190180	1100	933	unavailable	98	72000	352431
807947151201721	1100	933	unavailable	99	72000	1151889
807947171187103	1100	933	unavailable	99	72000	518963
807947191193846	1100	933	unavailable	99	72000	428443
807947211202932	1100	933	unavailable	99	72000	1126632
807947231196830	1100	933	unavailable	99	72000	620984
807947251191759	1100	933	unavailable	99	72000	420819
807947271204403	1100	933	unavailable	99	72000	355006
807947291205254	1100	933	unavailable	99	72000	883466
807947311192700	1100	933	unavailable	99	72000	308328
807947331190656	1100	933	unavailable	99	72000	264887
807947351193701	1100	933	unavailable	99	72000	1097978
807947371190885	1100	933	unavailable	99	72000	394710
807947391192398	1100	933	unavailable	99	72000	434324
807947411194892	1100	933	unavailable	99	72000	1032004
807947431197957	1100	933	unavailable	99	72000	514965
807947451192426	1100	933	unavailable	99	72000	415759
807947471233924	1100	933	unavailable	99	72000	1087518
807947491235976	1100	933	unavailable	99	72000	760666
807947511226118	1100	933	unavailable	99	72000	457267
807947531220096	1100	933	unavailable	99	72000	1241217
807947551226998	1100	933	unavailable	99	72000	881833
807947571234402	1100	933	unavailable	99	72000	465472
807947591232317	1100	933	unavailable	99	72000	1170945
807947611226005	1100	933	unavailable	99	72000	974366
807947631207249	1100	933	unavailable	99	72000	507942
807947651233498	1100	933	unavailable	99	72000	512400
807947671213660	1100	933	unavailable	98	72000	1187726
807947691208280	1100	933	unavailable	98	72000	510106
807947711192349	1100	933	unavailable	98	72000	298149
807947731187459	1100	933	unavailable	98	72000	928491
