# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=2493833 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=508426218791393 mem_available_kb=27329936 pswpin=8
# host monotonic_ns=508426218791393 load1=0.62 ksm_pages_sharing=0
# dpm_read=508426218791393
508426218791393	400	933	unavailable	0	63000	197328	400
508426238855938	400	933	unavailable	0	63000	36172	400
508426258846197	400	933	unavailable	0	63000	701685	400
508426278857470	400	933	unavailable	0	63000	134531	400
508426298857976	400	933	unavailable	0	63000	43254	400
508426318850778	400	933	unavailable	0	63000	36703	400
508426338856212	400	933	unavailable	0	63000	233501	400
508426358851228	400	933	unavailable	0	63000	35611	400
508426378854238	400	933	unavailable	0	63000	34489	400
508426398847260	400	933	unavailable	0	63000	369785	400
# dpm_read=508426418850611
508426418850611	400	933	unavailable	0	74000	111782	400
508426438841159	400	933	unavailable	0	74000	31725	400
508426458874381	400	933	unavailable	0	74000	427905	400
508426478886166	400	933	unavailable	0	74000	45528	400
508426498881392	400	933	unavailable	0	74000	41311	400
508426518881908	400	933	unavailable	0	74000	523358	400
508426538874409	400	933	unavailable	0	74000	64631	400
508426558872837	400	933	unavailable	0	74000	39448	400
508426578877525	400	933	unavailable	0	74000	627027	400
508426598854705	400	933	unavailable	0	74000	193212	400
# dpm_read=508426618878966
508426618878966	400	933	unavailable	0	74000	110681	400
508426638881530	400	933	unavailable	0	74000	43906	400
508426658875399	400	933	unavailable	0	74000	275364	400
508426678874958	400	933	unavailable	0	74000	39198	400
508426698879957	400	933	unavailable	0	74000	40269	400
508426718874907	400	933	unavailable	0	74000	378230	400
508426738879625	400	933	unavailable	0	74000	40690	400
508426758878934	400	933	unavailable	0	74000	41431	400
508426778876118	400	933	unavailable	0	74000	483070	400
508426798885254	400	933	unavailable	0	74000	41050	400
# dpm_read=508426818858788
508426818858788	400	933	unavailable	0	74000	114697	400
508426838882919	400	933	unavailable	0	74000	584834	400
508426858882327	400	933	unavailable	0	74000	116971	400
508426878878320	400	933	unavailable	0	74000	45348	400
508426898885752	400	933	unavailable	0	74000	42704	400
508426918880162	400	933	unavailable	0	74000	255069	400
508426938881895	400	933	unavailable	0	74000	44406	400
508426958879410	400	933	unavailable	0	74000	45839	400
508426978878899	400	933	unavailable	0	74000	330367	400
508426998886682	400	933	unavailable	0	74000	47081	400
# dpm_read=508427018884317
508427018884317	400	933	unavailable	0	74000	135794	400
508427038858773	400	933	unavailable	0	74000	455683	400
508427058893913	400	933	unavailable	0	74000	46740	400
508427078858001	400	933	unavailable	0	74000	45378	400
508427098901295	400	933	unavailable	0	74000	522548	400
508427118857619	400	933	unavailable	0	74000	94242	400
508427138897057	400	933	unavailable	0	74000	48924	400
508427158899370	400	933	unavailable	0	74000	624814	400
508427178863619	400	933	unavailable	0	74000	192510	400
508427198854152	400	933	unavailable	0	74000	37705	400
# dpm_read=508427218853060
508427218853060	400	933	unavailable	0	74000	111411	400
508427238853610	400	933	unavailable	0	74000	308069	400
508427258851626	400	933	unavailable	0	74000	41331	400
508427278852808	400	933	unavailable	0	74000	41121	400
508427298852797	400	933	unavailable	0	74000	407691	400
508427319814880	400	933	unavailable	0	74000	484212	400
508427338857905	400	933	unavailable	0	74000	41762	400
508427358852145	400	933	unavailable	0	74000	533116	400
508427378850602	400	933	unavailable	0	74000	51789	400
508427398851052	400	933	unavailable	0	74000	43645	400
# dpm_read=508427418854568
508427418854568	400	933	unavailable	0	74000	686730	400
508427438881764	400	933	unavailable	0	74000	148325	400
508427458852073	400	933	unavailable	0	74000	42723	400
508427478852373	400	933	unavailable	0	74000	43545	400
508427498852994	400	933	unavailable	0	74000	258193	400
508427518856329	400	933	unavailable	0	74000	42343	400
508427538858322	400	933	unavailable	0	74000	42553	400
508427558853759	400	933	unavailable	0	74000	371579	400
508427578852622	400	933	unavailable	0	74000	41051	400
508427598856253	400	933	unavailable	0	74000	43144	400
# dpm_read=508427618855175
508427618855175	400	933	unavailable	0	74000	539127	400
508427638857504	400	933	unavailable	0	74000	40910	400
508427658853050	400	933	unavailable	0	74000	41001	400
508427678852664	400	933	unavailable	0	74000	570641	400
508427698854973	400	933	unavailable	0	74000	103307	400
508427719641499	400	933	unavailable	0	74000	356933	400
508427738855873	400	933	unavailable	0	74000	41311	400
508427758857520	400	933	unavailable	0	74000	205373	400
508427778852737	400	933	unavailable	0	74000	44246	400
508427798852651	400	933	unavailable	0	74000	43154	400
