# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3875453 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
811671922844964	400	933	unavailable	16	77000	258196
811671942817390	400	933	unavailable	12	77000	2241571
811671962817999	400	933	unavailable	10	77000	373273
811671982822326	400	933	unavailable	8	77000	2831080
811672002814389	400	933	unavailable	8	77000	923168
811672023030304	400	933	unavailable	7	77000	336704
811672042812312	400	933	unavailable	6	77000	350830
811672062821277	400	933	unavailable	6	78000	20408257
811672083241236	400	933	unavailable	7	78000	218611
811672104314335	400	933	unavailable	7	78000	1662490
811672123316835	400	933	unavailable	8	78000	644383
811672143323575	400	933	unavailable	7	78000	331204
811672163561021	400	933	unavailable	6	78000	1044116
811672184061762	400	933	unavailable	6	78000	324681
811672203845463	400	933	unavailable	5	78000	380176
811672224176925	400	933	unavailable	6	78000	543564
811672243316844	428	933	unavailable	18	78000	995254
811672264024214	500	933	unavailable	33	78000	1219476
811672283333021	581	933	unavailable	44	78000	355099
811672303349550	666	933	unavailable	55	78000	1094601
811672323318059	744	933	unavailable	63	77000	647950
811672343429397	812	933	unavailable	69	77000	348376
811672363321833	900	933	unavailable	75	77000	1116021
811672383340466	985	933	unavailable	79	77000	822689
811672403318573	1050	933	unavailable	83	77000	364597
811672423606093	1100	933	unavailable	86	77000	994412
811672443325944	1100	933	unavailable	89	77000	1053403
811672463328116	1100	933	unavailable	90	77000	364106
811672483352029	1100	933	unavailable	92	77000	594209
811672503383577	1100	933	unavailable	94	77000	1050348
811672523321288	1100	933	unavailable	95	77000	480224
811672543471830	1100	933	unavailable	95	77000	338076
811672563323869	1100	933	unavailable	96	77000	1117214
811672583322885	1100	933	unavailable	97	77000	611011
811672603314728	1100	933	unavailable	97	77000	409882
811672623321579	1100	933	unavailable	98	77000	1116332
811672643518688	1100	933	unavailable	98	77000	454536
811672663355639	1100	933	unavailable	98	77000	450759
811672683317685	1100	933	unavailable	99	77000	345521
811672703322051	1100	933	unavailable	99	77000	803413
811672723324745	1100	933	unavailable	99	77000	440078
811672743323360	1100	933	unavailable	99	77000	387049
811672763323288	1100	933	unavailable	99	77000	957843
811672783331311	1100	933	unavailable	99	77000	540948
811672803646713	1100	933	unavailable	99	77000	970307
811672823349040	1100	933	unavailable	99	77000	957373
811672843325243	1100	933	unavailable	99	77000	525389
811672863330862	1100	933	unavailable	99	77000	355589
811672883822636	1100	933	unavailable	99	77000	597765
811672903327091	1100	933	unavailable	98	77000	633683
811672923316449	1100	933	unavailable	97	77000	354487
811672943327287	1100	933	unavailable	98	77000	323990
811672963384102	1100	933	unavailable	98	77000	789657
811672983327243	1100	933	unavailable	98	77000	400624
811673003316190	1100	933	unavailable	98	77000	382450
811673023345874	1100	933	unavailable	99	77000	865700
811673043322167	1100	933	unavailable	99	77000	400534
811673063467268	1100	933	unavailable	99	77000	391427
811673083312916	1100	933	unavailable	99	77000	1037022
811673103525895	1100	933	unavailable	99	77000	484091
811673123325125	1100	933	unavailable	99	77000	384844
811673143324501	1100	933	unavailable	99	77000	1035510
811673163317095	1100	933	unavailable	99	76000	719846
811673183344525	1100	933	unavailable	99	76000	456049
811673203330617	1100	933	unavailable	99	76000	372671
811673223326186	1100	933	unavailable	99	76000	759571
811673243320233	1100	933	unavailable	99	76000	350310
811673263333606	1100	933	unavailable	99	76000	480495
811673283317213	1100	933	unavailable	99	76000	965037
811673303333512	1100	933	unavailable	99	76000	466298
811673323322740	1100	933	unavailable	99	76000	352453
811673343338998	1100	933	unavailable	99	76000	1079052
811673363315973	1100	933	unavailable	99	76000	514268
811673383328785	1100	933	unavailable	99	76000	562669
811673403315488	1100	933	unavailable	99	76000	1088940
811673423324864	1100	933	unavailable	99	76000	635496
811673444018027	1100	933	unavailable	99	76000	1036050
811673464572889	1100	933	unavailable	99	76000	3669750
811673483316311	1100	933	unavailable	99	76000	756194
811673503311320	1100	933	unavailable	99	76000	344208
811673524761008	1100	933	unavailable	97	76000	528655
811673543345430	1100	933	unavailable	98	76000	959176
811673563322615	1100	933	unavailable	98	76000	421834
811673584234910	1100	933	unavailable	98	76000	558131
811673604058576	1100	933	unavailable	99	76000	402468
811673623315384	1100	933	unavailable	99	76000	602916
811673643318267	1100	933	unavailable	99	76000	402749
811673663328985	1100	933	unavailable	99	76000	1153923
811673683329794	1100	933	unavailable	99	76000	754862
811673703323400	1100	933	unavailable	99	76000	429208
811673723321133	1100	933	unavailable	99	76000	363525
811673743336039	1100	933	unavailable	99	76000	794466
811673763322602	1100	933	unavailable	99	76000	527843
811673783336847	1100	933	unavailable	99	76000	390024
811673803312157	1100	933	unavailable	99	76000	932035
811673823405260	1100	933	unavailable	99	76000	440650
811673843325909	1100	933	unavailable	99	76000	377080
811673863325916	1100	933	unavailable	99	76000	960960
811673883320955	1100	933	unavailable	99	76000	571325
811673903335690	1100	933	unavailable	99	76000	505252
811673923313276	1100	933	unavailable	99	75000	1020060
811673943548216	1100	933	unavailable	99	75000	558762
811673963324101	1100	933	unavailable	99	75000	353446
811673983326273	1100	933	unavailable	99	75000	1138684
811674003321712	1100	933	unavailable	99	75000	760402
811674023329124	1100	933	unavailable	99	75000	378252
811674044203949	1100	933	unavailable	99	75000	436211
811674063325703	1100	933	unavailable	99	75000	887451
811674084020118	1100	933	unavailable	99	75000	366460
811674103325348	1100	933	unavailable	99	75000	464955
811674124960053	1100	933	unavailable	99	75000	857675
811674143684058	1100	933	unavailable	98	75000	357283
811674163312857	1100	933	unavailable	98	75000	340812
811674183319327	1100	933	unavailable	98	75000	1026994
811674203315648	1100	933	unavailable	98	75000	778055
811674223315014	1100	933	unavailable	99	75000	387690
811674243324039	1100	933	unavailable	99	75000	1099400
811674263335318	1100	933	unavailable	99	75000	928929
811674283323563	1100	933	unavailable	99	75000	479543
811674303344220	1100	933	unavailable	99	75000	1193848
811674323339820	1100	933	unavailable	99	75000	1032654
811674343618662	1100	933	unavailable	99	75000	866562
811674363341538	1100	933	unavailable	99	75000	580293
811674383345313	1100	933	unavailable	99	75000	1112605
811674403346884	1100	933	unavailable	99	75000	677555
811674423334808	1100	933	unavailable	99	75000	400304
811674443337852	1100	933	unavailable	99	75000	1229615
811674463343380	1100	933	unavailable	99	75000	804575
811674483349449	1100	933	unavailable	99	75000	614988
811674503323618	1100	933	unavailable	99	75000	359016
811674523322253	1100	933	unavailable	99	75000	840763
811674543316690	1100	933	unavailable	99	75000	405444
811674563329542	1100	933	unavailable	99	75000	1183308
811674583370978	1100	933	unavailable	99	75000	1113857
811674603328244	1100	933	unavailable	99	75000	582808
811674623336127	1100	933	unavailable	99	75000	407487
811674644028628	1100	933	unavailable	99	75000	334770
811674667621861	1100	933	unavailable	99	75000	792372
811674684655243	1100	933	unavailable	99	75000	356681
811674705488228	1100	933	unavailable	99	75000	405664
811674723315134	1100	933	unavailable	99	75000	616751
811674746029562	1066	933	unavailable	95	75000	624316
811674763318395	1100	933	unavailable	95	75000	354688
811674783314265	1100	933	unavailable	96	75000	740815
811674804045810	1100	933	unavailable	96	75000	1081907
811674823322114	1100	933	unavailable	97	75000	374075
811674843318986	1100	933	unavailable	97	75000	910424
811674863324724	1100	933	unavailable	98	75000	393932
811674884033245	1100	933	unavailable	98	75000	735886
811674903657045	1100	933	unavailable	98	75000	651035
811674924029694	1100	933	unavailable	99	75000	376068
811674943351254	1100	933	unavailable	99	75000	416754
811674963325172	1100	933	unavailable	99	75000	1011925
811674983824890	1100	933	unavailable	99	75000	420151
811675003339444	1100	933	unavailable	99	75000	1845414
811675023327839	1100	933	unavailable	99	75000	1030581
811675048061680	1100	933	unavailable	99	75000	539956
811675063498916	1100	933	unavailable	99	75000	1717875
811675083323624	1100	933	unavailable	99	75000	382470
811675103351563	1100	933	unavailable	99	75000	908822
811675123324039	1100	933	unavailable	99	75000	394523
811675143365404	1100	933	unavailable	99	75000	495634
811675163315097	1100	933	unavailable	99	75000	1086606
811675183335873	1100	933	unavailable	99	75000	753439
811675203317206	1100	933	unavailable	99	75000	357533
811675223520135	1100	933	unavailable	99	75000	1003490
811675243908594	1100	933	unavailable	99	75000	416955
811675263326846	1100	933	unavailable	99	75000	357603
811675283332063	1100	933	unavailable	99	75000	1015082
811675304058498	1100	933	unavailable	99	75000	402619
811675323323342	1100	933	unavailable	99	75000	407066
811675344037263	1100	933	unavailable	99	75000	609037
811675363331442	1100	933	unavailable	97	75000	903371
811675383341919	1100	933	unavailable	98	75000	490293
811675403324915	1100	933	unavailable	98	75000	391026
811675423320554	1100	933	unavailable	98	75000	1026663
811675443317445	1100	933	unavailable	99	75000	544034
811675463324045	1100	933	unavailable	99	75000	375096
811675483317370	1100	933	unavailable	99	75000	1064765
811675503326835	1100	933	unavailable	99	75000	706691
811675523317314	1100	933	unavailable	99	75000	357263
811675545130887	1100	933	unavailable	99	75000	1023938
811675563331085	1100	933	unavailable	99	75000	722500
811675583358153	1100	933	unavailable	99	75000	475996
811675603319027	1100	933	unavailable	99	75000	342064
811675623327419	1100	933	unavailable	99	75000	977731
811675643320634	1100	933	unavailable	99	75000	576124
811675663338885	1100	933	unavailable	99	75000	468352
811675683324024	1100	933	unavailable	99	75000	1116763
811675703330373	1100	933	unavailable	99	75000	564744
811675723371929	1100	933	unavailable	99	75000	338327
811675743371235	1100	933	unavailable	99	75000	1169782
811675763315246	1100	933	unavailable	99	75000	684189
811675783326244	1100	933	unavailable	99	75000	380126
811675803320250	1100	933	unavailable	99	75000	361210
811675823338962	1100	933	unavailable	99	75000	813743
