1788382118463625078	400000000	933Mhz	8	auto
1788382118495226638	400000000	933Mhz	9	auto
1788382118535559266	400000000	1067Mhz	8	auto
1788382118575307613	400000000	933Mhz	8	auto
1788382118607247466	400000000	933Mhz	10	auto
1788382118643506201	400000000	1067Mhz	11	auto
1788382118702823635	400000000	933Mhz	12	auto
1788382118738102684	400000000	1067Mhz	11	auto
1788382118769551534	400000000	933Mhz	11	auto
1788382118802553289	400000000	1067Mhz	11	auto
1788382118841536619	400000000	1067Mhz	9	auto
1788382118876859442	400000000	1067Mhz	9	auto
1788382118908203782	400000000	933Mhz	8	auto
1788382118940200615	400000000	933Mhz	8	auto
1788382118974061225	400000000	933Mhz	6	auto
1788382119014327767	400000000	933Mhz	6	auto
1788382119051637320	400000000	933Mhz	7	auto
1788382119088192248	400000000	933Mhz	8	auto
1788382119124267792	400000000	933Mhz	6	auto
1788382119183313107	400000000	933Mhz	6	auto
1788382119214516608	400000000	933Mhz	5	auto
1788382119244129552	400000000	933Mhz	5	auto
1788382119276155469	400000000	933Mhz	6	auto
1788382119338848256	400000000	933Mhz	6	auto
1788382119415416734	400000000	1067Mhz	4	auto
1788382119458960022	400000000	1067Mhz	4	auto
1788382119497826399	400000000	1067Mhz	5	auto
1788382119565639632	400000000	933Mhz	5	auto
1788382119652542399	400000000	933Mhz	8	auto
1788382119686298619	400000000	933Mhz	16	auto
1788382119733260204	400000000	933Mhz	24	auto
1788382119798503485	400000000	1067Mhz	23	auto
1788382119888704671	400000000	1067Mhz	28	auto
1788382119931146783	400000000	1067Mhz	29	auto
1788382119971932854	400000000	933Mhz	28	auto
1788382120050946043	400000000	933Mhz	23	auto
1788382120090601591	400000000	933Mhz	18	auto
1788382120131650280	400000000	1067Mhz	14	auto
1788382120186858259	400000000	1067Mhz	11	auto
1788382120242862534	400000000	1067Mhz	10	auto
1788382120309329112	400000000	1067Mhz	21	auto
1788382120369150913	400000000	1067Mhz	25	auto
1788382120404217156	400000000	1067Mhz	27	auto
1788382120439703869	400000000	1067Mhz	26	auto
1788382120472045927	400000000	1067Mhz	30	auto
1788382120511870045	400000000	1067Mhz	28	auto
1788382120546077063	400000000	1067Mhz	25	auto
1788382120587046481	400000000	1067Mhz	27	auto
1788382120663304105	400000000	933Mhz	28	auto
1788382120702336016	400000000	933Mhz	29	auto
1788382120739305411	400000000	1067Mhz	20	auto
1788382120831945846	400000000	1067Mhz	18	auto
1788382120877046698	400000000	933Mhz	20	auto
1788382120909309686	400000000	1067Mhz	22	auto
1788382120943848715	400000000	933Mhz	27	auto
1788382121025201025	400000000	933Mhz	28	auto
1788382121087365563	400000000	933Mhz	20	auto
1788382121143719963	400000000	1067Mhz	21	auto
1788382121218434117	400000000	1067Mhz	23	auto
1788382121310846516	400000000	933Mhz	23	auto
1788382121380628543	400000000	933Mhz	29	auto
1788382121480625027	400000000	933Mhz	24	auto
1788382121539837587	400000000	933Mhz	25	auto
1788382121571621531	400000000	1067Mhz	22	auto
1788382121609236324	400000000	1067Mhz	23	auto
1788382121645086648	400000000	1067Mhz	24	auto
1788382121677134104	400000000	933Mhz	23	auto
1788382121733424412	400000000	933Mhz	26	auto
1788382121782947680	400000000	1067Mhz	17	auto
1788382121894206580	400000000	1067Mhz	20	auto
1788382121951457747	400000000	933Mhz	25	auto
1788382122011884317	400000000	933Mhz	28	auto
1788382122042481081	400000000	933Mhz	29	auto
1788382122085676103	400000000	933Mhz	28	auto
1788382122118405687	400000000	933Mhz	25	auto
1788382122167529233	400000000	933Mhz	27	auto
1788382122208428235	400000000	933Mhz	27	auto
1788382122242568384	400000000	933Mhz	27	auto
1788382122280987997	400000000	933Mhz	26	auto
1788382122324954568	400000000	933Mhz	27	auto
1788382122356152025	400000000	933Mhz	27	auto
1788382122393704719	400000000	933Mhz	26	auto
1788382122424402265	400000000	933Mhz	26	auto
1788382122460294808	400000000	933Mhz	27	auto
1788382122505260030	400000000	933Mhz	28	auto
1788382122547559177	400000000	933Mhz	28	auto
1788382122583832395	400000000	933Mhz	28	auto
1788382122617842195	400000000	933Mhz	29	auto
1788382122650562050	400000000	933Mhz	30	auto
1788382122689167057	400000000	933Mhz	29	auto
1788382122728193625	400000000	933Mhz	26	auto
1788382122780875654	400000000	1067Mhz	14	auto
1788382122887699911	400000000	933Mhz	11	auto
1788382122925736004	400000000	1067Mhz	12	auto
1788382122957796434	400000000	1067Mhz	10	auto
1788382122988651911	400000000	1067Mhz	10	auto
1788382123024310128	400000000	933Mhz	8	auto
1788382123084910376	400000000	933Mhz	8	auto
1788382123137805639	400000000	933Mhz	9	auto
1788382123227286253	428000000	1067Mhz	32	auto
1788382123293363425	610000000	933Mhz	55	auto
1788382123326364875	744000000	1067Mhz	69	auto
1788382123368501923	900000000	1067Mhz	82	auto
1788382123426995231	1083000000	933Mhz	83	auto
1788382123464318807	1100000000	1067Mhz	90	auto
1788382123516425539	1100000000	1067Mhz	94	auto
1788382123567233320	1100000000	1067Mhz	96	auto
1788382123620110398	1100000000	1067Mhz	95	auto
1788382123709062818	1100000000	933Mhz	89	auto
1788382123771242241	825000000	1067Mhz	66	auto
1788382123816134022	857000000	1067Mhz	79	auto
1788382123866144524	1050000000	1067Mhz	86	auto
1788382123902399357	1100000000	1067Mhz	91	auto
1788382123945874701	400000000	933Mhz	89	auto
1788382124004369392	1100000000	1067Mhz	92	auto
1788382124039731614	1100000000	1067Mhz	96	auto
1788382124103947922	1083000000	1067Mhz	94	auto
1788382124150914901	1100000000	1067Mhz	96	auto
1788382124186750615	1100000000	1067Mhz	97	auto
1788382124235020894	1100000000	1067Mhz	85	auto
1788382124311927966	1100000000	1067Mhz	89	auto
1788382124351241419	1100000000	933Mhz	92	auto
1788382124391241659	1100000000	1067Mhz	94	auto
1788382124426109250	1066000000	933Mhz	83	auto
1788382124479901238	1100000000	1067Mhz	89	auto
1788382124549202414	1100000000	1067Mhz	94	auto
1788382124613204735	1066000000	1067Mhz	91	auto
1788382124684473546	1100000000	1067Mhz	96	auto
1788382124772977279	1016000000	1067Mhz	87	auto
1788382124812050244	1100000000	933Mhz	91	auto
1788382124862927535	1083000000	1067Mhz	95	auto
1788382124940095364	1016000000	1067Mhz	87	auto
1788382124974276027	1100000000	933Mhz	92	auto
1788382125018066430	1100000000	1067Mhz	94	auto
1788382125050707352	1100000000	933Mhz	96	auto
1788382125096918462	1100000000	933Mhz	95	auto
1788382125166419917	1100000000	933Mhz	97	auto
1788382125203820358	1100000000	933Mhz	97	auto
1788382125240227498	1100000000	933Mhz	96	auto
1788382125280505996	1100000000	933Mhz	97	auto
1788382125341990103	1100000000	1067Mhz	95	auto
1788382125412320216	1100000000	933Mhz	96	auto
1788382125447760235	1100000000	933Mhz	97	auto
1788382125487004726	1100000000	933Mhz	98	auto
1788382125524998465	400000000	933Mhz	89	auto
1788382125561859329	1000000000	933Mhz	86	auto
1788382125596233400	1100000000	933Mhz	90	auto
1788382125632307547	1100000000	933Mhz	94	auto
1788382125683979529	1100000000	933Mhz	95	auto
1788382125722521302	1100000000	933Mhz	94	auto
1788382125755534503	1100000000	933Mhz	96	auto
1788382125789977395	1100000000	933Mhz	97	auto
1788382125848255820	857000000	933Mhz	55	auto
1788382125935290595	492000000	933Mhz	64	auto
1788382125985854719	688000000	1067Mhz	75	auto
1788382126020953429	837000000	1067Mhz	82	auto
1788382126054043685	971000000	1067Mhz	87	auto
1788382126089935253	1100000000	1067Mhz	91	auto
1788382126136563555	1100000000	1067Mhz	92	auto
1788382126186691899	1100000000	1067Mhz	95	auto
1788382126262676982	1083000000	1067Mhz	85	auto
1788382126300620365	1000000000	1067Mhz	84	auto
1788382126338556374	1100000000	1067Mhz	91	auto
1788382126400763645	1100000000	1067Mhz	94	auto
1788382126438987322	1066000000	1067Mhz	91	auto
1788382126483104485	1100000000	933Mhz	96	auto
1788382126554879495	1100000000	933Mhz	97	auto
1788382126589184474	1083000000	1067Mhz	92	auto
1788382126633739420	1100000000	1067Mhz	94	auto
1788382126670870677	1100000000	1067Mhz	96	auto
1788382126720385413	1100000000	1067Mhz	93	auto
1788382126780954477	1100000000	1067Mhz	93	auto
1788382126822366090	1100000000	1067Mhz	96	auto
1788382126866204342	1100000000	1067Mhz	97	auto
1788382126904760221	1033000000	1067Mhz	88	auto
1788382126946355083	1100000000	933Mhz	92	auto
1788382126984675875	1100000000	1067Mhz	88	auto
1788382127053011839	1100000000	1067Mhz	81	auto
1788382127119309704	1000000000	1067Mhz	84	auto
1788382127204076729	1083000000	1067Mhz	89	auto
1788382127243245613	1083000000	933Mhz	91	auto
1788382127304109266	1100000000	1067Mhz	94	auto
1788382127344912020	1100000000	1067Mhz	96	auto
1788382127379021786	1100000000	933Mhz	97	auto
1788382127418672668	1100000000	1067Mhz	95	auto
1788382127485890724	1083000000	1067Mhz	97	auto
1788382127534891350	1100000000	1067Mhz	80	auto
1788382127609247511	971000000	1067Mhz	83	auto
1788382127649047917	1100000000	1067Mhz	93	auto
1788382127758286354	1033000000	1067Mhz	89	auto
1788382127814602723	1100000000	1067Mhz	93	auto
1788382127861598413	1100000000	1067Mhz	95	auto
1788382127894749014	1100000000	1067Mhz	91	auto
1788382127928857307	1083000000	933Mhz	90	auto
1788382127964412584	1100000000	933Mhz	93	auto
1788382128011067906	1100000000	933Mhz	95	auto
1788382128043014324	1100000000	933Mhz	97	auto
1788382128082424317	1100000000	933Mhz	94	auto
1788382128119963108	1100000000	933Mhz	96	auto
1788382128166584123	1100000000	933Mhz	97	auto
1788382128224216375	1083000000	933Mhz	95	auto
1788382128267469992	1100000000	933Mhz	96	auto
1788382128310777291	1100000000	933Mhz	97	auto
1788382128367348904	1083000000	933Mhz	95	auto
1788382128410432849	1100000000	933Mhz	96	auto
1788382128450147040	1100000000	933Mhz	97	auto
1788382128489281117	1100000000	933Mhz	98	auto
1788382128536055535	1083000000	933Mhz	94	auto
1788382128570581312	1100000000	933Mhz	96	auto
1788382128609802454	1100000000	933Mhz	97	auto
1788382128646971802	1100000000	933Mhz	98	auto
1788382128683662039	1100000000	933Mhz	94	auto
1788382128717900248	1100000000	933Mhz	96	auto
1788382128752315044	1100000000	933Mhz	97	auto
1788382128826348299	400000000	933Mhz	58	auto
1788382128906912553	442000000	933Mhz	59	auto
1788382128952541080	610000000	933Mhz	71	auto
1788382128985325813	744000000	1067Mhz	79	auto
1788382129028960896	971000000	1067Mhz	89	auto
1788382129091955281	1083000000	933Mhz	88	auto
1788382129133659028	1083000000	933Mhz	92	auto
1788382129173003875	1083000000	1067Mhz	95	auto
1788382129222643625	1083000000	933Mhz	86	auto
1788382129303271118	1050000000	1067Mhz	93	auto
1788382129370445337	1066000000	1067Mhz	96	auto
1788382129431513466	1000000000	933Mhz	93	auto
1788382129466076032	1000000000	933Mhz	95	auto
1788382129513362704	1000000000	1067Mhz	97	auto
1788382129545836665	985000000	1067Mhz	97	auto
1788382129577920484	971000000	933Mhz	78	auto
1788382129622686478	850000000	1067Mhz	75	auto
1788382129654986558	971000000	1067Mhz	82	auto
1788382129686918738	957000000	1067Mhz	86	auto
1788382129724645506	957000000	1067Mhz	92	auto
1788382129773298438	985000000	933Mhz	89	auto
1788382129804528612	400000000	1067Mhz	69	auto
1788382129839434682	942000000	1067Mhz	81	auto
1788382129882196011	942000000	1067Mhz	86	auto
1788382129912969837	942000000	1067Mhz	89	auto
1788382129950755557	957000000	1067Mhz	93	auto
1788382129992633044	957000000	933Mhz	74	auto
1788382130058965049	942000000	1067Mhz	81	auto
1788382130121336898	957000000	933Mhz	77	auto
1788382130227615814	957000000	1067Mhz	81	auto
1788382130267328671	957000000	1067Mhz	88	auto
1788382130312040541	971000000	1067Mhz	92	auto
1788382130369361758	971000000	1067Mhz	78	auto
1788382130413174968	928000000	1067Mhz	79	auto
1788382130449250542	942000000	1067Mhz	86	auto
1788382130492798948	957000000	1067Mhz	91	auto
1788382130544643112	985000000	1067Mhz	94	auto
1788382130596831260	971000000	1067Mhz	91	auto
1788382130638815359	985000000	1067Mhz	94	auto
1788382130688628246	971000000	1067Mhz	96	auto
1788382130738796500	400000000	1067Mhz	76	auto
1788382130779347542	711000000	1067Mhz	60	auto
1788382130811815441	750000000	933Mhz	71	auto
1788382130847678722	914000000	1067Mhz	86	auto
1788382130957811964	957000000	933Mhz	70	auto
1788382131009687637	885000000	1067Mhz	75	auto
1788382131042250325	942000000	933Mhz	82	auto
1788382131075194149	957000000	1067Mhz	87	auto
1788382131112738568	942000000	1067Mhz	85	auto
1788382131222340466	871000000	1067Mhz	70	auto
1788382131306268225	711000000	933Mhz	72	auto
1788382131373583449	942000000	1067Mhz	83	auto
1788382131438488627	469000000	1067Mhz	50	auto
1788382131545010654	610000000	1067Mhz	66	auto
1788382131585037417	787000000	1067Mhz	79	auto
1788382131626582319	942000000	1067Mhz	85	auto
1788382131660350802	1033000000	1067Mhz	89	auto
1788382131701198267	1000000000	1067Mhz	75	auto
1788382131733680292	885000000	1067Mhz	77	auto
1788382131793749817	1016000000	1067Mhz	89	auto
1788382131870797583	1000000000	933Mhz	68	auto
1788382131957693651	722000000	1067Mhz	69	auto
1788382132007196236	928000000	1067Mhz	82	auto
1788382132063916957	971000000	1067Mhz	91	auto
1788382132126967093	971000000	1067Mhz	89	auto
1788382132188862492	971000000	1067Mhz	93	auto
1788382132230840096	942000000	1067Mhz	95	auto
1788382132261361910	957000000	1067Mhz	67	auto
1788382132353880405	640000000	1067Mhz	69	auto
1788382132405316740	837000000	933Mhz	78	auto
1788382132441900480	971000000	933Mhz	84	auto
1788382132476328006	1050000000	933Mhz	89	auto
1788382132510576101	1050000000	933Mhz	87	auto
1788382132549258916	1033000000	933Mhz	90	auto
1788382132600332520	1050000000	933Mhz	93	auto
1788382132632289796	1000000000	933Mhz	95	auto
1788382132666050683	1000000000	933Mhz	91	auto
1788382132724616947	1000000000	933Mhz	96	auto
1788382132807233568	1016000000	933Mhz	75	auto
1788382132909901728	985000000	933Mhz	83	auto
1788382132950354110	1016000000	933Mhz	89	auto
1788382132994238293	1000000000	933Mhz	93	auto
1788382133059357194	1000000000	933Mhz	91	auto
1788382133098030159	1000000000	933Mhz	93	auto
1788382133132212508	1000000000	933Mhz	94	auto
1788382133197208546	1016000000	933Mhz	74	auto
1788382133255833900	928000000	933Mhz	81	auto
1788382133300346277	1000000000	933Mhz	88	auto
1788382133359910568	1000000000	933Mhz	93	auto
1788382133425300755	400000000	933Mhz	45	auto
1788382133495164125	406000000	933Mhz	63	auto
1788382133576633551	722000000	933Mhz	75	auto
1788382133616089977	871000000	933Mhz	85	auto
1788382133660035535	1050000000	1067Mhz	91	auto
1788382133706541416	957000000	1067Mhz	83	auto
1788382133791485184	1050000000	1067Mhz	91	auto
1788382133826347307	1050000000	1067Mhz	94	auto
1788382133884423897	1033000000	933Mhz	90	auto
1788382133921765207	1050000000	933Mhz	93	auto
1788382133953384328	1033000000	933Mhz	95	auto
1788382133991941623	985000000	933Mhz	96	auto
1788382134035628729	985000000	933Mhz	93	auto
1788382134073034922	1000000000	933Mhz	95	auto
1788382134105626683	1033000000	933Mhz	96	auto
1788382134151432160	1016000000	933Mhz	97	auto
1788382134190301758	400000000	933Mhz	77	auto
1788382134242600731	928000000	933Mhz	80	auto
1788382134274912309	1033000000	933Mhz	85	auto
1788382134307228787	1050000000	933Mhz	90	auto
1788382134368394674	1016000000	933Mhz	91	auto
1788382134407519838	985000000	933Mhz	91	auto
1788382134480623032	985000000	933Mhz	96	auto
1788382134620903472	733000000	933Mhz	77	auto
1788382134688867005	1000000000	933Mhz	84	auto
1788382134722789569	1016000000	933Mhz	90	auto
1788382134774034146	1000000000	933Mhz	89	auto
1788382134816220195	1016000000	933Mhz	93	auto
1788382134875956582	1016000000	933Mhz	96	auto
1788382134918662310	1000000000	933Mhz	86	auto
1788382134984958630	400000000	933Mhz	47	auto
1788382135041410666	400000000	933Mhz	28	auto
1788382135094765367	400000000	933Mhz	20	auto
1788382135133325214	400000000	933Mhz	14	auto
1788382135177396400	400000000	933Mhz	10	auto
1788382135361101201	400000000	933Mhz	6	auto
1788382135409432703	400000000	933Mhz	5	auto
1788382135451505325	1100000000	933Mhz	4	manual
1788382135505191437	1100000000	933Mhz	3	manual
1788382135548779122	1100000000	933Mhz	3	manual
1788382135579601225	1100000000	933Mhz	3	manual
1788382135612629957	1100000000	933Mhz	2	manual
1788382135655369058	1100000000	933Mhz	2	manual
1788382135687649606	1100000000	933Mhz	2	manual
1788382135718808750	1100000000	933Mhz	2	manual
1788382135753848429	1100000000	933Mhz	2	manual
1788382135795497194	1100000000	933Mhz	2	manual
1788382135826772951	1100000000	933Mhz	2	manual
1788382135867537944	1100000000	933Mhz	2	manual
1788382135952394482	1100000000	933Mhz	1	manual
1788382135986110492	1100000000	933Mhz	3	manual
1788382136017942065	1100000000	933Mhz	3	manual
1788382136066295999	1100000000	933Mhz	3	manual
1788382136098736211	1100000000	933Mhz	2	manual
1788382136131831348	1100000000	933Mhz	2	manual
1788382136167656100	1100000000	933Mhz	3	manual
1788382136200498497	1100000000	933Mhz	2	manual
1788382136232843196	1100000000	933Mhz	2	manual
1788382136270290676	1100000000	933Mhz	3	manual
1788382136306694089	1100000000	933Mhz	3	manual
1788382136339698433	1100000000	933Mhz	3	manual
1788382136379260106	1100000000	933Mhz	2	manual
1788382136418794367	1100000000	933Mhz	3	manual
1788382136457316522	1100000000	933Mhz	3	manual
1788382136488148433	1100000000	933Mhz	3	manual
1788382136533782461	1100000000	933Mhz	3	manual
1788382136568406107	1100000000	933Mhz	3	manual
1788382136603066593	1100000000	933Mhz	2	manual
1788382136644633752	1100000000	933Mhz	2	manual
1788382136675824687	1100000000	933Mhz	2	manual
1788382136709388095	1100000000	933Mhz	2	manual
1788382136741281015	1100000000	933Mhz	2	manual
1788382136777304635	1100000000	933Mhz	2	manual
1788382136809639786	1100000000	933Mhz	2	manual
1788382136839895862	1100000000	933Mhz	3	manual
1788382136877503596	1100000000	933Mhz	2	manual
1788382136910780900	1100000000	933Mhz	4	manual
1788382136973493398	1100000000	933Mhz	3	manual
1788382137007567738	1100000000	933Mhz	3	manual
1788382137039202456	1100000000	933Mhz	3	manual
1788382137079332580	1100000000	933Mhz	3	manual
1788382137116404343	1100000000	933Mhz	3	manual
1788382137153619520	1100000000	933Mhz	3	manual
1788382137187385864	1100000000	933Mhz	2	manual
1788382137217293245	1100000000	933Mhz	2	manual
1788382137247764118	1100000000	933Mhz	2	manual
1788382137277621534	1100000000	933Mhz	2	manual
1788382137310578978	1100000000	933Mhz	3	manual
1788382137348498916	1100000000	933Mhz	2	manual
1788382137382408623	1100000000	933Mhz	3	manual
1788382137415709742	1100000000	933Mhz	4	manual
1788382137451264940	1100000000	933Mhz	4	manual
1788382137482765452	1100000000	933Mhz	3	manual
1788382137534803415	1100000000	933Mhz	2	manual
1788382137582874379	1100000000	933Mhz	2	manual
1788382137619694254	1100000000	933Mhz	2	manual
1788382137655456966	1100000000	933Mhz	2	manual
1788382137695823690	1100000000	933Mhz	2	manual
1788382137727577464	1100000000	933Mhz	2	manual
1788382137792566773	1100000000	933Mhz	2	manual
1788382137830197660	1100000000	933Mhz	2	manual
1788382137871166710	1100000000	933Mhz	3	manual
1788382137907822112	1100000000	933Mhz	3	manual
1788382137942766027	1100000000	933Mhz	3	manual
1788382137976552198	1100000000	933Mhz	3	manual
1788382138008858384	1100000000	933Mhz	3	manual
1788382138044597080	1100000000	933Mhz	2	manual
1788382138074425991	1100000000	933Mhz	3	manual
1788382138107105095	1100000000	933Mhz	3	manual
1788382138142966645	1100000000	933Mhz	3	manual
1788382138183641123	1100000000	933Mhz	3	manual
1788382138212415107	1100000000	933Mhz	2	manual
1788382138243922080	1100000000	933Mhz	2	manual
1788382138276397707	1100000000	933Mhz	3	manual
1788382138310543793	1100000000	933Mhz	3	manual
1788382138343018368	1100000000	933Mhz	2	manual
1788382138375042817	1100000000	933Mhz	2	manual
1788382138407528162	1100000000	933Mhz	2	manual
1788382138438153358	1100000000	933Mhz	2	manual
1788382138476013591	1100000000	933Mhz	3	manual
1788382138522628554	1100000000	1067Mhz	3	manual
1788382138569876761	1100000000	1067Mhz	3	manual
1788382138616209937	1100000000	1067Mhz	3	manual
1788382138671650694	1100000000	933Mhz	3	manual
1788382138716145051	1100000000	933Mhz	7	manual
1788382138751827280	1100000000	1067Mhz	12	manual
1788382138787060264	1100000000	933Mhz	16	manual
1788382138822719419	1100000000	1067Mhz	20	manual
1788382138863894650	1100000000	933Mhz	23	manual
1788382138907734422	1100000000	1067Mhz	24	manual
1788382138947574252	1100000000	933Mhz	22	manual
1788382138993090353	1100000000	1067Mhz	24	manual
1788382139034183007	1100000000	1067Mhz	26	manual
1788382139071930675	1100000000	933Mhz	27	manual
1788382139107810008	1100000000	933Mhz	26	manual
1788382139142216128	1100000000	933Mhz	27	manual
1788382139181742520	1100000000	933Mhz	26	manual
1788382139212746466	1100000000	933Mhz	25	manual
1788382139248600721	1100000000	933Mhz	25	manual
1788382139285938530	1100000000	933Mhz	25	manual
1788382139329833806	1100000000	933Mhz	24	manual
1788382139361156037	1100000000	933Mhz	25	manual
1788382139399353471	1100000000	933Mhz	25	manual
1788382139448698587	1100000000	933Mhz	26	manual
1788382139493504396	1100000000	933Mhz	25	manual
1788382139526990776	1100000000	933Mhz	25	manual
1788382139564300861	1100000000	933Mhz	25	manual
1788382139603601354	1100000000	933Mhz	25	manual
1788382139637613374	1100000000	1067Mhz	25	manual
1788382139688093189	1100000000	933Mhz	24	manual
1788382139738789266	1100000000	933Mhz	25	manual
1788382139786899473	1100000000	933Mhz	24	manual
1788382139832207928	1100000000	1067Mhz	22	manual
1788382139878743969	1100000000	933Mhz	21	manual
1788382139942877135	1100000000	933Mhz	20	manual
1788382139995635917	1100000000	1067Mhz	20	manual
1788382140034669962	1100000000	933Mhz	20	manual
1788382140073004676	1100000000	1067Mhz	14	manual
1788382140105224385	1100000000	1067Mhz	11	manual
1788382140144696734	1100000000	1067Mhz	9	manual
1788382140177722215	1100000000	1067Mhz	7	manual
1788382140216736863	1100000000	933Mhz	5	manual
1788382140251361558	1100000000	933Mhz	6	manual
1788382140287887671	1100000000	933Mhz	18	manual
1788382140318775455	1100000000	933Mhz	38	manual
1788382140349772397	1100000000	933Mhz	55	manual
1788382140381129073	1100000000	933Mhz	67	manual
1788382140415019961	1100000000	933Mhz	76	manual
1788382140444616809	1100000000	933Mhz	73	manual
1788382140478886558	1100000000	933Mhz	80	manual
1788382140509713957	1100000000	933Mhz	86	manual
1788382140543825956	1100000000	933Mhz	90	manual
1788382140585432216	1100000000	933Mhz	93	manual
1788382140621637308	1100000000	933Mhz	91	manual
1788382140652611516	1100000000	933Mhz	94	manual
1788382140682934536	1100000000	933Mhz	95	manual
1788382140714466215	1100000000	933Mhz	96	manual
1788382140747715492	1100000000	933Mhz	90	manual
1788382140784912692	1100000000	933Mhz	93	manual
1788382140812452475	1100000000	933Mhz	95	manual
1788382140845468740	1100000000	933Mhz	96	manual
1788382140888848133	1100000000	933Mhz	97	manual
1788382140933126867	1100000000	933Mhz	95	manual
1788382140961215245	1100000000	933Mhz	96	manual
1788382140991035838	1100000000	933Mhz	97	manual
1788382141024908221	1100000000	933Mhz	98	manual
1788382141061676343	1100000000	933Mhz	95	manual
1788382141092997230	1100000000	933Mhz	96	manual
1788382141127659526	1100000000	933Mhz	97	manual
1788382141160275638	1100000000	933Mhz	98	manual
1788382141190024654	1100000000	933Mhz	97	manual
1788382141224744790	1100000000	933Mhz	96	manual
1788382141254618884	1100000000	933Mhz	97	manual
1788382141283323052	1100000000	933Mhz	97	manual
1788382141316937684	1100000000	933Mhz	98	manual
1788382141355144855	1100000000	933Mhz	97	manual
1788382141392961683	1100000000	933Mhz	97	manual
1788382141432434652	1100000000	933Mhz	98	manual
1788382141482413742	1100000000	933Mhz	94	manual
1788382141527075615	1100000000	933Mhz	90	manual
1788382141567988073	1100000000	933Mhz	93	manual
1788382141599891428	1100000000	933Mhz	95	manual
1788382141632343478	1100000000	933Mhz	96	manual
1788382141667422106	1100000000	933Mhz	94	manual
1788382141700099023	1100000000	933Mhz	96	manual
1788382141728800797	1100000000	933Mhz	97	manual
1788382141760336593	1100000000	933Mhz	97	manual
1788382141797703134	1100000000	933Mhz	95	manual
1788382141827939939	1100000000	933Mhz	94	manual
1788382141858541628	1100000000	933Mhz	96	manual
1788382141888518157	1100000000	933Mhz	97	manual
1788382141938939198	1100000000	933Mhz	98	manual
1788382141969617753	1100000000	933Mhz	94	manual
1788382141998134796	1100000000	933Mhz	96	manual
1788382142028194673	1100000000	933Mhz	97	manual
1788382142059843403	1100000000	933Mhz	97	manual
1788382142089658995	1100000000	933Mhz	98	manual
1788382142119755072	1100000000	933Mhz	95	manual
1788382142153530709	1100000000	933Mhz	97	manual
1788382142181405028	1100000000	933Mhz	97	manual
1788382142214852491	1100000000	933Mhz	98	manual
1788382142255911797	1100000000	933Mhz	95	manual
1788382142291867623	1100000000	933Mhz	96	manual
1788382142322144563	1100000000	933Mhz	97	manual
1788382142356448115	1100000000	933Mhz	98	manual
1788382142390044662	1100000000	933Mhz	98	manual
1788382142425873666	1100000000	933Mhz	96	manual
1788382142456892057	1100000000	933Mhz	97	manual
1788382142488421671	1100000000	933Mhz	98	manual
1788382142535347400	1100000000	933Mhz	92	manual
1788382142580842116	1100000000	933Mhz	94	manual
1788382142612345340	1100000000	933Mhz	96	manual
1788382142645684016	1100000000	933Mhz	97	manual
1788382142677540521	1100000000	933Mhz	97	manual
1788382142709313578	1100000000	933Mhz	93	manual
1788382142746397250	1100000000	933Mhz	95	manual
