pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	18	mul_f32_f32_f32_norepeat	1	512,1,1	0	56.000	280.0	24.392	24.392	22.321	2.071	8.3	8.8	16.2	22.1	24	48	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	20	swiglu_f32	-	512,1,1	0	32.000	576.0	24.138	24.138	24.138	0.000	11.7	12.5	15.4	30.7	16	48	0	0	0	10	3f7566971cea1b0c06e0c6f211c001709dcd15cf0dc308c02f0b93c0502aacd6
pipeline	19	add_f32_f32_f32_norepeat	1	512,1,1	0	40.000	104.0	13.690	13.690	10.597	3.093	4.5	7.2	8.5	22.7	24	48	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	15	silu_f32	-	512,1,1	0	24.000	192.0	12.335	12.335	10.252	2.084	7.8	8.5	12.0	173.9	16	48	0	0	0	10	e20bc2d5aeffd5c5fe32f2d9fbbb7225959daeebbd356c5a88f303e18ad75795
pipeline	13	sigmoid_f32	-	512,1,1	0	32.000	88.0	11.776	11.776	10.374	1.401	5.1	8.5	9.1	24.8	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
pipeline	21	rope_multi_f32	-	1,512,1	0	16.000	160.0	7.777	7.777	3.536	4.241	7.3	9.0	10.2	11.4	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	12	softplus_f32	-	512,1,1	0	24.000	24.0	6.591	6.591	5.039	1.552	4.0	6.4	7.8	8.3	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	22	fwht_f32	64,64	1,1,1	64	16.000	160.0	5.333	5.333	2.142	3.191	5.6	6.9	7.5	8.3	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	23	fwht_f32	64,256	1,1,1	64	16.000	40.0	4.799	4.799	3.214	1.585	5.4	5.8	6.1	7.2	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	24	set_rows_f32_q8_0_i64	1	1,1,1	0	8.000	8.0	4.741	4.741	1.681	3.060	10.7	11.5	14.4	15.8	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
pipeline	32	add_rms_f32_f32_f32_norepeat	1	512,1,1	0	8.000	40.0	4.131	4.131	4.125	0.006	7.8	9.1	14.2	23.4	24	48	0	512	0	10	4a0e24d19c8c6e63f6d32ae7aaa5a2e0a71f07fee9b5460788c0ce8ceaeb6526
pipeline	33	rms_norm_mul_partials_f32	0,1	1,1,1	0	8.000	160.0	3.972	3.972	3.972	0.000	6.1	13.4	15.0	15.4	32	48	0	0	0	8	6b9374d29b32900020773c720f3f8d7e8d66264beafb9c0cfd1344e4886ca3eb
pipeline	25	set_rows_f32_q4_0_i64	1	1,1,1	0	8.000	8.0	3.906	3.906	0.846	3.060	8.0	8.8	11.8	13.1	36	48	0	0	0	7	791d4ebc56762d2f815849ddf1c60967eb7f537a7784ad1208cd5e02b96dfd8a
pipeline	1	get_rows_q6_k_f32	-	1024,1,1	0	1.000	3.0	1.217	1.217	1.217	0.000	19.4	20.2	20.5	21.1	20	48	0	0	0	10	3251a3841eeda1de85ad3ed8abd3fc75d6e733913dcef1664d659c56ee3f828a
graphs	decode	63	raw_bracket_sum_ms_per_graph=277.783	bracket_union_ms_per_graph=274.892	exclusive_ms_per_graph=272.002	ambiguous_overlap_ms_per_graph=2.890	same_pipeline_overlap_ms_per_graph=0.892	cross_pipeline_overlap_ms_per_graph=1.999	overlap_ms_per_graph=2.890	overlap_fraction=0.0105	cross_pipeline_overlap_fraction=0.0073	overlap_threshold=0.0500	ownership=conclusive	queue_non_dispatch_ms_per_graph=4.138	queue_completion_span_ms_per_graph=279.030	retire_span_ms_per_graph=282.929	record_ms_per_graph=90.187	readback_ms_per_graph=0.098	dispatch_row_emit_ms_per_graph=0.472	total_emit_ms_per_graph=2.736	flush_ms_per_graph=2.264	residual_ms_per_graph=3.899	submits_per_graph=52.000	read_at=synchronize	device=Vulkan0	serialize_submissions=0	contexts=2	selected_context=2
