key	value
schema	package-energy-sample-v1
clock	CLOCK_MONOTONIC
period_ns	50000000
package_wrap_uj	65532610988
core_wrap_uj	65532610988
sampler_pid	2199509
monotonic_ns	package_uj	core_uj	sample_cost_ns
503214615925061	61597771842	7832502125	47878
503214666038562	61598301936	7832525180	95366
503214716074050	61598816207	7832538683	144136
503214766071178	61599327258	7832551073	144627
503214816074196	61599858343	7832563645	143985
503214866080420	61600376093	7832579468	147321
503214916077206	61600882079	7832592040	144817
503214966077459	61601395938	7832605116	147191
503215016132403	61601922354	7832613936	159824
503215066138066	61602425365	7832615782	160816
503215116137557	61602921112	7832617598	161016
503215166144492	61603435765	7832621931	162630
503215216113878	61603937966	7832625822	178990
503215266138025	61604433455	7832626905	162840
503215316178352	61604961443	7832634793	184520
503215366073171	61605507160	7832655300	130561
503215416119098	61606019173	7832889190	208874
503215466152332	61606324486	7832918943	247125
503215516402225	61606813184	7833028328	422208
503215566100582	61607427929	7833229794	150377
503215616170658	61608040141	7833398182	122636
503215666875944	61608656244	7833606377	893336
503215716071909	61609269524	7833828274	133376
503215766189231	61609912480	7834029268	259498
503215816063396	61610520802	7834250143	117356
503215866065086	61611123325	7834431301	118208
503215916099315	61611752534	7834642960	147392
503215966472169	61612429288	7834866718	101297
503216016096984	61613160054	7835088814	154194
503216066155919	61613786517	7835256850	207843
503216116044300	61614426743	7835446538	100185
503216166062590	61615046874	7835648691	116454
503216216048130	61615661558	7835824204	104613
503216266054197	61616299937	7836005972	108450
503216316062158	61616955192	7836213832	115623
503216366108330	61617572469	7836408173	163281
503216416072921	61618189473	7836590689	134598
503216466059182	61618810580	7836799968	113509
503216516077312	61619418306	7836994645	137804
503216566052163	61620056411	7837210698	109111
503216616078663	61620678769	7837420465	139026
503216666073443	61621322703	7837603210	123247
503216716143312	61621881695	7837750007	103972
503216766056954	61622486736	7837923948	111195
503216816585177	61623121133	7838110859	108950
503216866947094	61623735099	7838256237	101297
503216916232127	61624327949	7838412494	123127
503216966065751	61624944021	7838623940	127304
503217016255030	61625572590	7838813658	244050
503217066751455	61626184130	7838987767	128487
503217116053199	61626811127	7839175471	103791
503217166058599	61627417938	7839326906	114742
503217216063779	61628062879	7839531379	124770
503217266065142	61628688975	7839726635	126724
503217316060244	61629292643	7839933931	125632
503217366065724	61629917427	7840121619	119089
503217416059844	61630543616	7840343364	110384
503217466057189	61631162099	7840565505	109061
503217516071997	61631783374	7840754109	134718
503217566066087	61632402803	7840989906	119099
503217616079025	61633025574	7841188153	143545
503217666064553	61633651335	7841356037	116104
503217716050601	61634244688	7841513301	116584
503217766046388	61634923730	7841792202	112958
503217816095873	61635495844	7842097774	184009
503217866069298	61636093118	7842351881	135029
503217916074602	61636682825	7842593385	156408
503217966258135	61637296059	7842862749	318818
503218016039887	61637863122	7843133564	94374
503218066044870	61638394574	7843350075	101567
503218116110415	61638968809	7843591563	202753
503218166096694	61639605342	7843842664	181384
503218216083654	61640234933	7844096298	169342
503218266095069	61640839912	7844333773	181836
503218316141469	61641453177	7844575201	221618
503218366090099	61641957683	7844738812	187075
503218416086266	61642455765	7844887181	166737
503218466090278	61642966603	7845065516	176014
503218516129374	61643485253	7845216693	209466
503218571539769	61644053659	7845393411	142743
503218616059298	61644486452	7845517687	129569
503218666380368	61644972099	7845693002	467882
503218716043395	61645533029	7845880370	112968
503218766080100	61646093455	7846114626	170474
503218828016424	61646845751	7846405215	92280
503218866429801	61647441057	7846479765	127655
503218916105782	61648202111	7846582436	103440
503218966045378	61648939484	7846693652	101156
503219016218375	61649615154	7846762374	101688
503219066144287	61650273659	7846847773	131292
503219116039662	61650876549	7846921744	99353
503219166931523	61651558535	7847004717	1001065
503219216045959	61652188035	7847084180	104263
503219267639704	61652907724	7847163095	108911
503219316090067	61653542594	7847250248	89756
503219366073073	61654200183	7847350051	121453
503219416058595	61654876784	7847516226	120221
503219466047452	61655549189	7847586275	106206
503219516146994	61656164331	7847777901	187656
503219566047800	61656909028	7847912674	106987
503219616051178	61657748218	7848016902	108931
503219666110569	61658528725	7848083198	109762
503219716046433	61659007979	7848188524	105445
503219766089905	61659421547	7848213455	163662
503219838401683	61660067098	7848363670	104042
503219866059622	61660497191	7848507828	109662
503219916033406	61661325502	7848640512	94123
503219966672405	61662032878	7848672508	107387
503220016111233	61662694938	7848685507	181665
503220066038541	61663398057	7848741672	92831
503220116060964	61664367367	7848959602	111906
503220166094618	61665267330	7849073656	141761
503220216094589	61666153606	7849167950	90467
503220267898676	61666981322	7849242363	73035
503220316062203	61667794772	7849341800	116614
503220366142172	61668647465	7849431212	196362
503220416071814	61669522313	7849551277	127174
503220466079380	61670371649	7849647662	131462
503220516081054	61671232826	7849759060	145058
503220566153661	61672124458	7849860389	236977
503220616059593	61672959864	7849949755	123388
503220666130519	61673823314	7850066478	217070
503220716130354	61674657912	7850158393	214516
503220766074206	61675500992	7850264756	140839
503220816068311	61676296926	7850352337	121003
503220866029264	61677180318	7850447608	86830
503220918741959	61678095218	7850538698	176455
503220966073166	61679011553	7850630765	124800
503221016066699	61679835973	7850706750	132334
503221066104515	61680670525	7850791859	179761
503221116065839	61681608556	7850900282	123738
503221166213626	61682437920	7850972178	200940
503221216053887	61683219557	7851033668	203315
503221266649510	61684091948	7851116015	718745
503221317815154	61684898974	7851186004	836772
503221366134582	61685775882	7851296563	230064
503221417800798	61686644261	7851391392	176325
503221466067089	61687518925	7851506269	131883
503221516059400	61688347633	7851605233	121454
503221566059998	61689182429	7851694400	116475
503221616081827	61690022428	7851780959	121684
503221666056609	61690921582	7851874750	109903
503221716115838	61691793195	7851963277	163100
503221767090423	61692583620	7852010928	92199
503221816114473	61693477266	7852105603	211960
503221866105325	61694281500	7852182641	183027
503221916366756	61695165228	7852289981	212952
503221976222920	61696102023	7852427852	10314039
503222016089132	61697159189	7852524634	155125
503222066192762	61698015819	7852617708	165956
503222116085133	61698837157	7852723018	144075
503222166061048	61699712356	7852826178	124119
503222216522728	61700573808	7852917634	155707
503222266051178	61701497832	7853040324	108981
503222316063960	61702264653	7853075646	119370
503222366071593	61703157796	7853166324	124900
503222416077704	61703976830	7853255492	128998
