# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=2281912 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=507372884507313 mem_available_kb=27339300 pswpin=8
# host monotonic_ns=507372884507313 load1=0.58 ksm_pages_sharing=0
# dpm_read=507372884507313
507372884507313	400	933	unavailable	0	63000	152875	400
507372904567445	400	933	unavailable	0	63000	533000	400
507372924564306	400	933	unavailable	0	63000	46019	400
507372944573560	400	933	unavailable	0	63000	45367	400
507372964570761	400	933	unavailable	0	63000	601692	400
507372984570857	400	933	unavailable	0	63000	137857	400
507373004575412	400	933	unavailable	0	63000	44226	400
507373024566241	400	933	unavailable	0	63000	33615	400
507373044561498	400	933	unavailable	0	63000	264241	400
507373064560092	400	933	unavailable	0	63000	31351	400
# dpm_read=507373084560048
507373084560048	400	933	unavailable	0	74000	106075	400
507373104604030	400	933	unavailable	0	74000	344355	400
507373124598596	400	933	unavailable	0	74000	43974	400
507373144603872	400	933	unavailable	0	74000	45799	400
507373164603538	400	933	unavailable	0	74000	466311	400
507373184574989	400	933	unavailable	0	74000	45418	400
507373204602158	400	933	unavailable	0	74000	44646	400
507373224597726	400	933	unavailable	0	74000	590340	400
507373244598003	400	933	unavailable	0	74000	123789	400
507373264600825	400	933	unavailable	0	74000	45548	400
# dpm_read=507373284594368
507373284594368	400	933	unavailable	0	74000	729510	400
507373304603262	400	933	unavailable	0	74000	236006	400
507373324599822	400	933	unavailable	0	74000	47642	400
507373344597313	400	933	unavailable	0	74000	45819	400
507373364600506	400	933	unavailable	0	74000	355006	400
507373384599320	400	933	unavailable	0	74000	44135	400
507373404598004	400	933	unavailable	0	74000	43043	400
507373424595856	400	933	unavailable	0	74000	480248	400
507373444600161	400	933	unavailable	0	74000	45297	400
507373464599576	400	933	unavailable	0	74000	43735	400
# dpm_read=507373484596617
507373484596617	400	933	unavailable	0	74000	677178	400
507373504576204	400	933	unavailable	0	74000	155380	400
507373524599746	400	933	unavailable	0	74000	43814	400
507373544599221	400	933	unavailable	0	74000	44416	400
507373564600727	400	933	unavailable	0	74000	247328	400
507373584598144	400	933	unavailable	0	74000	42903	400
507373604601362	400	933	unavailable	0	74000	42973	400
507373624599370	400	933	unavailable	0	74000	368612	400
507373644599201	400	933	unavailable	0	74000	43213	400
507373664599924	400	933	unavailable	0	74000	43574	400
# dpm_read=507373684597932
507373684597932	400	933	unavailable	0	74000	565933	400
507373704602793	400	933	unavailable	0	74000	43835	400
507373724575883	400	933	unavailable	0	74000	45027	400
507373744599089	400	933	unavailable	0	74000	606742	400
507373764599472	400	933	unavailable	0	74000	140952	400
507373784597169	400	933	unavailable	0	74000	44857	400
507373804570069	400	933	unavailable	0	74000	43744	400
507373824601771	400	933	unavailable	0	74000	258219	400
507373844594750	400	933	unavailable	0	74000	43834	400
507373864599541	400	933	unavailable	0	74000	47020	400
# dpm_read=507373884598130
507373884598130	400	933	unavailable	0	74000	481319	400
507373904600746	400	933	unavailable	0	74000	43354	400
507373924600037	400	933	unavailable	0	74000	43684	400
507373944663761	400	933	unavailable	0	74000	453176	400
507373964602004	400	933	unavailable	0	74000	46961	400
507373984600352	400	933	unavailable	0	74000	44416	400
507374004571448	400	933	unavailable	0	74000	664414	400
507374024598472	400	933	unavailable	0	74000	149108	400
507374044603223	400	933	unavailable	0	74000	46690	400
507374064597263	400	933	unavailable	0	74000	45478	400
# dpm_read=507374084614398
507374084614398	400	933	unavailable	0	75000	342151	400
507374104575966	400	933	unavailable	0	75000	45808	400
507374124615223	400	933	unavailable	0	75000	48324	400
507374144609334	400	933	unavailable	0	75000	377258	400
507374164579768	400	933	unavailable	0	75000	48484	400
507374184573438	400	933	unavailable	0	75000	46009	400
507374204615280	400	933	unavailable	0	75000	489536	400
507374224572169	400	933	unavailable	0	75000	132896	400
507374244568153	400	933	unavailable	0	75000	38013	400
507374264574887	400	933	unavailable	0	75000	46861	400
# dpm_read=507374284581973
507374284581973	400	933	unavailable	0	74000	340558	400
507374304567727	400	933	unavailable	0	74000	40528	400
507374324569552	400	933	unavailable	0	74000	41771	400
507374344567239	400	933	unavailable	0	74000	305430	400
507374364568944	400	933	unavailable	0	74000	41230	400
507374385038714	400	933	unavailable	0	74000	411695	400
507374404572164	400	933	unavailable	0	74000	417306	400
507374424615189	400	933	unavailable	0	74000	41731	400
507374444567599	400	933	unavailable	0	74000	41209	400
507374465033971	400	933	unavailable	0	74000	73262	400
# dpm_read=507374484567662
507374484567662	400	933	unavailable	0	74000	148357	400
507374504568486	400	933	unavailable	0	74000	40548	400
507374524569780	400	933	unavailable	0	74000	40638	400
507374544571084	400	933	unavailable	0	74000	192792	400
507374564572295	400	933	unavailable	0	74000	41150	400
507374584567172	400	933	unavailable	0	74000	41140	400
507374604571658	400	933	unavailable	0	74000	308666	400
507374624572387	400	933	unavailable	0	74000	41500	400
507374644568546	400	933	unavailable	0	74000	40679	400
507374664567892	400	933	unavailable	0	74000	430441	400
# dpm_read=507374685029661
507374685029661	400	933	unavailable	0	74000	106225	400
507374704571363	400	933	unavailable	0	74000	37132	400
507374724567843	400	933	unavailable	0	74000	547367	400
507374744567910	400	933	unavailable	0	74000	86818	400
507374764568509	400	933	unavailable	0	74000	41750	400
507374785064704	400	933	unavailable	0	74000	165710	400
507374804571879	400	933	unavailable	0	74000	198103	400
507374824568560	400	933	unavailable	0	74000	40899	400
507374844567936	400	933	unavailable	0	74000	40578	400
507374864568344	400	933	unavailable	0	74000	324036	400
# meminfo monotonic_ns=507374884571928 mem_available_kb=27325516 pswpin=8
# host monotonic_ns=507374884571928 load1=0.58 ksm_pages_sharing=0
# dpm_read=507374884571928
507374884571928	400	933	unavailable	0	73000	156111	400
507374904569951	400	933	unavailable	0	73000	41981	400
507374924567874	400	933	unavailable	0	73000	491189	400
507374944570617	400	933	unavailable	0	73000	42431	400
507374964567708	400	933	unavailable	0	73000	41220	400
507374984573586	400	933	unavailable	0	73000	551465	400
507375004566991	400	933	unavailable	0	73000	96346	400
507375024569012	400	933	unavailable	0	73000	42492	400
507375044567626	400	933	unavailable	0	73000	41801	400
507375064567503	400	933	unavailable	0	73000	212270	400
# dpm_read=507375084600334
507375084600334	400	933	unavailable	0	73000	107748	400
507375104571766	400	933	unavailable	0	73000	41169	400
507375124667497	400	933	unavailable	0	73000	229945	400
507375144569495	400	933	unavailable	0	73000	42192	400
507375164569392	400	933	unavailable	0	73000	41691	400
507375184567466	400	933	unavailable	0	73000	447935	400
507375204569647	400	933	unavailable	0	73000	41881	400
507375224569223	400	933	unavailable	0	73000	41691	400
507375244586894	400	933	unavailable	0	73000	548219	400
507375264575189	400	933	unavailable	0	73000	97047	400
# dpm_read=507375284570948
507375284570948	400	933	unavailable	0	73000	109311	400
507375304576966	400	933	unavailable	0	73000	41100	400
507375324568597	400	933	unavailable	0	73000	221849	400
507375344568514	400	933	unavailable	0	73000	41981	400
507375364568832	400	933	unavailable	0	73000	40618	400
507375384568398	400	933	unavailable	0	73000	340217	400
507375404568976	400	933	unavailable	0	73000	40970	400
507375424567831	400	933	unavailable	0	73000	42312	400
507375444569301	400	933	unavailable	0	73000	457394	400
507375464567735	400	933	unavailable	0	73000	41791	400
# dpm_read=507375484566901
507375484566901	400	933	unavailable	0	73000	107397	400
507375504571497	400	933	unavailable	0	73000	589899	400
507375524568478	400	933	unavailable	0	73000	112016	400
507375544571551	400	933	unavailable	0	73000	43404	400
507375564570954	400	933	unavailable	0	73000	42832	400
507375584568391	400	933	unavailable	0	73000	229463	400
507375604567051	400	933	unavailable	0	73000	41190	400
507375625027312	400	933	unavailable	0	73000	350527	400
507375644626711	400	933	unavailable	0	73000	292646	400
507375664605162	400	933	unavailable	0	73000	41040	400
# dpm_read=507375684605275
507375684605275	400	933	unavailable	0	73000	109351	400
507375704567354	400	933	unavailable	0	73000	467754	400
507375724568128	400	933	unavailable	0	73000	41480	400
507375744663014	400	933	unavailable	0	73000	41390	400
507375764629682	400	933	unavailable	0	73000	532789	400
507375784568046	400	933	unavailable	0	73000	120643	400
507375804566796	400	933	unavailable	0	73000	40909	400
507375824688132	400	933	unavailable	0	73000	580111	400
507375844572522	400	933	unavailable	0	73000	235595	400
507375864615016	400	933	unavailable	0	73000	40729	400
# dpm_read=507375884568309
507375884568309	400	933	unavailable	0	73000	108699	400
507375904578591	400	933	unavailable	0	73000	346058	400
507375924661774	400	933	unavailable	0	73000	44376	400
507375944572244	400	933	unavailable	0	73000	42632	400
507375966023068	400	933	unavailable	0	73000	520836	400
507375985022658	400	933	unavailable	0	73000	40268	400
507376004678717	400	933	unavailable	0	73000	42281	400
507376024570861	400	933	unavailable	0	73000	621300	400
507376045034549	400	933	unavailable	0	73000	42372	400
507376065102092	400	933	unavailable	0	73000	41590	400
# dpm_read=507376084571660
507376084571660	400	933	unavailable	0	73000	110453	400
507376104572614	400	933	unavailable	0	73000	246777	400
507376124570282	400	933	unavailable	0	73000	41460	400
507376144568161	400	933	unavailable	0	73000	40488	400
507376164580367	400	933	unavailable	0	73000	358602	400
507376185549781	400	933	unavailable	0	73000	425432	400
507376205598448	400	933	unavailable	0	73000	40718	400
507376225116730	400	933	unavailable	0	73000	42081	400
507376244713203	400	933	unavailable	0	73000	41911	400
507376264567635	400	933	unavailable	0	73000	40758	400
# dpm_read=507376284568519
507376284568519	400	933	unavailable	0	73000	668250	400
507376304567058	400	933	unavailable	0	73000	140391	400
507376324568514	400	933	unavailable	0	73000	43624	400
507376344568266	400	933	unavailable	0	73000	41841	400
507376364567286	400	933	unavailable	0	73000	259682	400
507376384569132	400	933	unavailable	0	73000	42102	400
507376404570958	400	933	unavailable	0	73000	41000	400
507376425543699	400	933	unavailable	0	73000	41200	400
507376445042614	400	933	unavailable	0	73000	41440	400
507376464572088	400	933	unavailable	0	73000	42713	400
# dpm_read=507376484889333
507376484889333	400	933	unavailable	0	73000	247538	400
507376504570650	400	933	unavailable	0	73000	42903	400
507376524649475	400	933	unavailable	0	73000	43294	400
507376544567860	400	933	unavailable	0	73000	610769	400
507376564568841	400	933	unavailable	0	73000	175319	400
507376584567997	400	933	unavailable	0	73000	41971	400
