# clock=CLOCK_MONOTONIC period_ns=10000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=2194388 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
503172571217006	1100	933	unavailable	0	58000	234180
503172581179484	1100	933	unavailable	0	58000	544270
503172591181534	1100	933	unavailable	0	58000	288270
503172601179888	1100	933	unavailable	0	58000	280295
503172611187609	1100	933	unavailable	0	58000	587470
503172621181214	1100	933	unavailable	0	58000	321541
503172631182583	1100	933	unavailable	0	58000	303478
503172641169115	1100	933	unavailable	0	58000	664271
503172651168501	1100	933	unavailable	0	58000	242255
503172661166434	1100	933	unavailable	0	58000	244069
503172671167623	1100	933	unavailable	0	58000	713561
503172681173130	1100	933	unavailable	0	58000	270196
503172691169871	1100	933	unavailable	0	58000	277770
503172701176670	1100	933	unavailable	0	58000	912206
503172711175545	1100	933	unavailable	0	58000	370360
503172721173297	1100	933	unavailable	0	58000	445018
503172731183052	1100	933	unavailable	0	58000	965765
503172741176367	1100	933	unavailable	0	58000	388854
503172751175291	1100	933	unavailable	0	58000	470906
503172761176550	1100	933	unavailable	0	58000	943645
503172771176407	1100	933	unavailable	0	58000	270257
503172781176764	1100	933	unavailable	0	58000	533270
503172791174046	1100	933	unavailable	0	58000	989128
503172801178651	1100	933	unavailable	0	58000	405155
503172811176735	1100	933	unavailable	0	58000	578583
503172821174738	1100	933	unavailable	0	58000	914210
503172831182509	1100	933	unavailable	0	58000	407258
503172841180091	1100	933	unavailable	0	58000	636790
503172851175039	1100	933	unavailable	0	58000	946469
503172861176168	1100	933	unavailable	0	58000	381931
503172871178929	1100	933	unavailable	0	58000	705697
503172881182463	1100	933	unavailable	0	58000	992033
503172891174465	1100	933	unavailable	0	58000	389195
503172901180743	1100	933	unavailable	0	58000	759897
503172911177664	1100	933	unavailable	0	58000	382643
503172921174064	1100	933	unavailable	0	58000	383265
503172931176656	1100	933	unavailable	0	58000	850383
503172941178506	1100	933	unavailable	0	58000	420503
503172951174566	1100	933	unavailable	0	58000	386290
503172961173671	1100	933	unavailable	0	58000	889034
503172971175050	1100	933	unavailable	0	58000	378005
503172981228675	1100	933	unavailable	0	58000	460487
503172991210679	1100	933	unavailable	0	58000	952801
503173001211708	1100	933	unavailable	0	58000	468491
503173011210462	1100	933	unavailable	0	58000	451720
503173021207594	1100	933	unavailable	0	58000	1012851
503173031213061	1100	933	unavailable	0	58000	460516
503173041212216	1100	933	unavailable	0	58000	511520
503173051207414	1100	933	unavailable	0	58000	1062172
503173061211278	1100	933	unavailable	0	58000	452161
503173071211755	1100	933	unavailable	0	58000	563726
503173081210901	1100	933	unavailable	0	58000	1009234
503173091214975	1100	933	unavailable	0	58000	458222
503173101213279	1100	933	unavailable	0	58000	629066
503173111182819	1100	933	unavailable	0	59000	1050260
503173121181584	1100	933	unavailable	0	59000	464694
503173131217036	1100	933	unavailable	0	59000	678837
503173141210731	1100	933	unavailable	0	59000	957520
503173151212521	1100	933	unavailable	0	59000	461498
503173161211366	1100	933	unavailable	0	59000	742825
503173171210972	1100	933	unavailable	0	59000	1011699
503173181217210	1100	933	unavailable	0	59000	468341
503173191215474	1100	933	unavailable	0	59000	841216
503173201217765	1100	933	unavailable	0	59000	1055139
503173211208344	1100	933	unavailable	0	59000	458633
503173221214162	1100	933	unavailable	0	59000	880808
503173231211283	1100	933	unavailable	0	59000	455106
503173241182487	1100	933	unavailable	0	59000	471386
503173251218119	1100	933	unavailable	0	59000	935990
503173261210602	1100	933	unavailable	0	59000	459996
503173271215408	1100	933	unavailable	0	59000	486554
503173281215124	1100	933	unavailable	0	59000	996101
503173291229066	1100	933	unavailable	0	59000	714283
503173301195482	1100	933	unavailable	0	59000	523982
503173311221216	1100	933	unavailable	0	59000	1040892
503173321227784	1100	933	unavailable	0	59000	492105
503173331187367	1100	933	unavailable	0	59000	616212
503173341177055	1100	933	unavailable	0	59000	1022118
503173351223547	1100	933	unavailable	0	59000	476826
503173361226389	1100	933	unavailable	0	59000	600814
503173371228369	1100	933	unavailable	0	59000	1037757
503173381186439	1100	933	unavailable	0	59000	491774
503173391196805	1100	933	unavailable	0	59000	682765
503173401186092	1100	933	unavailable	0	59000	966206
503173411227435	1100	933	unavailable	0	59000	480863
503173421186106	1100	933	unavailable	0	59000	796363
503173431185862	1100	933	unavailable	0	59000	1022048
503173441188113	1100	933	unavailable	0	59000	499818
503173451184573	1100	933	unavailable	0	59000	764705
503173461295073	1100	933	unavailable	0	59000	332721
503173471183705	1100	933	unavailable	0	59000	332732
503173481182730	1100	933	unavailable	0	59000	742204
503173491180703	1100	933	unavailable	0	59000	304179
503173501180810	1100	933	unavailable	0	59000	304540
503173511182801	1100	933	unavailable	0	59000	774583
503173521180263	1100	933	unavailable	0	59000	304209
503173531181672	1100	933	unavailable	0	58000	311302
503173541185386	1100	933	unavailable	0	58000	857856
503173551181075	1100	933	unavailable	0	58000	310851
503173562069846	1100	933	unavailable	0	58000	831248
503173571179719	1100	933	unavailable	0	58000	914621
503173581184686	1100	933	unavailable	0	58000	295553
503173592028395	1100	933	unavailable	0	58000	301624
503173601186025	1100	933	unavailable	0	58000	883524
503173611181095	1100	933	unavailable	0	58000	307725
503173621711718	1100	933	unavailable	0	58000	383575
503173631185489	1100	933	unavailable	0	58000	1411164
503173641185047	1100	933	unavailable	0	58000	315079
503173651408967	1100	933	unavailable	0	58000	309428
503173661187478	1100	933	unavailable	0	58000	903380
503173671179992	1100	933	unavailable	0	58000	307496
503173681178528	1100	933	unavailable	0	58000	596286
503173691178917	1100	933	unavailable	0	58000	303548
503173701179807	1100	933	unavailable	0	58000	311222
503173711180707	1100	933	unavailable	0	58000	656747
503173721183430	1100	933	unavailable	0	58000	305612
503173732037358	1100	933	unavailable	0	58000	834323
503173741184058	1100	933	unavailable	0	58000	707861
503173751628153	1100	933	unavailable	0	58000	909912
503173761184756	1100	933	unavailable	0	58000	316352
503173771192068	1100	933	unavailable	0	58000	759025
503173781528064	1100	933	unavailable	0	58000	1037987
503173791854021	1100	933	unavailable	0	58000	311933
503173801721456	1100	933	unavailable	0	58000	307835
503173811188094	1100	933	unavailable	0	58000	309388
503173821235519	1100	933	unavailable	0	58000	311192
503173831303433	1100	933	unavailable	0	58000	750369
503173841724204	1100	933	unavailable	0	58000	844402
503173852050332	1100	933	unavailable	0	58000	889665
503173861182565	1100	933	unavailable	0	58000	867545
503173871180570	1100	933	unavailable	0	58000	317393
503173881180999	1100	933	unavailable	0	58000	462570
503173891183863	1100	933	unavailable	0	58000	850623
503173901180535	1100	933	unavailable	0	58000	309569
503173911701020	1100	933	unavailable	0	58000	370851
503173921180862	1100	933	unavailable	0	58000	886099
503173932048725	1100	933	unavailable	0	58000	697412
503173941180999	1100	933	unavailable	0	58000	574486
503173951180436	1100	933	unavailable	0	58000	297938
503173961183320	1100	933	unavailable	0	58000	298779
503173971651408	1100	933	unavailable	0	58000	311844
503173981194457	1100	933	unavailable	0	58000	301113
503173991182844	1100	933	unavailable	0	58000	310982
503174001279029	1100	933	unavailable	0	58000	587259
503174011680636	1100	933	unavailable	0	58000	707410
503174021181046	1100	933	unavailable	0	58000	318265
503174031179742	1100	933	unavailable	0	58000	753074
503174041183427	1100	933	unavailable	0	58000	304028
503174051184186	1100	933	unavailable	0	58000	308287
503174061715191	1100	933	unavailable	0	58000	341387
503174071945192	1100	933	unavailable	0	58000	558316
503174082040245	1100	933	unavailable	0	58000	829945
503174091180463	1100	933	unavailable	0	58000	874136
503174101180511	1100	933	unavailable	0	58000	307505
503174111249907	1100	933	unavailable	0	58000	326160
503174121260906	1100	933	unavailable	0	58000	842668
