# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=2789604 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=511569027344326 mem_available_kb=27331464 pswpin=8
# host monotonic_ns=511569027344326 load1=0.74 ksm_pages_sharing=0
# dpm_read=511569027344326
511569027344326	400	933	unavailable	0	63000	213035	400
511569047400777	400	933	unavailable	0	63000	31530	400
511569067409787	400	933	unavailable	0	63000	692545	400
511569088026110	400	933	unavailable	0	63000	41880	400
511569107416145	400	933	unavailable	0	63000	45206	400
511569127408895	400	933	unavailable	0	63000	41719	400
511569147404449	400	933	unavailable	0	63000	219106	400
511569167408710	400	933	unavailable	0	63000	37502	400
511569187404856	400	933	unavailable	0	63000	37371	400
511569207402455	400	933	unavailable	0	63000	335797	400
# dpm_read=511569227396617
511569227396617	400	933	unavailable	0	72000	111221	400
511569247433690	400	933	unavailable	0	72000	40728	400
511569267436849	400	933	unavailable	0	72000	422703	400
511569287428958	400	933	unavailable	0	72000	42631	400
511569307438839	400	933	unavailable	0	72000	43683	400
511569327429194	400	933	unavailable	0	72000	543713	400
511569347429929	400	933	unavailable	0	72000	97244	400
511569367436304	400	933	unavailable	0	72000	39535	400
511569387406761	400	933	unavailable	0	72000	40527	400
511569407429768	400	933	unavailable	0	72000	192646	400
# dpm_read=511569427430703
511569427430703	400	933	unavailable	0	72000	116781	400
511569447432209	400	933	unavailable	0	72000	39555	400
511569467436330	400	933	unavailable	0	72000	308215	400
511569487430291	400	933	unavailable	0	72000	38724	400
511569507430184	400	933	unavailable	0	72000	38513	400
511569527428654	400	933	unavailable	0	72000	428795	400
511569547434859	400	933	unavailable	0	72000	42511	400
511569567418702	400	933	unavailable	0	72000	44084	400
511569587439846	400	933	unavailable	0	72000	536178	400
511569607409863	400	933	unavailable	0	72000	102775	400
# dpm_read=511569627438882
511569627438882	400	933	unavailable	0	73000	119797	400
511569647434587	400	933	unavailable	0	73000	42451	400
511569667407359	400	933	unavailable	0	73000	246288	400
511569687409286	400	933	unavailable	0	73000	44896	400
511569707441712	400	933	unavailable	0	73000	42791	400
511569727434722	400	933	unavailable	0	73000	310981	400
511569747431480	400	933	unavailable	0	73000	42641	400
511569767408660	400	933	unavailable	0	73000	41489	400
511569787437038	400	933	unavailable	0	73000	421229	400
511569807434667	400	933	unavailable	0	73000	41969	400
# dpm_read=511569827444700
511569827444700	400	933	unavailable	0	73000	122933	400
511569847408945	400	933	unavailable	0	73000	564392	400
511569867407837	400	933	unavailable	0	73000	105079	400
511569887408011	400	933	unavailable	0	73000	42881	400
511569907437260	400	933	unavailable	0	73000	45887	400
511569927435170	400	933	unavailable	0	73000	208887	400
511569947438881	400	933	unavailable	0	73000	43492	400
511569967408266	400	933	unavailable	0	73000	43463	400
511569987434219	400	933	unavailable	0	73000	335878	400
511570007471193	400	933	unavailable	0	73000	42330	400
# dpm_read=511570027435058
511570027435058	400	933	unavailable	0	73000	118275	400
511570047434701	400	933	unavailable	0	73000	451137	400
511570067408685	400	933	unavailable	0	73000	45817	400
511570087437454	400	933	unavailable	0	73000	45276	400
511570107436856	400	933	unavailable	0	73000	536279	400
511570127435257	400	933	unavailable	0	73000	79170	400
511570147436002	400	933	unavailable	0	73000	42300	400
511570167408754	400	933	unavailable	0	73000	40106	400
