# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=2969483 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=512344346212439 mem_available_kb=27320516 pswpin=8
# host monotonic_ns=512344346212439 load1=0.50 ksm_pages_sharing=0
# dpm_read=512344346212439
512344346212439	400	933	unavailable	0	63000	672300	400
512344366276904	400	933	unavailable	0	63000	198960	400
512344386275135	400	933	unavailable	0	63000	36618	400
512344406278506	400	933	unavailable	0	63000	718306	400
512344426274765	400	933	unavailable	0	63000	98223	400
512344446270342	400	933	unavailable	0	63000	34564	400
512344466276117	400	933	unavailable	0	63000	42860	400
512344486275992	400	933	unavailable	0	63000	206484	400
512344506270346	400	933	unavailable	0	63000	32250	400
512344526299165	400	933	unavailable	0	63000	42499	400
# dpm_read=512344546294191
512344546294191	400	933	unavailable	0	74000	385186	400
512344566301991	400	933	unavailable	0	74000	39344	400
512344586307097	400	933	unavailable	0	74000	42419	400
512344606294290	400	933	unavailable	0	74000	418819	400
512344626294587	400	933	unavailable	0	74000	38882	400
512344646293711	400	933	unavailable	0	74000	42520	400
512344666302204	400	933	unavailable	0	74000	524145	400
512344686272134	400	933	unavailable	0	74000	91060	400
512344706301776	400	933	unavailable	0	74000	39123	400
512344726295220	400	933	unavailable	0	74000	38452	400
# dpm_read=512344746378912
512344746378912	400	933	unavailable	0	74000	181087	400
512344766302326	400	933	unavailable	0	74000	39754	400
512344786293606	400	933	unavailable	0	74000	39023	400
512344806302229	400	933	unavailable	0	74000	290740	400
512344826293048	400	933	unavailable	0	74000	38742	400
512344846284889	400	933	unavailable	0	74000	46797	400
512344866303771	400	933	unavailable	0	74000	401466	400
512344886305310	400	933	unavailable	0	74000	44192	400
512344906304986	400	933	unavailable	0	74000	44052	400
512344926274686	400	933	unavailable	0	74000	542459	400
# dpm_read=512344946308766
512344946308766	400	933	unavailable	0	75000	120213	400
512344966306508	400	933	unavailable	0	75000	42960	400
512344986306374	400	933	unavailable	0	75000	653525	400
512345006311891	400	933	unavailable	0	75000	156481	400
512345026306357	400	933	unavailable	0	75000	45725	400
512345046302155	400	933	unavailable	0	75000	42620	400
512345066304987	400	933	unavailable	0	75000	279961	400
512345086278204	400	933	unavailable	0	75000	44763	400
512345106304629	400	933	unavailable	0	75000	43631	400
512345126301730	400	933	unavailable	0	75000	393101	400
# dpm_read=512345146308109
512345146308109	400	933	unavailable	0	75000	117608	400
512345166285803	400	933	unavailable	0	75000	44453	400
512345186303363	400	933	unavailable	0	75000	510329	400
512345206305974	400	933	unavailable	0	75000	61775	400
