# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=2518451 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=508493668835703 mem_available_kb=27321280 pswpin=8
# host monotonic_ns=508493668835703 load1=0.72 ksm_pages_sharing=0
# dpm_read=508493668835703
508493668835703	400	933	unavailable	0	62000	152778	400
508493688891116	400	933	unavailable	0	62000	594915	400
508493708897202	400	933	unavailable	0	62000	124118	400
508493728900093	400	933	unavailable	0	62000	44197	400
508493748898145	400	933	unavailable	0	62000	39349	400
508493768893273	400	933	unavailable	0	62000	240322	400
508493788897095	400	933	unavailable	0	62000	41954	400
508493808896620	400	933	unavailable	0	62000	36424	400
508493828894633	400	933	unavailable	0	62000	344084	400
508493848926515	400	933	unavailable	0	62000	43376	400
# dpm_read=508493868924787
508493868924787	400	933	unavailable	0	74000	129117	400
508493888893669	400	933	unavailable	0	74000	445292	400
508493908923026	400	933	unavailable	0	74000	38698	400
508493928923213	400	933	unavailable	0	74000	38918	400
508493948926915	400	933	unavailable	0	74000	524571	400
508493968918787	400	933	unavailable	0	74000	65935	400
508493988916769	400	933	unavailable	0	74000	38878	400
508494008951997	400	933	unavailable	0	74000	953154	400
508494028932538	400	933	unavailable	0	74000	201795	400
508494048928006	400	933	unavailable	0	74000	38588	400
# dpm_read=508494068924746
508494068924746	400	933	unavailable	0	74000	130159	400
508494088920265	400	933	unavailable	0	74000	343453	400
508494108932091	400	933	unavailable	0	74000	48315	400
508494128918022	400	933	unavailable	0	74000	44459	400
508494148960583	400	933	unavailable	0	74000	348232	400
508494168922182	400	933	unavailable	0	74000	40461	400
508494188918491	400	933	unavailable	0	74000	39980	400
508494208930488	400	933	unavailable	0	74000	500910	400
508494228919985	400	933	unavailable	0	74000	47855	400
508494248928116	400	933	unavailable	0	74000	42775	400
# dpm_read=508494268926058
508494268926058	400	933	unavailable	0	74000	675587	400
508494288900629	400	933	unavailable	0	74000	160452	400
508494308929736	400	933	unavailable	0	74000	47594	400
508494328925234	400	933	unavailable	0	74000	44158	400
508494348900537	400	933	unavailable	0	74000	268982	400
508494368922421	400	933	unavailable	0	74000	46071	400
508494388929229	400	933	unavailable	0	74000	47183	400
508494408900204	400	933	unavailable	0	74000	382271	400
508494428892216	400	933	unavailable	0	74000	42014	400
508494448907098	400	933	unavailable	0	74000	46351	400
# dpm_read=508494468923442
508494468923442	400	933	unavailable	0	74000	533638	400
508494488904986	400	933	unavailable	0	74000	49888	400
508494508942448	400	933	unavailable	0	74000	46842	400
508494528902634	400	933	unavailable	0	74000	609841	400
508494548947458	400	933	unavailable	0	74000	81874	400
508494568902564	400	933	unavailable	0	74000	45530	400
508494588941947	400	933	unavailable	0	74000	46492	400
508494608944066	400	933	unavailable	0	74000	190605	400
508494628908388	400	933	unavailable	0	74000	47363	400
508494648898505	400	933	unavailable	0	74000	39830	400
# dpm_read=508494668902006
508494668902006	400	933	unavailable	0	74000	496282	400
508494688897212	400	933	unavailable	0	74000	42044	400
508494708896245	400	933	unavailable	0	74000	40992	400
508494728897803	400	933	unavailable	0	74000	470887	400
508494749732624	400	933	unavailable	0	74000	41714	400
508494768900457	400	933	unavailable	0	74000	43586	400
508494788895793	400	933	unavailable	0	74000	577685	400
508494808896920	400	933	unavailable	0	74000	85671	400
508494828900851	400	933	unavailable	0	74000	45170	400
508494848896929	400	933	unavailable	0	74000	42265	400
# dpm_read=508494868897275
508494868897275	400	933	unavailable	0	74000	263823	400
508494888902118	400	933	unavailable	0	74000	40912	400
508494908909505	400	933	unavailable	0	74000	40201	400
508494928896327	400	933	unavailable	0	74000	305497	400
508494948897173	400	933	unavailable	0	74000	40782	400
508494968900243	400	933	unavailable	0	74000	41573	400
508494988897563	400	933	unavailable	0	74000	404170	400
508495008896226	400	933	unavailable	0	74000	43596	400
508495028900057	400	933	unavailable	0	74000	44648	400
508495048898679	400	933	unavailable	0	74000	514114	400
# dpm_read=508495068901038
508495068901038	400	933	unavailable	0	73000	116966	400
508495088897687	400	933	unavailable	0	73000	43897	400
508495108897541	400	933	unavailable	0	73000	616834	400
508495129797858	400	933	unavailable	0	73000	42204	400
508495149030875	400	933	unavailable	0	73000	40601	400
508495168897004	400	933	unavailable	0	73000	45120	400
508495188895807	400	933	unavailable	0	73000	264024	400
508495208901071	400	933	unavailable	0	73000	42775	400
508495228895666	400	933	unavailable	0	73000	43106	400
508495248997069	400	933	unavailable	0	73000	289709	400
# dpm_read=508495268895696
508495268895696	400	933	unavailable	0	73000	115422	400
508495289529484	400	933	unavailable	0	73000	311227	400
508495308899782	400	933	unavailable	0	73000	474704	400
508495328897653	400	933	unavailable	0	73000	44488	400
508495349942223	400	933	unavailable	0	73000	41633	400
508495368900818	400	933	unavailable	0	73000	581692	400
508495388901364	400	933	unavailable	0	73000	124568	400
508495408895428	400	933	unavailable	0	73000	43817	400
508495428896565	400	933	unavailable	0	73000	41522	400
508495448895337	400	933	unavailable	0	73000	227590	400
# dpm_read=508495468980131
508495468980131	400	933	unavailable	0	73000	184083	400
508495488903561	400	933	unavailable	0	73000	43066	400
508495508900039	400	933	unavailable	0	73000	334208	400
508495528901286	400	933	unavailable	0	73000	43136	400
508495548896502	400	933	unavailable	0	73000	43998	400
508495568897437	400	933	unavailable	0	73000	440584	400
508495588899494	400	933	unavailable	0	73000	42895	400
508495608897764	400	933	unavailable	0	73000	43777	400
508495628900332	400	933	unavailable	0	73000	795168	400
508495648904022	400	933	unavailable	0	73000	75693	400
# meminfo monotonic_ns=508495668901141 mem_available_kb=27319788 pswpin=8
# host monotonic_ns=508495668901141 load1=0.72 ksm_pages_sharing=0
# dpm_read=508495668901141
508495668901141	400	933	unavailable	0	72000	192658	400
508495688993156	400	933	unavailable	0	72000	560054	400
508495708901077	400	933	unavailable	0	72000	186538	400
508495728976082	400	933	unavailable	0	72000	43687	400
508495748900012	400	933	unavailable	0	72000	43346	400
508495768896700	400	933	unavailable	0	72000	301520	400
508495788920765	400	933	unavailable	0	72000	41644	400
508495808901485	400	933	unavailable	0	72000	43346	400
508495828897030	400	933	unavailable	0	72000	403349	400
508495848897384	400	933	unavailable	0	72000	43817	400
# dpm_read=508495868897608
508495868897608	400	933	unavailable	0	72000	138514	400
508495888897882	400	933	unavailable	0	72000	511830	400
508495908899448	400	933	unavailable	0	72000	44378	400
508495928896356	400	933	unavailable	0	72000	44028	400
508495948895999	400	933	unavailable	0	72000	625620	400
508495970744672	400	933	unavailable	0	72000	40180	400
508495990141204	400	933	unavailable	0	72000	40191	400
508496008895067	400	933	unavailable	0	72000	41033	400
508496028994095	400	933	unavailable	0	72000	166573	400
508496048896938	400	933	unavailable	0	72000	41903	400
# dpm_read=508496069086905
508496069086905	400	933	unavailable	0	72000	689502	400
508496088897706	400	933	unavailable	0	72000	368487	400
508496108896256	400	933	unavailable	0	72000	40852	400
508496128898153	400	933	unavailable	0	72000	41493	400
508496148901933	400	933	unavailable	0	72000	471970	400
