# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=3149983 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=513060563982808 mem_available_kb=27326972 pswpin=8
# host monotonic_ns=513060563982808 load1=0.89 ksm_pages_sharing=0
# dpm_read=513060563982808
513060563982808	400	933	unavailable	0	62000	231427	400
513060584015076	400	933	unavailable	0	62000	37992	400
513060604044538	400	933	unavailable	0	62000	432337	400
513060624029969	400	933	unavailable	0	62000	49103	400
513060644041098	400	933	unavailable	0	62000	40666	400
513060664041816	400	933	unavailable	0	62000	489815	400
513060684020353	400	933	unavailable	0	62000	45186	400
513060704046070	400	933	unavailable	0	62000	41999	400
513060724074691	400	933	unavailable	0	62000	575206	400
513060744067164	400	933	unavailable	0	62000	116030	400
# dpm_read=513060764077622
513060764077622	400	933	unavailable	0	73000	119636	400
513060784025841	400	933	unavailable	0	73000	43032	400
513060804084880	400	933	unavailable	0	73000	256455	400
513060824071332	400	933	unavailable	0	73000	41799	400
513060844065399	400	933	unavailable	0	73000	38983	400
513060864066007	400	933	unavailable	0	73000	347386	400
513060884075853	400	933	unavailable	0	73000	38423	400
513060904072595	400	933	unavailable	0	73000	40546	400
513060924066220	400	933	unavailable	0	73000	462754	400
513060944066098	400	933	unavailable	0	73000	38482	400
# dpm_read=513060964056427
513060964056427	400	933	unavailable	0	73000	118694	400
513060984063768	400	933	unavailable	0	73000	600614	400
513061004069316	400	933	unavailable	0	73000	111250	400
513061024070205	400	933	unavailable	0	73000	41809	400
513061044064151	400	933	unavailable	0	73000	38253	400
513061064065531	400	933	unavailable	0	73000	233962	400
513061084024121	400	933	unavailable	0	73000	32080	400
513061104084733	400	933	unavailable	0	73000	50655	400
513061124027031	400	933	unavailable	0	73000	382362	400
513061144073497	400	933	unavailable	0	73000	43241	400
# dpm_read=513061164069667
513061164069667	400	933	unavailable	0	73000	121099	400
513061184076357	400	933	unavailable	0	73000	453426	400
513061204076034	400	933	unavailable	0	73000	43793	400
513061224076272	400	933	unavailable	0	73000	43332	400
513061244109462	400	933	unavailable	0	73000	536934	400
513061264075656	400	933	unavailable	0	73000	105709	400
513061284028725	400	933	unavailable	0	73000	44995	400
513061304072765	400	933	unavailable	0	73000	44284	400
513061324070338	400	933	unavailable	0	73000	226167	400
513061344070496	400	933	unavailable	0	73000	43081	400
# dpm_read=513061364072978
513061364072978	400	933	unavailable	0	74000	119626	400
513061384075360	400	933	unavailable	0	74000	338439	400
513061404083513	400	933	unavailable	0	74000	45987	400
513061424083020	400	933	unavailable	0	74000	43792	400
513061444071155	400	933	unavailable	0	74000	456322	400
513061464070461	400	933	unavailable	0	74000	43111	400
513061484075638	400	933	unavailable	0	74000	42561	400
513061504074644	400	933	unavailable	0	74000	564596	400
513061524070975	400	933	unavailable	0	74000	107503	400
513061544070351	400	933	unavailable	0	74000	42721	400
# dpm_read=513061564071952
513061564071952	400	933	unavailable	0	74000	706684	400
513061584073923	400	933	unavailable	0	74000	219976	400
513061604075384	400	933	unavailable	0	74000	45065	400
513061624076864	400	933	unavailable	0	74000	42871	400
513061644073346	400	933	unavailable	0	74000	361643	400
513061664068344	400	933	unavailable	0	74000	41488	400
513061684066679	400	933	unavailable	0	74000	42079	400
513061704010982	400	933	unavailable	0	74000	1027049	400
513061724082565	400	933	unavailable	0	74000	43832	400
513061744074768	400	933	unavailable	0	74000	39695	400
# dpm_read=513061764069325
513061764069325	400	933	unavailable	0	74000	654186	400
513061784033746	400	933	unavailable	0	74000	144763	400
513061804098186	400	933	unavailable	0	74000	45435	400
513061824073717	400	933	unavailable	0	74000	41939	400
513061844075398	400	933	unavailable	0	74000	217711	400
513061864074765	400	933	unavailable	0	74000	45516	400
513061884070535	400	933	unavailable	0	74000	44865	400
513061904073739	400	933	unavailable	0	74000	365400	400
513061924070561	400	933	unavailable	0	74000	43432	400
513061944132846	400	933	unavailable	0	74000	41018	400
# dpm_read=513061964071107
513061964071107	400	933	unavailable	0	74000	530472	400
513061984066877	400	933	unavailable	0	74000	41158	400
513062004119334	400	933	unavailable	0	74000	41158	400
513062024071482	400	933	unavailable	0	74000	570387	400
513062044066210	400	933	unavailable	0	74000	108074	400
513062064066919	400	933	unavailable	0	74000	38132	400
513062084064362	400	933	unavailable	0	74000	38322	400
513062104070541	400	933	unavailable	0	74000	217561	400
513062124695209	400	933	unavailable	0	74000	628607	400
513062144065648	400	933	unavailable	0	74000	38643	400
# dpm_read=513062164067439
513062164067439	400	933	unavailable	0	75000	417308	400
513062184064231	400	933	unavailable	0	75000	38533	400
513062204071202	400	933	unavailable	0	75000	38733	400
513062224067794	400	933	unavailable	0	75000	452254	400
513062244064124	400	933	unavailable	0	75000	38092	400
513062264074001	400	933	unavailable	0	75000	43422	400
513062284065593	400	933	unavailable	0	75000	569906	400
513062304067675	400	933	unavailable	0	75000	102984	400
513062324076910	400	933	unavailable	0	75000	42661	400
513062344066899	400	933	unavailable	0	75000	39715	400
# dpm_read=513062364067358
513062364067358	400	933	unavailable	0	75000	298504	400
513062384072165	400	933	unavailable	0	75000	40897	400
513062404074247	400	933	unavailable	0	75000	42901	400
513062424073433	400	933	unavailable	0	75000	358537	400
513062444067930	400	933	unavailable	0	75000	40597	400
513062464065804	400	933	unavailable	0	75000	38363	400
513062484069659	400	933	unavailable	0	75000	446273	400
513062504074186	400	933	unavailable	0	75000	40076	400
513062524069916	400	933	unavailable	0	75000	38963	400
513062544064764	400	933	unavailable	0	75000	569846	400
# meminfo monotonic_ns=513062564069321 mem_available_kb=27318392 pswpin=8
# host monotonic_ns=513062564069321 load1=0.89 ksm_pages_sharing=0
# dpm_read=513062564069321
513062564069321	400	933	unavailable	0	75000	271793	400
513062584067064	400	933	unavailable	0	75000	40848	400
513062604071231	400	933	unavailable	0	75000	38382	400
513062624018489	400	933	unavailable	0	75000	266483	400
513062644076798	400	933	unavailable	0	75000	43923	400
513062664065985	400	933	unavailable	0	75000	41028	400
513062684064300	400	933	unavailable	0	75000	336997	400
513062704072073	400	933	unavailable	0	75000	38994	400
513062724072462	400	933	unavailable	0	75000	39765	400
513062744064405	400	933	unavailable	0	75000	451824	400
# dpm_read=513062764094921
513062764094921	400	933	unavailable	0	75000	124365	400
513062784071235	400	933	unavailable	0	75000	43271	400
513062804019776	400	933	unavailable	0	75000	610893	400
513062824087031	400	933	unavailable	0	75000	81885	400
513062844039540	400	933	unavailable	0	75000	45916	400
513062864088931	400	933	unavailable	0	75000	46338	400
513062884024688	400	933	unavailable	0	75000	255643	400
513062904090210	400	933	unavailable	0	75000	49574	400
513062924089888	400	933	unavailable	0	75000	52479	400
513062944023460	400	933	unavailable	0	75000	500435	400
# dpm_read=513062964011666
513062964011666	400	933	unavailable	0	75000	113725	400
513062984018197	400	933	unavailable	0	75000	42290	400
513063004096303	400	933	unavailable	0	75000	415174	400
513063024030817	400	933	unavailable	0	75000	41198	400
