1244	152	13078216	41515624
2088	151	13070208	41515624
2088	151	13053336	41515624
2088	151	12959608	41515624
2088	151	13082472	41515624
2088	151	12946788	41515624
2088	151	12913920	41515624
2088	151	12892352	41515628
2088	151	12909324	41515636
2088	151	12901952	41515640
2088	151	12978440	41515640
2088	151	12889108	41515640
2088	151	12052788	41515640
2088	151	11971564	41515640
2088	151	11977108	41515640
2088	151	11976496	41515640
2088	151	12040180	41515640
2088	151	12151560	41515640
2088	151	12150864	41515640
2088	151	12084008	41515640
2088	151	12168940	41515648
2088	151	12162836	41515648
2088	151	12162856	41515648
2088	151	12163216	41515648
2088	151	12163216	41515648
2088	151	12162324	41515648
2088	151	12162220	41515648
2088	151	12162220	41515648
2088	151	12162220	41515648
2088	151	12162060	41515648
2088	151	12161980	41515648
2088	151	12161820	41515648
2088	151	12161820	41515648
2088	151	12161268	41515648
2088	151	12161268	41515648
2088	151	12161268	41515648
2088	151	12161268	41515648
2088	151	12161276	41515648
2088	151	12161276	41515648
2088	151	11982184	41515648
2088	151	11677916	41515648
2088	151	11677856	41515648
2088	151	11588404	41515648
2088	151	11588404	41515648
2088	151	11588404	41515648
2088	151	11588244	41515648
2088	151	11588244	41515648
2088	151	11588180	41515648
2088	151	11588180	41515648
2088	151	11588180	41515648
2088	151	11588028	41515648
2088	151	11588092	41515648
2088	151	11587996	41515648
2088	151	11587996	41515648
2088	151	11585228	41515648
2088	151	11584932	41515648
2088	151	12072232	41515648
