2088	151	12965536	41515624
2088	151	12951160	41515624
2088	151	12914112	41515624
2088	151	12845240	41515624
2088	151	12983056	41515624
2088	151	12919208	41515624
2088	151	12903276	41515624
2088	151	12898276	41515624
2088	151	12902032	41515624
2088	151	13003228	41515624
2088	151	12688088	41515624
2088	151	11968348	41515624
2088	151	11969668	41515624
2088	151	11968728	41515624
2088	151	11968592	41515624
2088	151	11976448	41515624
2088	151	11975436	41515624
2088	151	11975436	41515624
2088	151	11975436	41515624
2088	151	11975212	41515624
2088	151	11975212	41515624
2088	151	11975212	41515624
2088	151	11975212	41515624
2088	151	11975212	41515624
2088	151	11975212	41515624
2088	151	11975212	41515624
2088	151	11975220	41515624
2088	151	11975220	41515624
2088	151	11975220	41515624
2088	151	11975220	41515624
2088	151	11975220	41515624
2088	151	11975220	41515624
2088	151	11975220	41515624
2088	151	11975220	41515624
2088	151	11975220	41515624
2088	151	11975220	41515624
2088	151	11975220	41515624
2088	151	11975220	41515624
2088	151	11815480	41515624
2088	151	11686584	41515624
2088	151	11683888	41515624
2088	151	11562540	41515624
2088	151	11562540	41515624
2088	151	11562132	41515624
2088	151	11560004	41515624
2088	151	11560004	41515624
2088	151	11560004	41515624
2088	151	11560004	41515624
2088	151	11560004	41515624
2088	151	11560004	41515624
2088	151	11560004	41515624
2088	151	11560004	41515624
2088	151	11559844	41515624
2088	151	11555700	41515624
2088	151	11554816	41515624
2088	151	13035584	41515624
