# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=3864431 nice=19 cpu_affinity=0,1 sampler_format=native-fresh-v1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
807318099386891	400	933	unavailable	0	63000	295854
807318119347713	400	933	unavailable	0	63000	325780
807318139345453	400	933	unavailable	0	63000	938588
807318159346680	400	933	unavailable	0	63000	480400
807318179346084	400	933	unavailable	0	63000	329888
807318199342322	400	933	unavailable	0	63000	910135
807318219349159	400	933	unavailable	0	63000	760595
807318239370494	400	933	unavailable	0	63000	499316
807318259350672	400	933	unavailable	0	63000	1056569
807318279357139	406	933	unavailable	8	63000	1083209
807318299353717	484	933	unavailable	24	63000	370995
807318319347480	563	933	unavailable	38	63000	422812
807318339339390	650	933	unavailable	50	63000	1155424
807318359357128	722	933	unavailable	58	63000	539090
807318379357403	800	933	unavailable	66	63000	563516
807318399344273	871	933	unavailable	72	63000	1154453
807318419356261	957	933	unavailable	77	63000	615603
807318439367336	1033	933	unavailable	81	63000	531456
807318459357673	1100	933	unavailable	85	63000	1202292
807318479359331	1100	933	unavailable	87	63000	1247086
807318499360077	1100	933	unavailable	89	63000	554559
807318519353019	1100	933	unavailable	91	63000	1101503
807318539356190	1100	933	unavailable	93	63000	915224
807318559368618	1100	933	unavailable	94	63000	570178
807318579357462	1100	933	unavailable	95	63000	1200498
807318599358999	1100	933	unavailable	96	63000	1020612
807318619361068	1100	933	unavailable	96	63000	552375
807318639348479	1100	933	unavailable	97	63000	469159
807318659353904	1100	933	unavailable	98	63000	1112965
807318679362726	1100	933	unavailable	98	62000	672920
807318699346139	1100	933	unavailable	98	62000	446316
807318719344681	1100	933	unavailable	98	62000	1347525
807318740045379	1100	933	unavailable	99	62000	1317818
807318759345182	1100	933	unavailable	99	62000	451095
807318779348643	1100	933	unavailable	99	62000	1087999
807318799357635	1100	933	unavailable	99	62000	899986
807318819353873	1100	933	unavailable	99	62000	450163
807318839340813	1100	933	unavailable	99	62000	407133
807318860143662	1100	933	unavailable	99	62000	503142
807318879359939	1100	933	unavailable	99	62000	566090
807318900481855	1100	933	unavailable	99	62000	436838
807318920071812	1100	933	unavailable	99	62000	408665
807318939349524	1100	933	unavailable	98	62000	503222
807318959345100	1100	933	unavailable	98	62000	306424
807318979356426	1100	933	unavailable	98	62000	1129837
807318999368714	1100	933	unavailable	98	62000	796562
807319019346197	1100	933	unavailable	99	62000	445745
807319039342815	1100	933	unavailable	99	62000	1076757
807319059355924	1100	933	unavailable	99	62000	910135
807319079354116	1100	933	unavailable	99	62000	436468
807319099344533	1100	933	unavailable	99	62000	426328
807319119365126	1100	933	unavailable	99	62000	1003330
807319139354792	1100	933	unavailable	99	62000	493694
807319159349827	1100	933	unavailable	99	62000	448921
807319179366333	1100	933	unavailable	99	62000	1102946
807319199337564	1100	933	unavailable	99	62000	486702
807319219344782	1100	933	unavailable	99	62000	436458
807319239360346	1100	933	unavailable	99	62000	1228672
807319259359239	1100	933	unavailable	99	62000	780301
807319279348674	1100	933	unavailable	99	62000	457026
807319299388924	1100	933	unavailable	99	62000	1250873
807319319399809	1100	933	unavailable	99	62000	876402
807319339345192	1100	933	unavailable	99	62000	455012
807319359394449	1100	933	unavailable	99	62000	1146307
807319379363676	1100	933	unavailable	99	62000	1035119
