# clock=CLOCK_MONOTONIC period_ns=20000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# sample_rates: gpu_busy_percent_period_ns=20000000 pp_dpm_period_ns=200000000 temp1_input_period_ns=200000000 meminfo_period_ns=2000000000 vmstat_period_ns=2000000000 host_period_ns=2000000000
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface; sclk_actual_mhz is the delivered graphics frequency from hwmon freq1_input, which a forced performance level pins where the selected step states only what was requested
# sampler_pid=2526505 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns	sclk_actual_mhz
# meminfo monotonic_ns=508515582430735 mem_available_kb=27326344 pswpin=8
# host monotonic_ns=508515582430735 load1=1.00 ksm_pages_sharing=0
# dpm_read=508515582430735
508515582430735	400	933	unavailable	0	62000	155745	400
508515602491275	400	933	unavailable	0	62000	35052	400
508515622485849	400	933	unavailable	0	62000	214890	400
508515642495190	400	933	unavailable	0	62000	43176	400
508515662489554	400	933	unavailable	0	62000	36444	400
508515682479450	400	933	unavailable	0	62000	328761	400
508515702491485	400	933	unavailable	0	62000	41644	400
508515722493703	400	933	unavailable	0	62000	37887	400
508515742489700	400	933	unavailable	0	62000	425912	400
508515762486588	400	933	unavailable	0	62000	31997	400
# dpm_read=508515782479950
508515782479950	400	933	unavailable	0	72000	109724	400
508515802492466	400	933	unavailable	0	72000	525949	400
508515822486179	400	933	unavailable	0	72000	82406	400
508515842521636	400	933	unavailable	0	72000	39860	400
508515862513565	400	933	unavailable	0	72000	612872	400
508515882515803	400	933	unavailable	0	72000	147941	400
508515902965792	400	933	unavailable	0	72000	49387	400
508515922530437	400	933	unavailable	0	72000	47554	400
508515943052833	400	933	unavailable	0	72000	43236	400
508515963019187	400	933	unavailable	0	72000	40292	400
# dpm_read=508515983020464
508515983020464	400	933	unavailable	0	72000	397361	400
508516002499257	400	933	unavailable	0	72000	397452	400
508516022493751	400	933	unavailable	0	72000	41263	400
508516042480101	400	933	unavailable	0	72000	34040	400
508516062482539	400	933	unavailable	0	72000	505262	400
508516082479969	400	933	unavailable	0	72000	42855	400
508516102490762	400	933	unavailable	0	72000	34621	400
508516122486077	400	933	unavailable	0	72000	610268	400
508516142518007	400	933	unavailable	0	72000	116967	400
508516162515397	400	933	unavailable	0	72000	39970	400
# dpm_read=508516182518196
508516182518196	400	933	unavailable	0	72000	714511	400
508516202524290	400	933	unavailable	0	72000	217043	400
508516222531577	400	933	unavailable	0	72000	48716	400
508516242529026	400	933	unavailable	0	72000	43377	400
508516262525023	400	933	unavailable	0	72000	327348	400
508516283023427	400	933	unavailable	0	72000	41183	400
508516302491802	400	933	unavailable	0	72000	42936	400
508516322494621	400	933	unavailable	0	72000	462988	400
508516342491960	400	933	unavailable	0	72000	36555	400
508516362486494	400	933	unavailable	0	72000	35012	400
# dpm_read=508516382523313
508516382523313	400	933	unavailable	0	73000	620075	400
508516402496770	400	933	unavailable	0	73000	101029	400
508516422542215	400	933	unavailable	0	73000	45640	400
508516442496558	400	933	unavailable	0	73000	45640	400
508516462538876	400	933	unavailable	0	73000	168147	400
508516482495123	400	933	unavailable	0	73000	43787	400
508516502497721	400	933	unavailable	0	73000	46723	400
508516522499118	400	933	unavailable	0	73000	311079	400
508516542490396	400	933	unavailable	0	73000	35343	400
508516562502105	400	933	unavailable	0	73000	45561	400
# dpm_read=508516582496506
508516582496506	400	933	unavailable	0	73000	527211	400
508516604032801	400	933	unavailable	0	73000	94527	400
508516622492241	400	933	unavailable	0	73000	44008	400
508516642491111	400	933	unavailable	0	73000	541676	400
508516662489479	400	933	unavailable	0	73000	98504	400
508516683033401	400	933	unavailable	0	73000	565819	400
508516702497095	400	933	unavailable	0	73000	42545	400
508516722493500	400	933	unavailable	0	73000	180509	400
508516742491407	400	933	unavailable	0	73000	42996	400
508516763136518	400	933	unavailable	0	73000	106268	400
# dpm_read=508516782491550
508516782491550	400	933	unavailable	0	72000	356490	400
508516802491341	400	933	unavailable	0	72000	42926	400
508516822494017	400	933	unavailable	0	72000	55889	400
508516842492255	400	933	unavailable	0	72000	392023	400
508516862494320	400	933	unavailable	0	72000	37567	400
508516882491607	400	933	unavailable	0	72000	44538	400
508516902490606	400	933	unavailable	0	72000	504691	400
508516922922089	400	933	unavailable	0	72000	43457	400
508516942497341	400	933	unavailable	0	72000	42715	400
508516962492513	400	933	unavailable	0	72000	608385	400
# dpm_read=508516982491803
508516982491803	400	933	unavailable	0	72000	212245	400
508517003041365	400	933	unavailable	0	72000	627629	400
508517023018907	400	933	unavailable	0	72000	191638	400
508517042496606	400	933	unavailable	0	72000	247056	400
508517062492440	400	933	unavailable	0	72000	43516	400
508517082494535	400	933	unavailable	0	72000	43176	400
508517102494666	400	933	unavailable	0	72000	356079	400
508517122494176	400	933	unavailable	0	72000	42846	400
508517142492094	400	933	unavailable	0	72000	43146	400
508517163510494	400	933	unavailable	0	72000	39189	400
# dpm_read=508517182493659
508517182493659	400	933	unavailable	0	72000	108983	400
508517202491757	400	933	unavailable	0	72000	43287	400
508517222496307	400	933	unavailable	0	72000	580695	400
508517242491750	400	933	unavailable	0	72000	111366	400
508517262498252	400	933	unavailable	0	72000	43688	400
508517282496330	400	933	unavailable	0	72000	43437	400
508517302491473	400	933	unavailable	0	72000	216803	400
508517322499438	400	933	unavailable	0	72000	42455	400
508517342492497	400	933	unavailable	0	72000	43738	400
508517363050194	400	933	unavailable	0	72000	41914	400
# dpm_read=508517382498721
508517382498721	400	933	unavailable	0	72000	110225	400
508517402596936	400	933	unavailable	0	72000	40802	400
508517422494296	400	933	unavailable	0	72000	527321	400
508517442492283	400	933	unavailable	0	72000	42676	400
508517462491904	400	933	unavailable	0	72000	43787	400
508517482491074	400	933	unavailable	0	72000	546154	400
508517502495523	400	933	unavailable	0	72000	69252	400
508517522493060	400	933	unavailable	0	72000	41403	400
508517542492189	400	933	unavailable	0	72000	43688	400
508517562491914	400	933	unavailable	0	72000	180950	400
# meminfo monotonic_ns=508517582491011 mem_available_kb=27318804 pswpin=8
# host monotonic_ns=508517582491011 load1=1.00 ksm_pages_sharing=0
# dpm_read=508517582491011
