# clock=CLOCK_MONOTONIC period_ns=10000000 drm_device=/sys/class/drm/card1/device hwmon=/sys/class/hwmon/hwmon6
# interpretation: pp_dpm_sclk_selected_mhz is the selected graphics clock step; pp_dpm_mclk_surface_mhz is the pp_dpm_mclk sysfs surface, which on SMU10 is a fabric-clock state rather than the trained DRAM speed; pp_dpm_fclk_surface_mhz is the pp_dpm_fclk sysfs surface
# sampler_pid=2189179 nice=19 cpu_affinity=0,1
monotonic_ns	pp_dpm_sclk_selected_mhz	pp_dpm_mclk_surface_mhz	pp_dpm_fclk_surface_mhz	gpu_busy_percent	temp1_millidegrees	sample_cost_ns
503125088885394	1100	933	unavailable	0	55000	1386312
503125098984691	1100	933	unavailable	0	55000	449661
503125108860420	1100	933	unavailable	0	55000	2575764
503125118852551	1100	933	unavailable	0	55000	302282
503125128852937	1100	933	unavailable	0	55000	644878
503125138862650	1100	933	unavailable	0	55000	298465
503125148848860	1100	933	unavailable	0	55000	286073
503125158842564	1100	933	unavailable	0	55000	714335
503125168846727	1100	933	unavailable	0	55000	324022
503125179028655	1100	933	unavailable	0	55000	677076
503125188858930	1100	933	unavailable	0	55000	961346
503125198853996	1100	933	unavailable	0	55000	454170
503125208848211	1100	933	unavailable	0	55000	453919
503125218849409	1100	933	unavailable	0	55000	931852
503125228856627	1100	933	unavailable	0	55000	489324
503125238846725	1100	933	unavailable	0	55000	478183
503125248849866	1100	933	unavailable	0	55000	877913
503125258847457	1100	933	unavailable	0	55000	460641
503125268842012	1100	933	unavailable	0	55000	416461
503125278850804	1100	933	unavailable	0	55000	1050719
503125288848205	1100	933	unavailable	0	55000	454339
503125298860112	1100	933	unavailable	0	55000	603993
503125308845530	1100	933	unavailable	0	55000	1005026
503125318846057	1100	933	unavailable	0	55000	441917
503125328845662	1100	933	unavailable	0	55000	643084
503125338845897	1100	933	unavailable	0	55000	925541
503125348853507	1100	933	unavailable	0	55000	456624
503125358847371	1100	933	unavailable	0	55000	706240
503125368853558	1100	933	unavailable	0	55000	966044
503125378855336	1100	933	unavailable	0	55000	477803
503125388850242	1100	933	unavailable	0	55000	753467
503125398853444	1100	933	unavailable	0	55000	1019852
503125408846697	1100	933	unavailable	0	55000	436447
503125418845129	1100	933	unavailable	0	55000	800332
503125428847439	1100	933	unavailable	0	55000	442558
503125438853184	1100	933	unavailable	0	55000	486629
503125448852519	1100	933	unavailable	0	55000	858057
503125458845952	1100	933	unavailable	0	55000	432129
503125468854493	1100	933	unavailable	0	55000	496707
503125478845472	1100	933	unavailable	0	55000	923647
503125488851428	1100	933	unavailable	0	55000	346483
503125498852556	1100	933	unavailable	0	55000	491998
503125508846400	1100	933	unavailable	0	55000	993665
503125518845574	1100	933	unavailable	0	55000	446315
503125528846110	1100	933	unavailable	0	55000	516253
503125538845545	1100	933	unavailable	0	55000	960454
503125548852913	1100	933	unavailable	0	55000	441827
503125558845819	1100	933	unavailable	0	55000	566094
503125568853231	1100	933	unavailable	0	55000	977996
503125578846828	1100	933	unavailable	0	55000	440655
503125588847257	1100	933	unavailable	0	55000	626875
